Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,27.75,29.00,27.35,27.45,27.823503127792672028,2238,18,62269.00,224,10.01,1.65,-0.30
29-December-2016,27.55,27.75,27.10,27.30,27.484907497565725413,1027,20,28227.00,14,1.36,0.65,-0.25
28-December-2016,29.85,30.90,25.05,27.35,28.753704244751450394,23959,90,688910.00,4810,20.08,5.85,-2.50
27-December-2016,30.75,30.85,24.30,27.90,27.563153660498793242,2486,75,68522.00,2007,80.73,6.55,-2.85
26-December-2016,29.75,29.75,25.50,26.95,27.048134777376654632,831,26,22477.00,338,40.67,4.25,-2.80
23-December-2016,31.15,31.15,26.00,26.40,26.484774993263271355,3711,19,98285.00,3000,80.84,5.15,-4.75
22-December-2016,32.95,32.95,26.75,27.15,27.896606574761399787,1886,23,52613.00,849,45.02,6.20,-5.80
21-December-2016,28.30,28.30,26.75,28.00,27.706268656716417910,1675,13,46408.00,1361,81.25,1.55,-0.30
20-December-2016,26.20,28.00,26.20,27.90,27.754039497307001795,2785,14,77295.00,2774,99.61,1.80,1.70
19-December-2016,31.65,31.65,24.85,27.95,27.199346405228758169,1530,21,41615.00,1080,70.59,6.80,-3.70
16-December-2016,27.15,29.05,27.15,27.50,27.951219512195121951,164,8,4584.00,118,71.95,1.90,0.35
15-December-2016,26.80,29.00,26.80,28.90,28.500000000000000000,6,3,171.00,5,83.33,2.20,2.10
14-December-2016,27.00,28.45,26.05,27.70,28.107062780269058295,1784,40,50143.00,624,34.98,2.40,0.70
13-December-2016,25.65,29.00,25.65,29.00,27.583690987124463519,233,10,6427.00,215,92.27,3.35,3.35
12-December-2016,29.00,30.00,29.00,29.00,29.344712182061579651,1494,17,43841.00,1382,92.50,1.00,0.00
9-December-2016,27.45,28.00,27.40,28.00,27.452380952380952380,126,10,3459.00,110,87.30,0.60,0.55
8-December-2016,23.15,29.45,23.15,28.15,27.695803092458188703,3169,15,87768.00,254,8.02,6.30,5.00
7-December-2016,24.80,26.95,24.80,26.60,26.375000000000000000,8,6,211.00,4,50.00,2.15,1.80
6-December-2016,24.15,29.00,24.15,26.55,26.877235772357723577,1230,10,33059.00,1115,90.65,4.85,2.40
5-December-2016,22.80,27.00,22.80,26.75,26.417943107221006564,457,10,12073.00,325,71.12,4.20,3.95
2-December-2016,31.80,31.80,26.50,27.25,28.257849031396125584,1497,35,42302.00,800,53.44,5.30,-4.55
1-December-2016,25.75,29.00,25.75,28.20,27.952031602708803611,1772,33,49531.00,1339,75.56,3.25,2.45
30-November-2016,25.05,28.85,25.05,27.65,27.450570342205323193,1578,37,43317.00,1334,84.54,3.80,2.60
29-November-2016,28.00,28.00,26.55,27.05,27.384578313253012048,2075,16,56823.00,1809,87.18,1.45,-0.95
28-November-2016,28.20,28.25,25.05,28.25,27.966101694915254237,59,7,1650.00,26,44.07,3.20,0.05
25-November-2016,26.00,27.80,25.05,27.10,26.848532910388580491,2522,39,67712.00,694,27.52,2.75,1.10
24-November-2016,26.00,27.00,25.50,26.25,25.907856450048496605,1031,22,26711.00,879,85.26,1.50,0.25
23-November-2016,24.30,26.15,24.05,25.20,25.534060846560846560,3024,39,77215.00,258,8.53,2.10,0.90
22-November-2016,23.15,26.95,23.15,24.45,24.593932322053675612,857,14,21077.00,525,61.26,3.80,1.30
21-November-2016,21.55,26.40,21.55,25.00,25.698795180722891566,1245,29,31995.00,1,0.08,4.85,3.45
