Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,96.10,99.95,95.80,96.55,97.823525478132941019,29908,518,2925706.00,10816,36.16,4.15,0.45
29-December-2016,95.00,96.00,94.60,95.70,95.415532831910758049,11833,221,1129052.00,5980,50.54,1.40,0.70
28-December-2016,95.00,96.75,94.00,94.45,95.161911684535707795,11006,222,1047352.00,3541,32.17,2.75,-0.55
27-December-2016,93.60,95.00,93.00,93.60,93.901526757884727138,18929,375,1777462.00,6315,33.36,2.00,0.00
26-December-2016,95.30,95.30,91.10,92.40,93.230303763766186615,16526,333,1540724.00,6650,40.24,4.20,-2.90
23-December-2016,101.00,101.00,96.20,97.15,98.147054405623817105,33287,555,3267021.00,14329,43.05,4.80,-3.85
22-December-2016,104.45,105.00,99.75,99.95,101.065817085733908199,26209,471,2648834.00,8956,34.17,5.25,-4.50
21-December-2016,107.05,108.30,104.30,105.35,106.352399271107511642,19756,473,2101098.00,6256,31.67,4.00,-1.70
20-December-2016,106.00,111.00,105.30,105.95,107.718595344652032866,42231,698,4549064.00,7780,18.42,5.70,-0.05
19-December-2016,98.75,110.00,98.50,106.75,107.171808004225185720,143899,2557,15421916.00,28795,20.01,11.50,8.00
16-December-2016,102.40,103.30,98.70,99.20,100.561483373119413756,18013,343,1811414.00,5270,29.26,4.60,-3.20
15-December-2016,97.35,104.00,96.95,102.30,101.228851840429584746,55123,1222,5580038.00,18096,32.83,7.05,4.95
14-December-2016,93.00,105.00,93.00,98.35,101.195011442222008392,239027,3904,24188340.00,34760,14.54,12.00,5.35
13-December-2016,93.00,93.60,91.30,92.50,92.468346650276582667,8135,181,752230.00,5302,65.18,2.30,-0.50
12-December-2016,92.65,95.15,91.00,92.35,93.192645497538847601,10361,289,965569.00,4928,47.56,4.15,-0.30
9-December-2016,92.15,93.35,91.00,92.25,92.286466731161990755,9303,161,858541.00,5796,62.30,2.35,0.10
8-December-2016,91.65,93.60,91.00,92.10,92.333290929907136496,7861,165,725832.00,3660,46.56,2.60,0.45
7-December-2016,93.30,93.30,91.35,92.00,92.176049129989764585,7816,164,720448.00,2840,36.34,1.95,-1.30
6-December-2016,94.00,94.60,92.35,93.05,93.359434997257268239,14584,235,1361554.00,2931,20.10,2.25,-0.95
5-December-2016,92.30,96.65,91.50,93.05,94.202423461921208218,17083,357,1609260.00,4922,28.81,5.15,0.75
2-December-2016,94.00,94.40,91.70,92.00,92.497764833378488214,14764,228,1365637.00,6002,40.65,2.70,-2.00
1-December-2016,96.50,96.50,93.10,94.55,94.651702786377708978,16796,332,1589770.00,5120,30.48,3.40,-1.95
30-November-2016,96.20,99.40,95.60,96.05,96.985943956806322203,33153,648,3215375.00,12280,37.04,3.80,-0.15
29-November-2016,99.00,99.00,92.50,93.10,95.027585525014830927,50570,1256,4805545.00,17775,35.15,6.50,-5.90
28-November-2016,85.30,100.60,85.30,96.90,95.988718700622072912,140498,2839,13486223.00,28010,19.94,15.30,11.60
25-November-2016,87.85,88.70,83.90,86.65,86.447377537587473151,28866,467,2495390.00,13397,46.41,4.80,-1.20
24-November-2016,83.00,88.10,81.35,85.65,85.819344203867058718,44892,948,3852602.00,13939,31.05,6.75,2.65
23-November-2016,81.60,85.90,80.30,83.15,83.071518124829653856,36690,722,3047894.00,8917,24.30,5.60,1.55
22-November-2016,83.05,84.45,80.10,81.00,81.570239613396872273,14899,238,1215315.00,9403,63.11,4.35,-2.05
21-November-2016,86.00,86.15,80.00,81.75,82.704201394795033168,17637,236,1458654.00,12176,69.04,6.15,-4.25
18-November-2016,89.00,89.00,85.00,86.25,87.022236290258763947,50548,936,4398800.00,24390,48.25,4.00,-2.75
17-November-2016,92.00,92.00,86.75,87.40,87.942616425633541196,15074,254,1325647.00,8268,54.85,5.25,-4.60
16-November-2016,95.70,97.00,90.25,90.70,93.271458412457273072,21064,422,1964670.00,3282,15.58,6.75,-5.00
15-November-2016,99.10,99.10,92.80,93.15,94.578286384976525821,17040,325,1611614.00,6915,40.58,6.30,-5.95
11-November-2016,104.00,104.80,99.00,99.80,101.492066910761720152,13929,271,1413683.00,8507,61.07,5.80,-4.20
10-November-2016,108.50,111.00,103.65,105.15,108.129122927780645901,34866,716,3770030.00,10093,28.95,7.35,-3.35
9-November-2016,100.00,108.40,93.20,105.45,101.169471078849393706,48079,979,4864127.00,10602,22.05,15.20,5.45
8-November-2016,114.35,114.40,107.85,108.85,110.450424366289136790,35229,709,3891058.00,4192,11.90,6.55,-5.50
7-November-2016,111.30,113.00,110.00,111.10,111.461033716939228750,39624,732,4416532.00,10200,25.74,3.00,-0.20
4-November-2016,116.40,118.40,106.00,109.05,111.748504545240450284,42462,827,4745065.00,15916,37.48,12.40,-7.35
3-November-2016,116.50,120.75,115.10,115.70,118.504482225656877897,19410,355,2300172.00,6374,32.84,5.65,-0.80
2-November-2016,118.25,118.25,114.00,114.80,115.782865124941797299,19329,293,2237967.00,12121,62.71,4.25,-3.45
1-November-2016,122.15,122.20,117.65,118.55,119.155352688286184385,18841,280,2245006.00,10270,54.51,4.55,-3.60
30-October-2016,121.65,122.65,121.20,121.90,121.879276018099547511,5525,107,673383.00,3685,66.70,1.45,0.25
28-October-2016,118.75,123.75,118.75,120.20,121.503359640335231021,40927,1068,4972768.00,12294,30.04,5.00,1.45
27-October-2016,121.60,122.05,116.00,117.45,119.565084735522460199,33103,470,3957963.00,11031,33.32,6.05,-4.15
26-October-2016,123.85,123.90,120.00,120.85,121.787210584343991179,23582,447,2871986.00,11260,47.75,3.90,-3.00
25-October-2016,126.00,128.20,123.00,124.30,125.808361219776594240,42434,900,5338552.00,6285,14.81,5.20,-1.70
24-October-2016,127.70,129.90,124.00,125.75,126.341075597777956686,49684,881,6277130.00,14597,29.38,5.90,-1.95
21-October-2016,128.90,128.95,125.80,126.40,127.416318785578747628,13175,256,1678710.00,5262,39.94,3.15,-2.50
20-October-2016,130.85,132.40,126.50,127.20,128.638746730353690435,17586,318,2262241.00,7623,43.35,5.90,-3.65
19-October-2016,127.50,132.30,126.50,129.80,130.082346148485874131,50227,1288,6533646.00,16211,32.28,5.80,2.30
18-October-2016,127.05,129.00,125.30,125.95,126.966448552984058671,22771,565,2891153.00,4919,21.60,3.70,-1.10
17-October-2016,129.90,130.65,125.75,126.45,128.496061736662521126,62718,910,8059016.00,12854,20.49,4.90,-3.45
