Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,5.25,5.25,5.00,5.09,5.083514508829532345,90152,117,458289.00,55957,62.07,0.25,-0.16
29-December-2016,5.00,5.07,4.97,5.01,5.027575350840823325,142301,130,715429.00,101168,71.09,0.10,0.01
28-December-2016,5.05,5.08,4.92,4.95,4.986236505356175232,119955,141,598124.00,96057,80.08,0.16,-0.10
27-December-2016,4.96,5.10,4.96,5.01,5.018667997081031170,134294,124,673977.00,80396,59.87,0.14,0.05
26-December-2016,4.87,5.64,4.83,4.99,5.182795668571170479,354248,518,1835995.00,160981,45.44,0.81,0.12
23-December-2016,5.05,5.05,4.86,4.90,4.910827498552272368,132967,103,652978.00,85830,64.55,0.19,-0.15
22-December-2016,4.83,4.98,4.78,4.85,4.879563530344931078,233235,233,1138085.00,139239,59.70,0.20,0.02
21-December-2016,5.04,5.04,4.80,4.83,4.846382792712873323,155562,112,753913.00,98649,63.41,0.24,-0.21
20-December-2016,5.05,5.15,4.91,4.93,4.985397258937716431,102515,101,511078.00,68152,66.48,0.24,-0.12
19-December-2016,5.10,5.14,4.80,4.97,4.965667695462908041,198938,177,987860.00,104035,52.30,0.34,-0.13
16-December-2016,5.06,5.06,4.90,4.93,4.948139641220318797,94041,97,465328.00,49610,52.75,0.16,-0.13
15-December-2016,4.94,5.02,4.88,4.91,4.954222777764675361,84802,120,420128.00,67751,79.89,0.14,-0.03
14-December-2016,5.19,5.19,4.95,4.97,5.042562342477183384,116253,162,586213.00,100962,86.85,0.24,-0.22
13-December-2016,5.20,5.20,4.94,5.03,5.069634116865067375,264784,224,1342358.00,170567,64.42,0.26,-0.17
12-December-2016,5.00,5.14,4.90,4.94,4.976723641689986720,175457,184,873201.00,81053,46.20,0.24,-0.06
9-December-2016,5.30,5.30,4.82,4.95,4.960664225699019419,151033,166,749224.00,82906,54.89,0.48,-0.35
8-December-2016,4.90,4.94,4.85,4.88,4.893318074173115928,88253,86,431850.00,68618,77.75,0.09,-0.02
7-December-2016,5.00,5.00,4.75,4.77,4.814333009242735652,81253,119,391179.00,46597,57.35,0.25,-0.23
6-December-2016,4.90,5.00,4.82,4.85,4.883626287990302190,92392,98,451208.00,51353,55.58,0.18,-0.05
5-December-2016,4.92,4.92,4.84,4.87,4.873306280347368316,100297,111,488778.00,61225,61.04,0.08,-0.05
2-December-2016,5.08,5.12,4.86,4.91,4.956884444397512117,94699,212,469412.00,45643,48.20,0.26,-0.17
1-December-2016,5.02,5.23,4.93,5.06,5.090237966668392670,270374,406,1376268.00,133762,49.47,0.30,0.04
30-November-2016,4.94,5.22,4.94,5.05,5.101368841113767503,222524,324,1135177.00,128974,57.96,0.28,0.11
29-November-2016,4.78,4.99,4.78,4.92,4.880601368360313746,157707,198,769705.00,80002,50.73,0.21,0.14
28-November-2016,5.00,5.00,4.75,4.79,4.870509244215243987,236959,232,1154111.00,174834,73.78,0.25,-0.21
25-November-2016,4.66,4.98,4.66,4.82,4.768551172889547522,193667,196,923511.00,130300,67.28,0.32,0.16
24-November-2016,4.50,4.78,4.50,4.65,4.658790747696293701,122737,220,571806.00,73042,59.51,0.28,0.15
23-November-2016,4.50,4.59,4.45,4.48,4.496369686885493873,132220,125,594510.00,77178,58.37,0.14,-0.02
22-November-2016,4.67,4.67,4.35,4.42,4.444803054642754256,204803,179,910309.00,134785,65.81,0.32,-0.25
21-November-2016,4.73,4.73,4.50,4.52,4.551483863843414405,181115,173,824342.00,119062,65.74,0.23,-0.21
18-November-2016,4.65,4.75,4.62,4.67,4.675746891468652125,106642,120,498631.00,71093,66.67,0.13,0.02
17-November-2016,4.83,4.83,4.62,4.68,4.721291499340915361,130484,192,616053.00,61246,46.94,0.21,-0.15
16-November-2016,4.96,5.06,4.65,4.71,4.787663362498615572,144464,164,691645.00,105420,72.97,0.41,-0.25
15-November-2016,5.03,5.03,4.72,4.85,4.836427725089113524,201709,214,975551.00,114633,56.83,0.31,-0.18
11-November-2016,5.00,5.13,4.92,4.99,4.977455666923670007,162125,170,806970.00,104923,64.72,0.21,-0.01
10-November-2016,5.15,5.48,5.15,5.26,5.270604278530640075,140796,190,742080.00,81845,58.13,0.33,0.11
9-November-2016,5.09,5.12,4.52,5.04,4.908764348144294224,401707,349,1971885.00,208433,51.89,0.60,-0.05
8-November-2016,5.41,5.49,5.33,5.37,5.388994914222639446,96937,83,522393.00,67935,70.08,0.16,-0.04
7-November-2016,5.48,5.48,5.36,5.42,5.431104384617933960,90521,117,491629.00,57111,63.09,0.12,-0.06
4-November-2016,5.50,5.50,5.28,5.32,5.348407612152047355,102205,138,546634.00,73875,72.28,0.22,-0.18
3-November-2016,5.58,5.69,5.40,5.43,5.543814073505823279,229424,208,1271884.00,137409,59.89,0.29,-0.15
2-November-2016,5.58,5.65,5.45,5.47,5.487508419380951498,161829,186,888038.00,107995,66.73,0.20,-0.11
1-November-2016,5.65,5.83,5.58,5.61,5.705065882051938083,250144,233,1427088.00,137745,55.07,0.25,-0.04
30-October-2016,5.68,5.88,5.51,5.77,5.726364342347533098,319348,212,1828703.00,254941,79.83,0.37,0.09
28-October-2016,5.65,5.65,5.47,5.50,5.529927460042510381,132203,198,731073.00,72207,54.62,0.18,-0.15
27-October-2016,5.75,5.79,5.56,5.61,5.629463283179878733,227103,193,1278468.00,167209,73.63,0.23,-0.14
26-October-2016,5.50,6.04,5.42,5.71,5.748537663168299561,687940,767,3954649.00,278458,40.48,0.62,0.21
25-October-2016,5.63,5.63,5.46,5.52,5.498181376251117650,115197,142,633374.00,75339,65.40,0.17,-0.11
24-October-2016,5.65,5.65,5.52,5.54,5.565934313993663507,376549,224,2095847.00,316668,84.10,0.13,-0.11
21-October-2016,5.58,5.70,5.48,5.55,5.583192687271639772,384535,305,2146933.00,258945,67.34,0.22,-0.03
20-October-2016,5.63,5.65,5.50,5.53,5.569295908780870751,155406,195,865502.00,103153,66.38,0.15,-0.10
19-October-2016,5.51,5.67,5.45,5.56,5.554186714208985610,355613,336,1975141.00,211721,59.54,0.22,0.05
18-October-2016,5.62,5.62,5.50,5.54,5.565031109638465503,217296,182,1209259.00,135070,62.16,0.12,-0.08
17-October-2016,5.50,5.67,5.47,5.54,5.580476169120202711,356764,365,1990913.00,232486,65.17,0.20,0.04
14-October-2016,5.45,5.68,5.31,5.63,5.513925466493386234,436287,411,2405654.00,230708,52.88,0.37,0.18
13-October-2016,5.90,5.90,5.00,5.32,5.347236268686905834,1740256,1163,9305560.00,973046,55.91,0.90,-0.58
10-October-2016,6.13,6.14,5.78,5.83,5.909424502443720768,380158,409,2246515.00,234233,61.61,0.36,-0.30
7-October-2016,6.00,6.20,5.95,6.03,6.065718011988807181,163319,255,990647.00,68128,41.71,0.25,0.03
6-October-2016,6.20,6.38,5.92,6.00,6.193817036923908318,851210,786,5272239.00,474355,55.73,0.46,-0.20
5-October-2016,5.84,6.31,5.70,6.14,6.047568364642025177,697144,793,4216026.00,274399,39.36,0.61,0.30
5-October-2016,5.84,6.31,5.70,6.14,6.047568364642025177,697144,793,4216026.00,274399,39.36,0.61,0.30
4-October-2016,5.95,5.95,5.65,5.73,5.711299683229670050,172996,166,988032.00,68349,39.51,0.30,-0.22
3-October-2016,5.78,5.85,5.70,5.78,5.756795950114694017,151708,165,873352.00,74681,49.23,0.15,0.00
30-September-2016,5.50,5.66,5.23,5.62,5.598093405770246721,380469,386,2129901.00,282446,74.24,0.43,0.12
29-September-2016,5.99,6.24,5.14,5.36,5.734040268044479733,1042812,940,5979526.00,457066,43.83,1.10,-0.63
28-September-2016,5.82,5.96,5.81,5.84,5.900615770734839199,342660,245,2021905.00,193089,56.35,0.15,0.02
