Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,18.35,18.35,17.75,17.85,17.828337874659400544,1101,11,19629.00,1091,99.09,0.60,-0.50
29-December-2016,17.80,18.40,17.70,17.75,17.742372881355932203,295,6,5234.00,292,98.98,0.70,-0.05
28-December-2016,18.00,18.00,18.00,18.00,18.000000000000000000,10,1,180.00,10,100.00,0.00,0.00
27-December-2016,18.20,18.20,17.45,17.65,17.625531914893617021,235,6,4142.00,190,80.85,0.75,-0.55
26-December-2016,17.80,18.45,17.50,17.65,17.764976958525345622,868,18,15420.00,315,36.29,0.95,-0.15
23-December-2016,17.65,18.65,17.65,18.50,18.377099236641221374,1310,8,24074.00,1010,77.10,1.00,0.85
22-December-2016,18.30,19.00,17.35,18.60,18.364676275451841683,8742,60,160544.00,5501,62.93,1.65,0.30
21-December-2016,18.50,19.45,18.50,19.15,18.744905660377358490,1325,6,24837.00,1200,90.57,0.95,0.65
20-December-2016,19.25,19.25,19.00,19.00,19.151857835218093699,619,5,11855.00,419,67.69,0.25,-0.25
19-December-2016,19.15,19.65,19.05,19.65,19.310000000000000000,2500,11,48275.00,1500,60.00,0.60,0.50
16-December-2016,19.00,19.00,18.65,18.95,18.819455980066445182,9632,17,181269.00,9332,96.89,0.35,-0.05
15-December-2016,19.00,19.15,18.80,18.80,19.030000000000000000,500,13,9515.00,400,80.00,0.35,-0.20
14-December-2016,19.50,20.45,19.05,19.40,19.868669710160314258,9419,87,187143.00,5821,61.80,1.40,-0.10
13-December-2016,21.80,23.95,19.30,19.50,21.818934333832461261,59437,599,1296852.00,22441,37.76,4.65,-2.30
12-December-2016,18.00,21.00,18.00,21.00,20.863863204947645582,65324,309,1362911.00,38587,59.07,3.00,3.00
9-December-2016,17.50,18.15,17.45,17.50,17.751580849141824751,1107,18,19651.00,810,73.17,0.70,0.00
8-December-2016,18.05,18.05,17.45,17.50,17.777589134125636672,589,12,10471.00,550,93.38,0.60,-0.55
7-December-2016,18.15,18.15,17.30,17.95,17.808177688036345280,1981,24,35278.00,1535,77.49,0.85,-0.20
6-December-2016,17.30,18.00,17.20,17.95,17.907272727272727272,1100,10,19698.00,1000,90.91,0.80,0.65
5-December-2016,17.00,18.05,17.00,18.00,17.508000000000000000,2000,17,35016.00,1905,95.25,1.05,1.00
2-December-2016,16.65,17.40,16.60,17.40,17.341508560851457658,2161,13,37475.00,2100,97.18,0.80,0.75
1-December-2016,16.25,17.50,16.25,17.40,17.278867102396514161,7803,51,134827.00,7013,89.88,1.25,1.15
30-November-2016,16.05,17.45,16.05,17.45,16.741280183978535837,2609,22,43678.00,2455,94.10,1.40,1.40
29-November-2016,16.00,17.20,16.00,16.70,16.426756053632179307,9994,33,164169.00,8560,85.65,1.20,0.70
28-November-2016,16.20,16.70,16.00,16.65,16.440697020798201236,1779,19,29248.00,1365,76.73,0.70,0.45
25-November-2016,16.20,16.50,15.65,16.35,15.995583160800552104,7245,29,115888.00,6594,91.01,0.85,0.15
24-November-2016,16.00,16.30,15.50,15.90,15.694810347563878749,6301,20,98893.00,4301,68.26,0.80,-0.10
23-November-2016,16.00,16.50,15.55,16.20,15.970826580226904376,1851,17,29562.00,1801,97.30,0.95,0.20
22-November-2016,15.70,15.90,15.30,15.75,15.741836734693877551,980,14,15427.00,950,96.94,0.60,0.05
21-November-2016,16.20,16.20,14.90,15.25,15.276135544340302811,2774,55,42376.00,752,27.11,1.30,-0.95
18-November-2016,16.60,16.60,14.75,15.45,15.619272424326575951,3601,40,56245.00,3122,86.70,1.85,-1.15
17-November-2016,17.00,17.20,15.75,15.95,16.602635580334515965,9865,88,163785.00,8592,87.10,1.45,-1.05
16-November-2016,18.20,18.20,16.70,16.70,17.504148783977110157,3495,74,61177.00,2584,73.93,1.50,-1.50
15-November-2016,18.05,18.30,17.20,17.95,17.831953438806459545,12199,188,217532.00,8635,70.78,1.10,-0.10
11-November-2016,18.80,19.40,18.40,19.10,18.941840277777777777,3456,54,65463.00,985,28.50,1.00,0.30
10-November-2016,19.45,20.35,18.75,19.70,19.701220234569363819,8441,136,166298.00,5245,62.14,1.60,0.25
9-November-2016,18.80,20.45,17.00,18.85,18.142387823844970266,24047,172,436270.00,16126,67.06,3.45,0.05
8-November-2016,20.60,20.60,19.15,19.45,19.565169769989047097,4565,75,89315.00,2410,52.79,1.45,-1.15
7-November-2016,19.15,20.95,19.15,20.15,20.425543781372002230,7172,113,146492.00,4780,66.65,1.80,1.00
4-November-2016,22.10,22.10,18.30,19.10,19.659630966160550146,44061,562,866223.00,25057,56.87,3.80,-3.00
3-November-2016,23.50,24.00,20.20,21.05,22.334335990374492404,46543,532,1039507.00,24210,52.02,3.80,-2.45
2-November-2016,22.75,25.50,20.00,23.10,24.414530938558560521,183622,1323,4483045.00,87917,47.88,5.50,0.35
1-November-2016,18.50,21.95,18.50,21.95,21.817712442728015171,72243,200,1576177.00,63051,87.28,3.45,3.45
30-October-2016,17.80,18.80,17.50,18.30,18.273922187171398527,5706,35,104271.00,5106,89.48,1.30,0.50
28-October-2016,17.50,18.00,17.00,17.15,17.612814645308924485,6555,29,115452.00,5086,77.59,1.00,-0.35
27-October-2016,17.45,17.45,16.80,17.45,17.405172413793103448,1856,8,32304.00,1756,94.61,0.65,0.00
26-October-2016,17.00,17.45,17.00,17.45,17.299003322259136212,301,4,5207.00,301,100.00,0.45,0.45
25-October-2016,17.25,17.50,17.25,17.35,17.407203389830508474,4720,18,82162.00,4720,100.00,0.25,0.10
24-October-2016,17.00,17.25,17.00,17.00,17.027614420864229097,3911,12,66595.00,3911,100.00,0.25,0.00
21-October-2016,16.80,17.00,16.25,16.80,16.812173913043478260,1150,10,19334.00,1150,100.00,0.75,0.00
20-October-2016,16.50,16.60,16.05,16.50,16.232206119162640901,3105,23,50401.00,2553,82.22,0.55,0.00
19-October-2016,16.75,17.20,16.50,16.50,16.707763671875000000,8192,19,136870.00,7985,97.47,0.70,-0.25
18-October-2016,16.50,17.00,15.80,16.85,16.395117736012097645,9258,58,151786.00,5432,58.67,1.20,0.35
17-October-2016,15.70,16.50,15.65,16.40,15.971085242208036049,2663,18,42531.00,2494,93.65,0.85,0.70
14-October-2016,15.25,15.90,15.25,15.90,15.665267576075550891,953,13,14929.00,703,73.77,0.65,0.65
13-October-2016,15.45,16.00,15.00,15.25,15.506831983805668016,3952,41,61283.00,2853,72.19,1.00,-0.20
10-October-2016,15.00,15.85,15.00,15.40,15.499557522123893805,2260,21,35029.00,1758,77.79,0.85,0.40
7-October-2016,15.25,15.25,15.00,15.15,15.214749661705006765,7390,19,112437.00,6490,87.82,0.25,-0.10
6-October-2016,15.55,15.60,14.75,15.15,15.068879718412428692,16478,30,248305.00,14459,87.75,0.85,-0.40
