Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,447.50,448.45,442.00,445.00,444.755608974358974358,2496,87,1110110.00,1225,49.08,6.45,-2.50
29-December-2016,436.00,446.00,426.50,445.00,440.414133541179527149,3849,183,1695154.00,2625,68.20,19.50,9.00
28-December-2016,427.00,438.30,425.05,435.00,434.884599714809533509,9818,137,4269697.00,2795,28.47,13.25,8.00
27-December-2016,426.50,438.00,421.90,434.95,427.797181680926019124,1987,106,850033.00,1159,58.33,16.10,8.45
26-December-2016,437.50,437.70,404.60,426.35,427.330225988700564971,7080,321,3025498.00,2217,31.31,33.10,-11.15
23-December-2016,434.25,440.55,431.45,435.00,436.933884297520661157,242,19,105738.00,158,65.29,9.10,0.75
22-December-2016,443.00,443.00,430.10,438.05,435.731543624161073825,5960,185,2596960.00,1258,21.11,12.90,-4.95
21-December-2016,440.00,448.95,434.50,443.65,442.329064039408866995,1015,48,448964.00,875,86.21,14.45,3.65
20-December-2016,440.00,442.20,425.00,435.85,435.402567094515752625,4285,192,1865700.00,1791,41.80,17.20,-4.15
19-December-2016,447.90,452.00,436.00,440.00,446.660417554324669791,2347,163,1048312.00,583,24.84,16.00,-7.90
16-December-2016,448.00,453.00,445.00,446.90,447.674894641782059000,3322,133,1487176.00,913,27.48,8.00,-1.10
15-December-2016,458.00,464.80,444.70,450.90,451.385722510074841681,3474,434,1568114.00,922,26.54,20.10,-7.10
14-December-2016,455.00,463.00,450.05,450.65,457.128917378917378917,1404,121,641809.00,268,19.09,12.95,-4.35
13-December-2016,465.00,465.00,454.60,460.75,457.653314917127071823,3620,71,1656705.00,154,4.25,10.40,-4.25
12-December-2016,465.00,465.40,453.75,458.60,458.978588421887390959,5044,376,2315088.00,1686,33.43,11.65,-6.40
9-December-2016,463.85,465.00,450.00,454.45,457.271088216355441081,1553,137,710142.00,496,31.94,15.00,-9.40
8-December-2016,456.00,464.00,450.00,459.10,459.388970090192862999,28051,167,12886320.00,25214,89.89,14.00,3.10
7-December-2016,454.50,459.45,447.50,457.85,454.124028268551236749,8490,213,3855513.00,6488,76.42,11.95,3.35
6-December-2016,449.10,453.00,445.00,447.15,448.165660998354360943,3646,170,1634012.00,268,7.35,8.00,-1.95
5-December-2016,455.00,455.00,444.85,448.50,451.930745015739769150,2859,240,1292070.00,978,34.21,10.15,-6.50
2-December-2016,455.70,460.10,447.90,455.10,453.589763988332007425,3771,338,1710487.00,803,21.29,12.20,-0.60
1-December-2016,459.00,465.00,455.00,460.95,459.364319890635680109,2926,213,1344100.00,1099,37.56,10.00,1.95
30-November-2016,450.00,461.00,448.50,458.70,454.297610827233807485,7241,448,3289569.00,4640,64.08,12.50,8.70
29-November-2016,444.00,453.90,444.00,453.25,450.602990033222591362,5418,118,2441367.00,2793,51.55,9.90,9.25
28-November-2016,436.50,448.00,430.70,445.55,443.216985049833887043,9632,248,4269066.00,7930,82.33,17.30,9.05
25-November-2016,423.00,438.45,420.00,435.20,427.583492236447834377,7342,400,3139318.00,3463,47.17,18.45,12.20
24-November-2016,428.25,432.50,420.50,422.65,428.411270563528176408,2857,120,1223971.00,293,10.26,12.00,-5.60
23-November-2016,420.40,438.05,420.40,435.75,431.884615384615384615,2106,267,909549.00,1339,63.58,17.65,15.35
22-November-2016,424.45,426.50,415.95,419.05,422.141399929651776292,2843,143,1200148.00,520,18.29,10.55,-5.40
21-November-2016,442.50,443.00,415.20,417.50,426.100991553433712816,2723,254,1160273.00,1112,40.84,27.80,-25.00
18-November-2016,432.00,441.00,419.20,435.35,432.840453356582388840,4588,289,1985872.00,2078,45.29,21.80,3.35
17-November-2016,420.00,435.95,412.90,431.50,424.854139715394566623,6184,446,2627298.00,3818,61.74,23.05,11.50
16-November-2016,426.00,434.40,407.00,412.10,414.723985946981794953,15655,1004,6492504.00,7845,50.11,27.40,-13.90
15-November-2016,439.00,439.35,403.70,424.80,416.147847100175746924,4552,464,1894305.00,2646,58.13,35.65,-14.20
11-November-2016,462.00,462.00,435.00,437.30,443.191806159252751317,10813,310,4792233.00,7704,71.25,27.00,-24.70
10-November-2016,469.00,475.00,463.60,465.15,470.913473423980222496,4045,205,1904845.00,1736,42.92,11.40,-3.85
9-November-2016,458.60,465.00,410.00,460.70,448.915115413253909158,5372,423,2411572.00,2428,45.20,55.00,2.10
8-November-2016,473.00,474.95,464.00,468.25,467.526592872570194384,7408,287,3463437.00,603,8.14,10.95,-4.75
7-November-2016,469.00,482.00,464.90,470.75,473.077040621418566153,7853,297,3715074.00,4416,56.23,17.10,1.75
4-November-2016,476.85,476.85,451.00,466.75,460.431634304207119741,4944,454,2276374.00,2069,41.85,25.85,-10.10
3-November-2016,461.00,487.00,457.60,472.80,469.951193175682971601,9261,643,4352218.00,3911,42.23,29.40,11.80
2-November-2016,458.00,464.00,452.20,460.75,456.262429323454864496,5129,284,2340170.00,3032,59.11,11.80,2.75
1-November-2016,455.00,465.00,455.00,461.90,460.452695829094608341,4915,146,2263125.00,3313,67.41,10.00,6.90
30-October-2016,466.00,469.85,463.70,466.15,466.394197952218430034,586,61,273307.00,371,63.31,6.15,0.15
28-October-2016,460.50,466.00,454.00,463.25,459.214565643370346178,3062,106,1406115.00,1226,40.04,12.00,2.75
27-October-2016,456.50,461.95,452.15,456.65,456.217875874125874125,4576,143,2087653.00,688,15.03,9.80,0.15
