Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,33.00,33.20,32.60,32.90,32.906394241219265832,78211,459,2573642.00,38228,48.88,0.60,-0.10
29-December-2016,32.60,33.05,32.60,32.75,32.804731203185740020,21094,200,691983.00,7608,36.07,0.45,0.15
28-December-2016,32.90,33.60,32.60,32.80,33.194017716976900650,71344,595,2368194.00,32168,45.09,1.00,-0.10
27-December-2016,32.30,32.80,31.90,32.35,32.330935845423915285,72715,547,2350944.00,38311,52.69,0.90,0.05
26-December-2016,33.40,33.90,32.05,32.35,32.790487138956746659,76549,549,2510079.00,41419,54.11,1.85,-1.05
23-December-2016,33.50,33.75,33.10,33.25,33.442926431041106415,41648,329,1392831.00,20063,48.17,0.65,-0.25
22-December-2016,34.00,34.10,33.50,33.60,33.785321910865513520,61166,438,2066513.00,23638,38.65,0.60,-0.40
21-December-2016,34.65,35.05,33.75,34.20,34.389526111854061653,116652,742,4011607.00,45909,39.36,1.30,-0.45
20-December-2016,34.90,35.45,33.85,34.00,34.595885195287081008,72227,577,2498757.00,29659,41.06,1.60,-0.90
19-December-2016,36.35,36.35,34.45,34.85,35.223450550044598210,221982,1341,7818972.00,102181,46.03,1.90,-1.50
16-December-2016,36.55,37.40,35.50,35.70,36.472580516225506562,425318,2699,15512445.00,98624,23.19,1.90,-0.85
15-December-2016,33.00,36.80,33.00,36.25,35.555688568011780867,809448,6202,28780481.00,214106,26.45,3.80,3.25
14-December-2016,32.85,33.45,32.30,32.50,32.721475127074015844,65513,463,2143682.00,42124,64.30,1.15,-0.35
13-December-2016,33.05,33.50,32.55,32.70,33.031056558975663529,47172,363,1558141.00,19152,40.60,0.95,-0.35
12-December-2016,32.50,33.75,31.65,32.75,32.833820947922761849,97413,805,3198441.00,42438,43.57,2.10,0.25
9-December-2016,32.30,32.50,31.90,32.25,32.291664687722631203,42110,322,1359802.00,25324,60.14,0.60,-0.05
8-December-2016,32.05,32.25,31.85,32.15,32.090022227710545813,48588,317,1559190.00,25782,53.06,0.40,0.10
7-December-2016,31.20,32.50,31.10,31.70,31.956770429788979536,43882,312,1402327.00,22082,50.32,1.40,0.50
6-December-2016,32.00,32.70,32.00,32.15,32.276938954932915408,26161,205,844397.00,13115,50.13,0.70,0.15
5-December-2016,31.75,32.30,31.70,31.95,31.966026090615794641,35645,294,1139429.00,19413,54.46,0.60,0.20
2-December-2016,32.50,32.60,31.40,31.50,31.910407582094865177,44948,274,1434309.00,26355,58.63,1.20,-1.00
1-December-2016,33.45,33.80,32.55,32.80,33.320910193174728366,84949,502,2830578.00,35340,41.60,1.25,-0.65
30-November-2016,32.65,33.60,32.50,33.15,33.058309090909090909,55000,356,1818207.00,26541,48.26,1.10,0.50
29-November-2016,32.50,33.45,32.40,32.60,32.987223540428368501,126013,887,4156819.00,43501,34.52,1.05,0.10
28-November-2016,31.45,32.70,31.45,32.30,32.290433693439799592,63870,470,2062390.00,34217,53.57,1.25,0.85
25-November-2016,30.75,32.40,30.75,31.75,31.714464860149392072,91705,705,2908375.00,42189,46.01,1.65,1.00
24-November-2016,29.85,31.30,29.75,30.65,30.692168054033722014,61147,536,1876734.00,24741,40.46,1.55,0.80
23-November-2016,29.10,30.20,29.10,29.95,29.800705199115044247,72320,480,2155187.00,39488,54.60,1.10,0.85
22-November-2016,28.90,29.40,28.60,29.10,29.004374235075472553,44122,335,1279731.00,23901,54.17,0.80,0.20
21-November-2016,29.50,29.95,28.55,28.70,29.069461128027488337,71594,519,2081199.00,35898,50.14,1.40,-0.80
18-November-2016,30.85,30.85,29.30,29.40,29.812359925611558819,125826,856,3751170.00,69013,54.85,1.55,-1.45
17-November-2016,31.65,31.70,30.00,30.75,30.955084380677667684,53389,409,1652661.00,28438,53.27,1.70,-0.90
16-November-2016,33.00,33.25,31.15,31.35,32.070596677979278484,66887,514,2145106.00,30913,46.22,2.10,-1.65
15-November-2016,34.30,34.55,32.15,32.35,32.849900460305255063,94937,611,3118671.00,56070,59.06,2.40,-1.95
11-November-2016,35.05,35.65,34.00,34.35,34.619213493445778714,65454,531,2265966.00,33139,50.63,1.65,-0.70
10-November-2016,35.90,36.40,35.50,35.70,35.857383812958974492,77074,473,2763672.00,50972,66.13,0.90,-0.20
9-November-2016,33.00,35.10,30.90,34.85,33.751570243722210189,156982,1188,5298389.00,54857,34.94,4.20,1.85
8-November-2016,36.20,36.60,35.20,35.60,35.855222468803434350,54974,414,1971105.00,26282,47.81,1.40,-0.60
7-November-2016,36.30,37.30,35.80,36.00,36.310542429058402950,264901,1374,9618699.00,115107,43.45,1.50,-0.30
4-November-2016,37.85,38.25,35.35,35.95,36.384095082370205934,268483,1678,9768511.00,122762,45.72,2.90,-1.90
3-November-2016,38.95,40.60,37.30,37.70,39.415276012849229227,606729,3851,23914391.00,232400,38.30,3.30,-1.25
2-November-2016,35.90,39.55,35.70,38.60,38.406999621681945166,948937,5773,36445823.00,333120,35.10,3.85,2.70
1-November-2016,35.35,36.75,35.15,36.25,36.011155398460805695,119673,718,4309563.00,58398,48.80,1.60,0.90
30-October-2016,35.45,35.50,35.15,35.25,35.325483332007319595,37707,145,1332018.00,33915,89.94,0.35,-0.20
28-October-2016,35.00,35.55,34.85,35.10,35.229970597518231199,120398,697,4241618.00,49999,41.53,0.70,0.10
27-October-2016,35.75,35.95,34.95,35.10,35.264703293608182090,56807,386,2003282.00,33049,58.18,1.00,-0.65
26-October-2016,35.65,36.30,35.45,35.60,35.804761276233216141,83339,423,2983933.00,38792,46.55,0.85,-0.05
25-October-2016,35.95,36.20,35.75,35.80,35.864464065816019074,38167,264,1368839.00,22126,57.97,0.45,-0.15
24-October-2016,36.15,36.55,35.80,35.90,36.074617868675995694,92900,533,3351332.00,53417,57.50,0.75,-0.25
21-October-2016,36.20,36.55,35.80,36.00,36.088463709222259848,88590,522,3197077.00,47912,54.08,0.75,-0.20
20-October-2016,36.50,36.65,36.10,36.20,36.313995334497755166,85307,502,3097838.00,48295,56.61,0.55,-0.30
19-October-2016,36.10,36.95,35.80,36.40,36.305005281589368134,192177,1070,6976987.00,72478,37.71,1.15,0.30
18-October-2016,35.75,36.30,35.70,35.95,35.990573460666183254,64817,434,2332801.00,34109,52.62,0.60,0.20
17-October-2016,36.75,36.80,35.45,35.55,35.809410789957451215,115867,697,4149129.00,67076,57.89,1.35,-1.20
14-October-2016,36.40,37.20,36.05,36.55,36.671043898738977908,63282,408,2320617.00,26252,41.48,1.15,0.15
13-October-2016,37.00,37.20,35.90,36.20,36.442682817060782574,77769,469,2834111.00,48076,61.82,1.30,-0.80
10-October-2016,37.10,38.05,37.00,37.20,37.461425125891838979,99093,619,3712165.00,43670,44.07,1.05,0.10
7-October-2016,37.30,37.70,37.00,37.15,37.352908091524990412,78230,478,2922118.00,36459,46.60,0.70,-0.15
6-October-2016,37.90,38.50,37.05,37.30,37.715775712941415120,177469,1200,6693381.00,63910,36.01,1.45,-0.60
5-October-2016,37.15,38.25,36.80,37.60,37.676316602150228740,278482,1595,10492176.00,101911,36.60,1.45,0.45
