Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,265.00,265.00,259.10,259.55,261.234513274336283185,678,40,177117.00,375,55.31,5.90,-5.45
29-December-2016,267.50,267.50,258.50,262.55,261.130801687763713080,237,31,61888.00,59,24.89,9.00,-4.95
28-December-2016,255.00,266.85,255.00,263.70,264.370632911392405063,3950,289,1044264.00,2530,64.05,11.85,8.70
27-December-2016,254.00,256.25,250.05,252.00,252.566246056782334384,1268,111,320254.00,1036,81.70,6.20,-2.00
26-December-2016,257.25,259.65,253.00,254.95,256.492937165124208475,2053,97,526580.00,1578,76.86,6.65,-2.30
23-December-2016,259.00,262.00,256.75,257.35,259.836113125453226976,1379,51,358314.00,1049,76.07,5.25,-1.65
22-December-2016,257.00,260.90,251.50,259.65,257.614122219822932412,4631,156,1193011.00,2725,58.84,9.40,2.65
21-December-2016,260.00,263.55,260.00,261.00,260.755659121171770972,1502,59,391655.00,581,38.68,3.55,1.00
20-December-2016,262.00,265.00,260.00,260.00,262.269607843137254901,4488,123,1177066.00,3667,81.71,5.00,-2.00
19-December-2016,266.00,269.00,257.55,259.55,259.759366925064599483,6192,242,1608430.00,3711,59.93,11.45,-6.45
16-December-2016,263.00,265.50,260.00,262.60,263.473912044808028694,56597,145,14911833.00,55466,98.00,5.50,-0.40
15-December-2016,262.00,265.00,262.00,264.25,263.793103448275862068,1943,125,512550.00,1703,87.65,3.00,2.25
14-December-2016,262.00,262.00,259.00,259.60,260.039840637450199203,753,48,195810.00,589,78.22,3.00,-2.40
13-December-2016,256.50,263.50,256.50,261.35,260.652631578947368421,3420,136,891432.00,2139,62.54,7.00,4.85
12-December-2016,258.00,259.25,254.70,255.30,256.235440931780366056,2404,75,615990.00,1940,80.70,4.55,-2.70
9-December-2016,259.70,261.30,252.15,254.10,255.138193202146690518,2236,128,570489.00,1647,73.66,9.15,-5.60
8-December-2016,260.85,262.05,257.30,259.50,260.344566133108677337,1187,53,309029.00,730,61.50,4.75,-1.35
7-December-2016,258.50,269.95,254.60,255.80,259.477468455838173442,4993,506,1295571.00,1798,36.01,15.35,-2.70
6-December-2016,258.25,259.50,253.05,255.45,256.493897477624084621,1229,62,315231.00,1083,88.12,6.45,-2.80
5-December-2016,259.00,261.40,255.20,257.60,257.495810744208969935,2029,116,522459.00,1243,61.26,6.20,-1.40
2-December-2016,260.00,270.00,256.00,257.60,260.230149034937698509,4093,171,1065122.00,2097,51.23,14.00,-2.40
1-December-2016,260.10,266.00,259.00,263.60,263.197027600849256900,2355,135,619829.00,943,40.04,7.00,3.50
30-November-2016,265.75,265.95,253.00,257.90,260.996002072999185607,13507,463,3525273.00,10695,79.18,12.95,-7.85
29-November-2016,281.00,281.00,265.00,267.45,270.395888754534461910,8270,441,2236174.00,5605,67.78,16.00,-13.55
28-November-2016,274.00,281.80,270.75,274.65,277.567790262172284644,1335,91,370553.00,512,38.35,11.05,0.65
25-November-2016,274.85,275.40,270.00,271.75,272.012890002054573382,204422,237,55605419.00,202388,99.00,5.40,-3.10
24-November-2016,279.00,279.40,273.60,275.20,277.705128205128205128,858,29,238271.00,758,88.34,5.80,-3.80
23-November-2016,282.60,282.60,273.30,279.30,277.781818181818181818,605,108,168058.00,260,42.98,9.30,-3.30
22-November-2016,280.00,280.00,273.05,274.65,276.175718849840255591,2191,207,605101.00,1409,64.31,6.95,-5.35
21-November-2016,280.05,284.95,275.00,282.90,282.494759131815775542,9445,248,2668163.00,2102,22.26,9.95,2.85
18-November-2016,290.90,290.95,281.15,283.00,286.806267806267806267,351,39,100669.00,223,63.53,9.80,-7.90
17-November-2016,286.10,291.80,281.00,284.90,286.934734513274336283,904,109,259389.00,359,39.71,10.80,-1.20
16-November-2016,285.90,299.70,282.60,296.10,291.078513305476138113,4547,348,1323534.00,1987,43.70,17.10,10.20
15-November-2016,288.00,289.35,281.15,285.60,285.651069518716577540,748,66,213667.00,432,57.75,8.20,-2.40
11-November-2016,293.90,295.70,287.00,292.40,292.844331155309829826,13927,205,4078443.00,7798,55.99,8.70,-1.50
10-November-2016,290.00,303.00,289.45,294.65,293.982303071482619639,259028,245,76149648.00,256132,98.88,13.55,4.65
9-November-2016,270.00,286.00,253.85,283.55,269.937695516162669447,3836,187,1035481.00,1899,49.50,32.15,13.55
8-November-2016,278.25,280.00,274.00,276.70,277.906671808715773235,2593,58,720612.00,2271,87.58,6.00,-1.55
7-November-2016,275.85,284.15,275.85,279.95,279.996950186377499152,2951,94,826271.00,2325,78.79,8.30,4.10
4-November-2016,277.00,282.40,275.00,275.85,277.430648092065414900,3302,247,916076.00,1819,55.09,7.40,-1.15
3-November-2016,280.95,285.75,276.50,281.30,280.668310970797158642,15204,410,4267281.00,7633,50.20,9.25,0.35
2-November-2016,282.35,284.10,277.15,281.80,281.869973190348525469,2238,144,630825.00,1473,65.82,6.95,-0.55
1-November-2016,283.15,290.65,280.00,284.30,287.410808147174770039,6088,262,1749757.00,3278,53.84,10.65,1.15
30-October-2016,286.45,290.00,281.40,285.35,285.495784148397976391,2372,149,677196.00,1941,81.83,8.60,-1.10
28-October-2016,285.50,293.00,282.50,284.95,286.956744633130406920,6242,418,1791184.00,3563,57.08,10.50,-0.55
