Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,11.74,12.10,11.74,11.92,11.939986498649864986,44440,97,530613.00,26624,59.91,0.36,0.18
29-December-2016,11.67,11.88,11.65,11.84,11.792391177500291749,17138,64,202098.00,9878,57.64,0.23,0.17
28-December-2016,11.53,12.23,11.53,11.71,11.810864783063169883,64097,98,757041.00,44810,69.91,0.70,0.18
27-December-2016,11.24,11.56,11.24,11.49,11.489760067599119432,44971,83,516706.00,35391,78.70,0.32,0.25
26-December-2016,11.70,11.70,11.33,11.38,11.513715200238201578,53736,91,618701.00,40253,74.91,0.37,-0.32
23-December-2016,11.99,11.99,11.58,11.63,11.659864803113625261,63463,124,739970.00,44641,70.34,0.41,-0.36
22-December-2016,11.85,11.97,11.73,11.77,11.825965111153095283,31758,104,375569.00,20318,63.98,0.24,-0.08
21-December-2016,11.88,12.00,11.83,11.90,11.934337121212121212,52800,115,630133.00,35924,68.04,0.17,0.02
20-December-2016,12.38,12.38,11.75,12.00,12.077360977134084208,73603,93,888930.00,56573,76.86,0.63,-0.38
19-December-2016,12.06,12.28,12.04,12.10,12.112939559390630369,26191,49,317250.00,21147,80.74,0.24,0.04
16-December-2016,12.37,12.37,12.00,12.01,12.121438794983642311,58688,171,711383.00,40569,69.13,0.37,-0.36
15-December-2016,12.17,12.47,12.05,12.19,12.255417317727527344,67838,179,831383.00,45079,66.45,0.42,0.02
14-December-2016,12.32,12.49,12.30,12.32,12.395643943333818726,48071,128,595871.00,28487,59.26,0.19,0.00
13-December-2016,12.58,12.90,12.31,12.36,12.476791467078512047,82879,186,1034064.00,52224,63.01,0.59,-0.22
12-December-2016,12.75,12.80,12.33,12.44,12.572056044707112129,99492,288,1250819.00,50283,50.54,0.47,-0.31
9-December-2016,12.80,12.80,12.35,12.44,12.456596594182510015,74637,109,929723.00,57121,76.53,0.45,-0.36
8-December-2016,12.40,12.50,12.34,12.40,12.417294093553866355,83011,145,1030772.00,61092,73.60,0.16,0.00
7-December-2016,12.40,12.53,12.16,12.22,12.357516072605011472,88038,145,1087931.00,42932,48.77,0.37,-0.18
6-December-2016,12.69,12.69,12.20,12.29,12.451381677262480686,39481,113,491593.00,20918,52.98,0.49,-0.40
5-December-2016,12.61,12.90,12.42,12.50,12.594380720195036169,75063,158,945372.00,43521,57.98,0.48,-0.11
2-December-2016,13.15,13.30,12.70,12.80,13.001286480716833796,178005,464,2314294.00,101036,56.76,0.60,-0.35
1-December-2016,12.45,14.10,12.40,13.08,13.281747386801385830,541769,1200,7195639.00,200898,37.08,1.70,0.63
30-November-2016,12.45,12.55,12.20,12.30,12.389713962420167335,91911,230,1138751.00,51331,55.85,0.35,-0.15
29-November-2016,12.40,12.65,12.30,12.45,12.493023292563446161,126564,230,1581167.00,69913,55.24,0.35,0.05
28-November-2016,12.50,12.50,12.10,12.25,12.377950569286309358,64818,152,802314.00,35079,54.12,0.40,-0.25
25-November-2016,11.95,12.20,11.70,12.05,11.961862791442382469,65579,198,784447.00,34669,52.87,0.50,0.10
24-November-2016,12.00,12.05,11.60,11.80,11.878223124863110527,50223,112,596560.00,27892,55.54,0.45,-0.20
23-November-2016,12.00,12.20,11.70,11.90,12.009812216260833677,193840,191,2327982.00,138249,71.32,0.50,-0.10
22-November-2016,12.50,12.75,11.90,12.00,12.143413928716293670,56703,178,688568.00,34659,61.12,0.85,-0.50
21-November-2016,12.55,12.80,11.90,12.40,12.330879793747985820,77575,146,956568.00,54378,70.10,0.90,-0.15
18-November-2016,12.20,12.80,12.20,12.50,12.416273257428492085,43212,154,536532.00,26100,60.40,0.60,0.30
17-November-2016,12.65,12.65,12.15,12.30,12.418125708527522357,31756,128,394350.00,18512,58.29,0.50,-0.35
16-November-2016,13.00,13.20,12.55,12.60,12.663365539452495974,62100,192,786395.00,28785,46.35,0.65,-0.40
15-November-2016,13.25,13.45,12.50,12.80,12.887024185068349106,95100,170,1225556.00,57656,60.63,0.95,-0.45
11-November-2016,13.85,13.85,13.00,13.40,13.390672860735297573,127649,202,1709306.00,83209,65.19,0.85,-0.45
10-November-2016,13.90,14.10,13.40,13.85,13.937667074206850819,96514,277,1345180.00,58600,60.72,0.70,-0.05
9-November-2016,13.10,13.75,12.00,13.35,12.981413296787272876,158339,390,2055464.00,77043,48.66,1.75,0.25
8-November-2016,14.40,14.45,14.30,14.30,14.365024644576768568,35099,86,504198.00,27394,78.05,0.15,-0.10
7-November-2016,14.50,14.50,14.30,14.45,14.412682076132481381,69957,155,1008268.00,53081,75.88,0.20,-0.05
4-November-2016,14.80,14.80,14.05,14.10,14.272577526319558834,97741,247,1395016.00,67427,68.99,0.75,-0.70
3-November-2016,15.35,15.35,14.60,14.70,14.796638210575077757,60444,138,894368.00,43819,72.50,0.75,-0.65
2-November-2016,15.30,15.30,14.80,14.90,15.008495470072775879,67330,159,1010522.00,54322,80.68,0.50,-0.40
1-November-2016,15.55,15.65,15.30,15.35,15.500128541313178055,77796,172,1205848.00,54518,70.08,0.35,-0.20
30-October-2016,15.50,15.80,15.50,15.70,15.656387896616936331,19036,72,298035.00,11478,60.30,0.30,0.20
28-October-2016,15.55,15.65,15.35,15.45,15.503409172468240867,55732,120,864036.00,32434,58.20,0.30,-0.10
27-October-2016,15.85,15.85,15.30,15.40,15.556285893754486719,44576,144,693437.00,27380,61.42,0.55,-0.45
26-October-2016,16.20,16.20,15.70,15.80,15.996619807297425367,63310,169,1012746.00,38555,60.90,0.50,-0.40
25-October-2016,16.50,16.50,16.00,16.05,16.242405153319379813,98422,184,1598610.00,67231,68.31,0.50,-0.45
24-October-2016,16.35,16.80,16.15,16.30,16.472591293866257567,109509,307,1803897.00,43456,39.68,0.65,-0.05
21-October-2016,16.40,16.60,15.65,16.25,16.026736388076457207,67698,190,1084978.00,33187,49.02,0.95,-0.15
20-October-2016,16.05,16.20,15.85,15.95,16.010492700729927007,54800,176,877375.00,31334,57.18,0.35,-0.10
19-October-2016,16.00,16.05,15.75,15.85,15.894775731916763190,50074,149,795915.00,25126,50.18,0.30,-0.15
18-October-2016,15.80,16.05,15.55,15.85,15.782954906824397379,78615,216,1240777.00,39873,50.72,0.50,0.05
17-October-2016,15.40,15.80,15.35,15.60,15.556301346379544525,75833,202,1179681.00,33531,44.22,0.45,0.20
14-October-2016,15.25,15.50,15.20,15.30,15.325796400660616689,58733,128,900130.00,37588,64.00,0.30,0.05
13-October-2016,15.55,15.65,15.15,15.20,15.284498053832505810,72707,189,1111290.00,38775,53.33,0.50,-0.35
10-October-2016,16.05,16.05,15.55,15.65,15.858656628442824991,74648,203,1183817.00,39439,52.83,0.50,-0.40
7-October-2016,16.05,16.05,15.65,15.70,15.768548700819617154,74547,187,1175498.00,44198,59.29,0.40,-0.35
6-October-2016,16.35,16.55,15.80,15.95,16.189714511118781125,101405,273,1641718.00,45400,44.77,0.75,-0.40
5-October-2016,16.65,16.75,16.25,16.30,16.422406372188054221,96419,216,1583432.00,59308,61.51,0.50,-0.35
4-October-2016,17.00,17.00,16.50,16.60,16.634138547300895953,84491,201,1405435.00,52042,61.59,0.50,-0.40
3-October-2016,16.25,16.65,16.25,16.50,16.467313053334558710,130572,337,2150170.00,56172,43.02,0.40,0.25
30-September-2016,15.50,16.45,15.40,15.95,15.916745555631102998,191197,539,3043234.00,81244,42.49,1.05,0.45
29-September-2016,16.85,16.95,14.70,15.25,15.829034348671419313,300885,707,4762719.00,96930,32.21,2.25,-1.60
28-September-2016,17.00,17.05,16.65,16.70,16.842375429553264604,93120,296,1568362.00,50765,54.52,0.40,-0.30
27-September-2016,17.00,17.30,16.70,16.75,17.000837165691833727,89588,248,1523071.00,49149,54.86,0.60,-0.25
26-September-2016,17.15,17.50,16.85,17.00,17.145627889210237061,128279,317,2199424.00,57815,45.07,0.65,-0.15
23-September-2016,17.80,17.80,17.25,17.30,17.418838385180068892,112929,231,1967092.00,73624,65.19,0.55,-0.50
22-September-2016,17.75,18.45,17.40,17.70,17.922089187190717251,421944,1140,7562118.00,95016,22.52,1.05,-0.05
21-September-2016,17.50,18.20,17.20,17.25,17.712582554249935672,209862,626,3717198.00,67724,32.27,1.00,-0.25
20-September-2016,17.10,18.85,16.55,17.55,17.880718582993554179,726207,2284,12985103.00,143101,19.71,2.30,0.45
19-September-2016,17.35,17.50,16.85,17.05,17.151510026791515723,112349,304,1926955.00,52694,46.90,0.65,-0.30
16-September-2016,18.00,18.15,17.10,17.30,17.577841451766953199,146580,357,2576560.00,84797,57.85,1.05,-0.70
15-September-2016,17.75,18.40,17.65,17.75,17.937632604507887471,225294,637,4041241.00,112071,49.74,0.75,0.00
14-September-2016,18.00,18.30,17.00,17.80,17.723073388567408066,417858,1354,7405728.00,116934,27.98,1.30,-0.20
