Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,510.00,527.85,510.00,524.30,520.465087281795511221,1604,85,834826.00,849,52.93,17.85,14.30
29-December-2016,506.20,511.00,506.20,509.70,509.796296296296296296,108,7,55058.00,107,99.07,4.80,3.50
28-December-2016,505.00,512.95,500.00,509.95,506.680461982675649663,1039,82,526441.00,635,61.12,12.95,4.95
27-December-2016,497.50,504.80,494.50,502.05,499.569620253164556962,2291,186,1144514.00,1603,69.97,10.30,4.55
26-December-2016,510.00,515.95,491.50,498.55,501.286707211120764552,1151,84,576981.00,864,75.07,24.45,-11.45
23-December-2016,516.00,523.90,510.05,513.20,516.916221033868092691,561,29,289990.00,340,60.61,13.85,-2.80
22-December-2016,520.00,523.90,511.10,517.40,518.813333333333333333,300,51,155644.00,185,61.67,12.80,-2.60
21-December-2016,531.45,537.85,521.15,523.40,524.627853881278538812,876,70,459574.00,594,67.81,16.70,-8.05
20-December-2016,535.00,543.00,526.05,529.85,531.412291169451073985,1676,74,890647.00,1272,75.89,16.95,-5.15
19-December-2016,535.00,554.75,535.00,538.40,546.302098584675451439,2049,226,1119373.00,948,46.27,19.75,3.40
16-December-2016,534.30,540.90,520.00,537.10,531.630695443645083932,1251,112,665070.00,775,61.95,20.90,2.80
15-December-2016,530.75,534.00,525.10,528.80,530.283449883449883449,2145,62,1137458.00,1734,80.84,8.90,-1.95
14-December-2016,535.00,539.00,526.10,528.50,531.573365231259968102,3762,132,1999779.00,3143,83.55,12.90,-6.50
13-December-2016,538.20,540.75,527.00,534.10,535.232078853046594982,1116,65,597319.00,845,75.72,13.75,-4.10
12-December-2016,550.00,555.00,536.10,539.95,549.158220024721878862,809,123,444269.00,390,48.21,18.90,-10.05
9-December-2016,525.00,560.80,525.00,553.35,550.724467701190905810,5542,676,3052115.00,2786,50.27,35.80,28.35
8-December-2016,520.90,529.80,513.15,522.85,522.452329124945581192,2297,233,1200073.00,1344,58.51,16.65,1.95
7-December-2016,522.70,525.10,508.05,509.80,520.848877131761130185,17767,135,9253922.00,17462,98.28,17.05,-12.90
6-December-2016,517.70,521.00,502.30,520.95,514.713846153846153846,650,112,334564.00,323,49.69,18.70,3.25
5-December-2016,520.00,520.00,505.00,507.85,509.465909090909090909,264,66,134499.00,121,45.83,15.00,-12.15
