Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,25.15,25.15,25.15,25.15,25.149253731343283582,201,3,5055.00,201,100.00,0.00,0.00
29-December-2016,29.50,29.50,25.00,25.15,26.013114754098360655,4880,17,126944.00,1325,27.15,4.50,-4.35
28-December-2016,23.65,25.65,23.65,25.25,24.745120014943494909,10707,29,264946.00,3065,28.63,2.00,1.60
27-December-2016,25.40,25.40,24.50,25.00,25.280487804878048780,1230,7,31095.00,1010,82.11,0.90,-0.40
22-December-2016,23.80,25.45,23.80,25.45,24.836216974514846855,8554,9,212449.00,7554,88.31,1.65,1.65
21-December-2016,25.95,25.95,24.60,25.45,25.931372549019607843,1020,3,26450.00,1020,100.00,1.35,-0.50
19-December-2016,26.25,26.25,24.45,25.65,24.610989010989010989,455,7,11198.00,415,91.21,1.80,-0.60
16-December-2016,25.85,26.00,25.50,25.60,25.895675675675675675,3700,13,95814.00,3700,100.00,0.50,-0.25
15-December-2016,25.10,26.35,25.10,26.35,25.566371681415929203,113,4,2889.00,69,61.06,1.25,1.25
14-December-2016,25.15,25.75,25.15,25.70,25.420000000000000000,1000,4,25420.00,1000,100.00,0.60,0.55
13-December-2016,25.95,26.25,25.30,25.35,25.644107050952135872,3886,14,99653.00,3454,88.88,0.95,-0.60
12-December-2016,25.00,25.60,25.00,25.60,25.065359477124183006,459,6,11505.00,349,76.03,0.60,0.60
8-December-2016,25.20,26.45,25.20,26.45,25.248076923076923076,520,2,13129.00,500,96.15,1.25,1.25
7-December-2016,26.00,26.00,26.00,26.00,26.000000000000000000,225,1,5850.00,225,100.00,0.00,0.00
6-December-2016,25.85,26.00,25.20,26.00,25.621276595744680851,3995,12,102357.00,3945,98.75,0.80,0.15
2-December-2016,24.60,24.60,24.60,24.60,24.600000000000000000,35,1,861.00,35,100.00,0.00,0.00
1-December-2016,25.50,25.50,25.50,25.50,25.500000000000000000,100,1,2550.00,100,100.00,0.00,0.00
30-November-2016,25.55,25.55,25.00,25.15,25.166095890410958904,1752,10,44091.00,1732,98.86,0.55,-0.40
29-November-2016,26.10,26.10,25.70,25.95,25.920021762785636561,1838,29,47641.00,1149,62.51,0.40,-0.15
28-November-2016,23.20,26.30,23.15,26.15,24.831344727507255723,3101,34,77002.00,1633,52.66,3.15,2.95
25-November-2016,24.00,24.65,23.25,23.40,23.890557939914163090,1398,20,33399.00,798,57.08,1.40,-0.60
24-November-2016,23.00,23.35,22.25,23.00,22.281142857142857142,13125,6,292440.00,13124,99.99,1.10,0.00
23-November-2016,23.70,23.70,22.50,23.45,23.465201465201465201,546,3,12812.00,546,100.00,1.20,-0.25
22-November-2016,22.45,22.45,21.70,22.10,21.934306569343065693,822,10,18030.00,425,51.70,0.75,-0.35
21-November-2016,23.30,23.85,22.00,22.45,23.030389908256880733,1744,20,40165.00,1242,71.22,1.85,-0.85
18-November-2016,25.25,26.00,24.15,24.25,24.763701707097933513,1113,14,27562.00,614,55.17,1.85,-1.00
17-November-2016,24.50,24.70,24.05,24.70,24.417613636363636363,352,8,8595.00,301,85.51,0.65,0.20
16-November-2016,23.80,26.25,23.80,26.25,25.626215182960131075,9155,55,234608.00,5135,56.09,2.45,2.45
15-November-2016,24.60,25.70,23.55,24.80,24.981159420289855072,11040,29,275792.00,4510,40.85,2.15,0.20
11-November-2016,28.80,28.80,25.25,25.80,26.462666666666666666,750,9,19847.00,550,73.33,3.55,-3.00
