Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,193.40,195.55,190.00,191.00,192.709106728538283062,3448,162,664461.00,2130,61.77,5.55,-2.40
29-December-2016,193.50,193.90,187.75,191.00,191.717755169018706924,3047,120,584164.00,2033,66.72,6.15,-2.50
28-December-2016,192.50,195.00,188.65,190.35,191.872456964006259780,6390,294,1226065.00,3110,48.67,6.35,-2.15
27-December-2016,189.95,190.65,187.00,189.45,188.947972456006120887,2614,124,493910.00,1708,65.34,3.65,-0.50
26-December-2016,190.00,190.00,184.65,185.50,187.117990654205607476,2568,177,480519.00,907,35.32,5.35,-4.50
23-December-2016,193.25,195.95,192.00,192.15,193.471112126056177209,4379,221,847210.00,2235,51.04,3.95,-1.10
22-December-2016,196.95,199.00,191.00,192.10,193.756503642039542143,5766,266,1117200.00,3917,67.93,8.00,-4.85
21-December-2016,202.50,202.50,195.00,198.20,199.568022088353413654,3984,233,795079.00,1773,44.50,7.50,-4.30
20-December-2016,208.00,208.00,198.00,199.35,201.348038219150233787,4919,219,990431.00,3049,61.98,10.00,-8.65
19-December-2016,203.50,207.00,203.00,205.20,204.976800976800976800,1638,108,335752.00,950,58.00,4.00,1.70
16-December-2016,209.35,209.35,204.00,205.45,206.107111692844677137,4584,223,944795.00,2375,51.81,5.35,-3.90
15-December-2016,203.55,213.00,203.55,207.45,209.337429543492611587,19693,364,4122482.00,11609,58.95,9.45,3.90
14-December-2016,208.00,216.45,204.95,205.60,208.741241728298949007,10276,536,2145025.00,4266,41.51,11.50,-2.40
13-December-2016,215.70,217.60,208.00,210.00,211.968735196589294173,10555,728,2237330.00,4913,46.55,9.60,-5.70
12-December-2016,203.40,222.00,202.15,213.30,215.208044212465459011,32570,1657,7009326.00,6334,19.45,19.85,9.90
9-December-2016,207.00,207.70,201.00,202.00,203.114261884904086738,4796,288,974136.00,2077,43.31,6.70,-5.00
8-December-2016,206.00,210.60,204.00,205.50,207.520937296593621175,4609,272,956464.00,2447,53.09,6.60,-0.50
