Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,147.10,149.50,146.30,146.60,148.115318416523235800,1162,33,172110.00,66,5.68,3.20,-0.50
29-December-2016,144.45,147.85,144.45,145.25,145.083623693379790940,287,34,41639.00,201,70.03,3.40,0.80
28-December-2016,146.15,151.00,146.15,147.00,147.767371601208459214,331,28,48911.00,73,22.05,4.85,0.85
27-December-2016,142.00,145.00,142.00,143.40,144.014184397163120567,423,24,60918.00,295,69.74,3.00,1.40
26-December-2016,145.00,145.70,143.00,143.15,143.208317997791682002,2717,21,389097.00,2689,98.97,2.70,-1.85
23-December-2016,148.45,149.00,147.10,147.25,148.022099447513812154,181,7,26792.00,180,99.45,1.90,-1.20
22-December-2016,150.65,150.65,145.00,145.45,146.279797979797979797,990,41,144817.00,612,61.82,5.65,-5.20
21-December-2016,148.95,151.30,147.80,149.00,150.140845070422535211,355,23,53300.00,200,56.34,3.50,0.05
20-December-2016,150.00,151.95,144.00,146.85,147.157248157248157248,1221,64,179679.00,955,78.21,7.95,-3.15
19-December-2016,150.00,152.55,150.00,150.50,150.441379310344827586,1160,54,174512.00,958,82.59,2.55,0.50
16-December-2016,149.40,151.85,149.00,150.00,149.842605156037991858,737,32,110434.00,690,93.62,2.85,0.60
15-December-2016,151.00,153.50,146.05,150.00,149.807547169811320754,1060,49,158796.00,715,67.45,7.45,-1.00
14-December-2016,151.05,152.40,149.05,150.40,151.261306532663316582,4378,86,662222.00,3009,68.73,3.35,-0.65
13-December-2016,152.50,156.00,150.00,153.60,152.524968527066722618,2383,84,363467.00,1050,44.06,6.00,1.10
12-December-2016,153.50,154.50,153.35,153.35,153.629629629629629629,81,7,12444.00,68,83.95,1.15,-0.15
9-December-2016,156.55,158.20,153.75,156.50,156.187743950039032006,2562,98,400153.00,1221,47.66,4.45,-0.05
8-December-2016,155.25,156.85,155.00,155.15,155.143572621035058430,599,22,92931.00,446,74.46,1.85,-0.10
7-December-2016,160.60,160.75,150.10,151.30,155.719736222326895902,2123,105,330593.00,1819,85.68,10.65,-9.30
6-December-2016,158.65,164.25,155.00,156.15,158.855517070757050964,2021,87,321047.00,769,38.05,9.25,-2.50
5-December-2016,159.80,164.90,157.00,160.30,159.499219968798751950,641,33,102239.00,405,63.18,7.90,0.50
2-December-2016,161.20,161.20,156.15,157.25,158.229336437718277066,859,39,135919.00,599,69.73,5.05,-3.95
1-December-2016,169.95,173.90,160.70,161.20,164.414551607445008460,1773,64,291507.00,1303,73.49,13.20,-8.75
30-November-2016,154.00,170.90,154.00,168.25,167.531793110625455302,9609,278,1609813.00,5686,59.17,16.90,14.25
29-November-2016,158.60,160.00,148.20,150.65,153.888888888888888888,2007,85,308855.00,1073,53.46,11.80,-7.95
28-November-2016,149.80,158.55,147.30,156.10,155.022932884494003787,4753,198,736824.00,1858,39.09,11.25,6.30
25-November-2016,152.75,154.00,150.85,151.55,151.308657465495608531,2391,59,361779.00,2328,97.37,3.15,-1.20
24-November-2016,149.00,155.00,146.50,147.50,149.249844816883923029,3222,138,480883.00,1446,44.88,8.50,-1.50
23-November-2016,151.00,151.00,143.65,148.40,147.295746785361028684,1011,41,148916.00,636,62.91,7.35,-2.60
22-November-2016,142.00,149.90,139.50,141.85,141.808263395739186571,4647,133,658983.00,3301,71.04,10.40,-0.15
21-November-2016,155.00,158.00,138.80,143.15,144.664006719865602687,7143,229,1033335.00,4503,63.04,19.20,-11.85
18-November-2016,157.85,163.00,155.25,155.80,157.329199549041713641,2661,97,418653.00,968,36.38,7.75,-2.05
17-November-2016,159.15,161.00,155.00,155.45,158.610966810966810966,6930,204,1099174.00,2539,36.64,6.00,-3.70
16-November-2016,160.00,164.50,158.10,158.90,160.193130630630630630,1776,71,284503.00,1046,58.90,6.40,-1.10
15-November-2016,167.00,167.00,154.00,156.70,158.760826336721166593,9052,120,1437103.00,4553,50.30,13.00,-10.30
11-November-2016,181.05,181.05,168.15,172.35,172.873928732521425349,4434,228,766523.00,2642,59.59,12.90,-8.70
10-November-2016,191.50,191.50,183.20,184.20,188.908866995073891625,2030,61,383485.00,1460,71.92,8.30,-7.30
9-November-2016,169.00,184.40,165.50,180.75,172.584967320261437908,9486,205,1637141.00,5442,57.37,18.90,11.75
8-November-2016,193.85,193.90,187.40,187.65,189.013412816691505216,2013,74,380484.00,876,43.52,6.50,-6.20
7-November-2016,194.95,199.85,186.25,187.45,189.856772334293948126,3470,103,658803.00,1851,53.34,13.60,-7.50
4-November-2016,200.00,204.00,183.25,186.25,191.690168518098692662,13233,403,2536636.00,4018,30.36,20.75,-13.75
3-November-2016,187.00,194.00,186.50,191.10,190.633572319201995012,6416,116,1223105.00,5625,87.67,7.50,4.10
2-November-2016,195.15,195.15,182.50,185.00,187.743927421714954638,6834,158,1283042.00,4623,67.65,12.65,-10.15
1-November-2016,204.80,206.00,197.00,198.00,200.734508322842355574,7149,147,1435051.00,4198,58.72,9.00,-6.80
30-October-2016,200.00,202.00,198.00,200.20,200.136454183266932270,1004,67,200937.00,838,83.47,4.00,0.20
28-October-2016,196.45,206.50,196.45,200.95,201.309808760024676125,8105,212,1631616.00,4957,61.16,10.05,4.50
27-October-2016,200.50,200.50,194.80,197.45,197.245143581081081081,4736,176,934153.00,2702,57.05,5.70,-3.05
26-October-2016,205.00,207.00,201.00,201.30,203.728360957642725598,5430,125,1106245.00,4484,82.58,6.00,-3.70
25-October-2016,205.60,211.05,201.10,205.35,206.515702654118642275,9457,259,1953019.00,2969,31.39,9.95,-0.25
24-October-2016,208.75,210.00,203.15,207.35,206.897992824590322893,10313,191,2133739.00,6694,64.91,6.85,-1.40
21-October-2016,190.00,217.80,187.00,207.90,208.793221620259543908,39685,1010,8285959.00,16126,40.64,30.80,17.90
20-October-2016,190.35,194.95,187.25,187.25,190.132248219735503560,1966,99,373800.00,1204,61.24,7.70,-3.10
19-October-2016,189.50,195.35,188.00,189.70,190.276253201609952433,10932,185,2080100.00,5586,51.10,7.35,0.20
18-October-2016,185.50,190.00,184.60,186.40,186.193467336683417085,1592,65,296420.00,686,43.09,5.40,0.90
17-October-2016,185.85,189.00,184.80,186.20,186.842202512934220251,2706,73,505595.00,2100,77.61,4.20,0.35
14-October-2016,189.50,189.50,183.60,185.85,186.156678082191780821,1168,34,217431.00,718,61.47,5.90,-3.65
13-October-2016,190.35,193.70,183.95,186.65,188.727750705309053603,7798,152,1471699.00,5585,71.62,9.75,-3.70
10-October-2016,196.00,199.00,192.10,193.00,194.098591549295774647,1917,52,372087.00,1232,64.27,6.90,-3.00
7-October-2016,193.70,195.95,191.30,192.95,193.302614548278539994,3863,87,746728.00,3245,84.00,4.65,-0.75
6-October-2016,198.75,203.00,191.30,193.35,197.905314872711031710,4478,150,886220.00,2817,62.91,11.70,-5.40
5-October-2016,187.05,203.20,183.90,199.25,197.563255125107179047,25658,505,5069078.00,8087,31.52,19.30,12.20
4-October-2016,186.50,192.00,183.00,189.35,188.003035714285714285,5600,89,1052817.00,3014,53.82,9.00,2.85
3-October-2016,178.30,187.20,178.30,185.00,185.112937812723373838,4197,67,776919.00,2485,59.21,8.90,6.70
30-September-2016,175.00,181.45,171.20,180.00,178.270624126096351849,7867,208,1402455.00,4129,52.49,10.25,5.00
29-September-2016,194.00,199.50,165.00,170.85,185.389438836779072409,30811,571,5712034.00,6876,22.32,34.50,-23.15
28-September-2016,193.40,194.30,191.20,192.95,192.615249119275289380,3974,92,765453.00,2235,56.24,3.10,-0.45
27-September-2016,190.35,200.00,185.60,190.35,192.600255816786453892,16418,476,3162111.00,3985,24.27,14.40,0.00
26-September-2016,194.00,200.20,187.00,188.30,194.087300094073377234,10630,257,2063148.00,5380,50.61,13.20,-5.70
23-September-2016,203.20,208.45,193.50,195.40,200.394563008130081300,23616,1180,4732518.00,9145,38.72,14.95,-7.80
