Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,140.00,155.50,139.00,149.15,145.471693080326345900,217438,358,31631074.00,187898,86.41,16.50,9.15
29-December-2016,136.60,137.10,136.60,137.10,136.657142857142857142,35,2,4783.00,35,100.00,0.50,0.50
28-December-2016,136.30,140.50,136.30,136.60,137.980558930741190765,823,13,113558.00,422,51.28,4.20,0.30
26-December-2016,137.00,140.70,137.00,140.70,138.982456140350877192,114,8,15844.00,103,90.35,3.70,3.70
23-December-2016,139.95,139.95,137.00,137.00,137.594026548672566371,904,11,124385.00,804,88.94,2.95,-2.95
22-December-2016,136.90,137.00,135.65,136.55,136.212121212121212121,231,10,31465.00,201,87.01,1.35,-0.35
21-December-2016,140.95,141.00,140.00,140.60,140.764705882352941176,51,7,7179.00,25,49.02,1.00,-0.35
20-December-2016,143.00,143.00,138.20,138.35,139.080000000000000000,250,12,34770.00,115,46.00,4.80,-4.65
19-December-2016,136.75,141.90,136.75,141.45,139.321428571428571428,56,6,7802.00,50,89.29,5.15,4.70
16-December-2016,142.95,143.50,137.75,138.30,138.352470930232558139,1376,27,190373.00,279,20.28,5.75,-4.65
15-December-2016,140.00,148.85,138.60,143.60,142.507653061224489795,392,12,55863.00,222,56.63,10.25,3.60
14-December-2016,142.00,142.30,139.70,141.65,141.317030567685589519,1145,38,161808.00,266,23.23,2.60,-0.35
13-December-2016,145.55,145.55,141.15,142.35,143.092682926829268292,615,14,88002.00,310,50.41,4.40,-3.20
12-December-2016,144.00,144.00,142.55,143.40,142.828828828828828828,111,5,15854.00,100,90.09,1.45,-0.60
9-December-2016,147.75,149.40,143.20,143.20,146.873665480427046263,562,13,82543.00,310,55.16,6.20,-4.55
8-December-2016,143.00,148.90,143.00,146.85,146.456644433042585941,1949,49,285444.00,653,33.50,5.90,3.85
7-December-2016,144.45,149.30,141.50,142.85,143.990407673860911270,1251,21,180132.00,701,56.04,7.80,-1.60
6-December-2016,143.90,147.00,139.05,143.90,144.110659439927732610,2214,48,319061.00,1835,82.88,7.95,0.00
5-December-2016,141.00,149.00,134.55,137.55,140.123936286275365481,4583,46,642188.00,1758,38.36,14.45,-3.45
2-December-2016,134.05,144.45,134.05,141.90,141.584722222222222222,1440,21,203882.00,1160,80.56,10.40,7.85
1-December-2016,143.45,143.50,137.70,139.00,139.793171557562076749,3544,28,495427.00,1551,43.76,5.80,-4.45
30-November-2016,135.25,142.50,135.25,142.15,141.106428571428571428,1400,30,197549.00,1153,82.36,7.25,6.90
29-November-2016,151.65,152.30,138.10,138.85,143.195159295683410870,16981,88,2431597.00,6409,37.74,14.20,-12.80
28-November-2016,154.70,154.95,145.70,146.60,146.759249222694469007,35057,55,5144939.00,34543,98.53,9.25,-8.10
25-November-2016,149.90,160.00,147.90,155.00,155.907416320280026252,45710,293,7126528.00,10298,22.53,12.10,5.10
24-November-2016,147.95,148.00,143.50,145.55,146.937614678899082568,1090,17,160162.00,995,91.28,4.50,-2.40
23-November-2016,148.00,148.60,145.00,147.50,148.003797468354430379,790,17,116923.00,775,98.10,3.60,-0.50
22-November-2016,144.95,148.80,138.90,142.70,143.668513853904282115,1985,32,285182.00,1450,73.05,9.90,-2.25
21-November-2016,136.00,144.80,134.00,138.75,137.907119741100323624,3090,65,426133.00,1503,48.64,10.80,2.75
18-November-2016,139.30,145.00,137.00,139.60,138.261086820737039350,4803,21,664068.00,4640,96.61,8.00,0.30
17-November-2016,134.10,137.95,132.55,133.10,133.724584103512014787,541,11,72345.00,350,64.70,5.40,-1.00
16-November-2016,142.95,142.95,135.00,135.00,136.941176470588235294,102,5,13968.00,77,75.49,7.95,-7.95
15-November-2016,134.20,137.00,134.20,135.40,135.023255813953488372,86,6,11612.00,61,70.93,2.80,1.20
11-November-2016,145.20,145.20,139.10,140.90,143.608437705998681608,1517,12,217854.00,1450,95.58,6.10,-4.30
10-November-2016,145.70,149.85,145.00,147.70,147.412148922273024167,1531,41,225688.00,1229,80.27,4.85,2.00
9-November-2016,145.20,154.95,136.00,150.65,142.994691439946914399,3014,57,430986.00,2448,81.22,18.95,5.45
8-November-2016,153.00,153.90,151.25,153.55,153.327127659574468085,376,9,57651.00,350,93.09,2.65,0.55
7-November-2016,152.90,153.60,152.90,153.10,153.344827586206896551,406,9,62258.00,395,97.29,0.70,0.20
4-November-2016,154.00,154.00,152.90,152.90,153.928571428571428571,70,5,10775.00,66,94.29,1.10,-1.10
