Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,24.10,24.55,23.10,23.40,23.610576232217272596,20877,111,492918.00,8860,42.44,1.45,-0.70
29-December-2016,23.00,24.05,23.00,23.75,23.744009584664536741,5008,37,118910.00,3408,68.05,1.05,0.75
28-December-2016,23.25,23.30,22.80,22.90,23.012747138397502601,3844,40,88461.00,2750,71.54,0.50,-0.35
27-December-2016,22.20,23.00,22.20,22.90,22.789652469297099555,3827,23,87216.00,3277,85.63,0.80,0.70
26-December-2016,23.00,23.00,22.20,22.30,22.556189064370830720,17539,104,395613.00,9905,56.47,0.80,-0.70
23-December-2016,24.80,24.80,23.45,23.55,23.733351528384279475,3664,41,86959.00,2695,73.55,1.35,-1.25
22-December-2016,23.55,24.35,23.55,24.05,24.020333738534644712,9049,89,217360.00,4175,46.14,0.80,0.50
21-December-2016,25.50,25.50,24.25,24.30,24.431969662146632957,8702,47,212607.00,6802,78.17,1.25,-1.20
20-December-2016,23.70,24.55,22.10,24.30,24.339513325608342989,2589,34,63015.00,1170,45.19,2.45,0.60
19-December-2016,24.30,25.05,24.30,24.40,24.708737864077669902,2575,41,63625.00,1697,65.90,0.75,0.10
16-December-2016,25.15,25.60,24.50,24.95,24.966116515466171166,18298,237,456830.00,11942,65.26,1.10,-0.20
15-December-2016,24.90,25.65,24.90,25.20,25.303593154351528915,12329,98,311968.00,9621,78.04,0.75,0.30
14-December-2016,26.00,26.00,25.35,25.45,25.532298174319160550,16487,95,420951.00,11798,71.56,0.65,-0.55
13-December-2016,24.60,26.50,24.60,25.75,26.043982120192042381,18121,167,471943.00,9837,54.29,1.90,1.15
12-December-2016,25.90,26.00,25.20,25.45,25.535932757413028251,21415,175,546852.00,12302,57.45,0.80,-0.45
9-December-2016,24.45,26.30,24.45,25.65,25.547938116249931906,73428,485,1875934.00,40237,54.80,1.85,1.20
8-December-2016,24.50,25.45,24.50,24.95,25.071753155680224403,35650,250,893808.00,22212,62.31,0.95,0.45
7-December-2016,24.10,24.50,23.95,24.00,24.171592574499267220,8188,59,197917.00,7076,86.42,0.55,-0.10
6-December-2016,25.00,25.00,23.90,24.10,24.186483278642742442,14323,115,346423.00,7725,53.93,1.10,-0.90
5-December-2016,24.95,24.95,23.75,24.00,24.064395955295369877,9395,92,226085.00,5904,62.84,1.20,-0.95
2-December-2016,23.40,24.75,23.40,24.05,24.318507555694033338,12838,98,312201.00,7303,56.89,1.35,0.65
1-December-2016,24.20,25.75,24.20,25.05,25.245108738015433782,25658,248,647739.00,13480,52.54,1.55,0.85
30-November-2016,25.50,25.50,24.70,25.25,25.154522103555495471,29588,289,744272.00,17392,58.78,0.80,-0.25
