Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,96.60,98.80,96.60,98.70,98.046012269938650306,326,4,31963.00,226,69.33,2.20,2.10
29-December-2016,97.60,102.65,97.05,97.55,99.366608695652173913,2875,43,285679.00,564,19.62,5.60,-0.05
28-December-2016,96.75,102.20,96.75,98.25,100.499856280540385168,3479,66,349639.00,1696,48.75,5.45,1.50
27-December-2016,96.05,99.80,95.65,96.15,96.606328182487122884,1359,26,131288.00,1159,85.28,4.15,0.10
26-December-2016,104.10,104.10,97.05,99.15,100.065852002715546503,1473,26,147397.00,607,41.21,7.05,-4.95
23-December-2016,100.40,105.05,100.00,102.55,103.186515112374063549,7742,228,798870.00,3426,44.25,5.05,2.15
22-December-2016,104.20,104.35,97.60,99.15,100.018823529411764705,3825,70,382572.00,2456,64.21,6.75,-5.05
21-December-2016,105.00,111.00,104.05,106.70,106.398458345686332641,6746,168,717764.00,2879,42.68,6.95,1.70
20-December-2016,109.90,110.00,98.00,106.55,105.907551460028721876,33424,784,3539854.00,8840,26.45,12.00,-3.35
19-December-2016,85.20,105.70,85.20,105.70,102.151874560257312292,9949,206,1016309.00,7384,74.22,20.50,20.50
16-December-2016,88.00,88.95,85.85,88.10,86.910420475319926873,547,12,47540.00,366,66.91,3.10,0.10
15-December-2016,85.50,89.80,84.00,88.65,87.789099526066350710,1266,27,111141.00,1127,89.02,5.80,3.15
14-December-2016,86.00,90.90,86.00,87.65,89.717092803030303030,12672,69,1136895.00,12129,95.71,4.90,1.65
13-December-2016,84.30,86.50,84.30,86.40,85.169527896995708154,1398,18,119067.00,1348,96.42,2.20,2.10
12-December-2016,82.70,85.00,82.70,84.30,83.514351320321469575,871,20,72741.00,724,83.12,2.30,1.60
9-December-2016,80.70,88.00,80.70,85.00,84.885075202468183571,5186,52,440214.00,3349,64.58,7.30,4.30
8-December-2016,83.40,83.40,78.30,82.50,81.884290419590433910,6983,34,571798.00,5962,85.38,5.10,-0.90
7-December-2016,79.00,81.00,77.40,77.40,78.408901251738525730,719,21,56376.00,390,54.24,3.60,-1.60
6-December-2016,87.95,87.95,78.05,81.00,80.354694485842026825,671,17,53918.00,628,93.59,9.90,-6.95
5-December-2016,81.90,81.90,77.10,79.95,80.254054054054054054,2405,15,193011.00,2164,89.98,4.80,-1.95
2-December-2016,76.30,80.10,76.30,78.05,78.782372143634385201,919,35,72401.00,857,93.25,3.80,1.75
1-December-2016,79.80,85.60,79.25,84.35,82.109814963797264682,2486,58,204125.00,1429,57.48,6.35,4.55
30-November-2016,75.00,80.85,74.10,79.25,78.287149656266525647,1891,44,148041.00,1386,73.29,6.75,4.25
29-November-2016,71.50,77.50,71.50,75.10,74.981920199501246882,1604,24,120271.00,1488,92.77,6.00,3.60
28-November-2016,70.00,73.15,65.35,73.15,70.015948963317384370,1881,32,131700.00,1773,94.26,7.80,3.15
25-November-2016,68.35,68.35,66.50,68.00,67.875399361022364217,313,14,21245.00,241,77.00,1.85,-0.35
24-November-2016,67.40,67.40,63.65,63.75,64.677966101694915254,118,7,7632.00,118,100.00,3.75,-3.65
23-November-2016,66.00,67.70,63.00,65.85,64.005434782608695652,920,13,58885.00,849,92.28,4.70,-0.15
22-November-2016,65.00,65.00,62.30,63.80,63.174280230326295585,2605,15,164569.00,2516,96.58,2.70,-1.20
21-November-2016,66.00,66.00,61.20,61.75,63.533777502324140068,6454,59,410047.00,5070,78.56,4.80,-4.25
18-November-2016,72.85,72.85,64.60,65.65,66.623513355429908364,5129,63,341712.00,4069,79.33,8.25,-7.20
17-November-2016,70.25,75.65,68.00,68.40,68.536019309320460453,5386,56,369135.00,3064,56.89,7.65,-1.85
16-November-2016,71.00,75.00,71.00,72.00,74.017889087656529516,559,10,41376.00,500,89.45,4.00,1.00
15-November-2016,75.00,80.00,70.20,72.40,71.927146574154379878,2306,22,165864.00,2080,90.20,9.80,-2.60
11-November-2016,80.95,80.95,74.00,74.05,77.049252418645558487,1137,24,87605.00,1006,88.48,6.95,-6.90
10-November-2016,81.80,81.80,77.30,78.85,78.647521160822249093,1654,32,130083.00,1084,65.54,4.50,-2.95
9-November-2016,79.95,79.95,74.00,76.85,76.046046046046046046,999,21,75970.00,726,72.67,5.95,-3.10
8-November-2016,80.15,83.45,80.00,81.40,81.151688142228021529,6131,76,497541.00,3353,54.69,3.45,1.25
7-November-2016,89.70,90.00,82.05,85.30,87.151067016098839385,5342,80,465561.00,3426,64.13,7.95,-4.40
4-November-2016,91.65,91.65,81.60,84.40,85.656200941915227629,5096,57,436504.00,3699,72.59,10.05,-7.25
3-November-2016,91.00,93.00,86.20,91.65,91.181291257446465947,6211,82,566327.00,4897,78.84,6.80,0.65
2-November-2016,87.55,95.00,87.25,91.25,91.404510556621880998,22924,179,2095357.00,17418,75.98,7.75,3.70
1-November-2016,81.80,92.00,81.30,90.35,88.647105115233277121,8895,106,788516.00,5567,62.59,10.70,8.55
30-October-2016,84.90,84.90,80.60,84.10,83.858260019550342130,1023,16,85787.00,1017,99.41,4.30,-0.80
28-October-2016,82.00,82.00,80.10,80.20,81.381780962128966223,977,15,79510.00,802,82.09,1.90,-1.80
27-October-2016,78.40,82.50,78.40,81.20,79.893781302170283806,9584,62,765702.00,9127,95.23,4.10,2.80
26-October-2016,80.00,82.00,79.95,80.90,80.247494685696932887,3293,22,264255.00,2704,82.11,2.05,0.90
25-October-2016,80.15,80.20,80.15,80.15,80.157024793388429752,121,4,9699.00,121,100.00,0.05,0.00
24-October-2016,81.25,83.00,78.55,82.00,80.985952923310554290,2634,41,213317.00,1556,59.07,4.45,0.75
21-October-2016,86.00,86.00,77.35,80.00,79.707619047619047619,2100,38,167386.00,1551,73.86,8.65,-6.00
20-October-2016,82.00,85.00,79.25,80.85,81.692198581560283687,1410,23,115186.00,1186,84.11,5.75,-1.15
19-October-2016,85.00,85.00,82.15,83.05,84.476821192052980132,4832,30,408192.00,4112,85.10,2.85,-1.95
18-October-2016,80.50,84.75,80.50,84.60,82.647419519672968829,1957,34,161741.00,1406,71.84,4.25,4.10
17-October-2016,78.10,84.80,78.10,83.05,83.541795665634674922,323,10,26984.00,250,77.40,6.70,4.95
14-October-2016,87.00,88.80,81.35,84.50,83.845951931752932491,12191,125,1022166.00,7300,59.88,7.45,-2.50
13-October-2016,87.40,87.40,80.00,85.10,83.888361218674654781,13687,170,1148180.00,6491,47.42,7.40,-2.30
10-October-2016,76.00,80.00,75.00,79.90,78.589728727104103872,8626,126,677915.00,5545,64.28,5.00,3.90
7-October-2016,71.00,74.60,70.50,73.20,72.184397163120567375,2679,23,193382.00,2189,81.71,4.10,2.20
6-October-2016,73.95,73.95,70.15,72.35,72.044388609715242881,1194,26,86021.00,772,64.66,3.80,-1.60
5-October-2016,76.15,76.15,70.60,71.45,71.402233250620347394,4030,29,287751.00,2760,68.49,5.55,-4.70
4-October-2016,73.20,73.20,70.75,72.90,72.315909090909090909,440,11,31819.00,290,65.91,2.45,-0.30
3-October-2016,68.25,73.50,68.25,72.25,71.982698961937716262,289,14,20803.00,198,68.51,5.25,4.00
