Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,40.00,45.65,40.00,45.65,43.345512899642019503,16202,144,702284.00,6260,38.64,5.65,5.65
29-December-2016,38.55,38.95,37.70,38.05,38.399082568807339449,218,9,8371.00,214,98.17,1.25,-0.50
28-December-2016,40.25,42.95,39.65,39.95,41.241007669928590320,15124,130,623729.00,2976,19.68,3.30,-0.30
27-December-2016,39.70,40.50,37.00,40.25,40.045454545454545454,44,8,1762.00,10,22.73,3.50,0.55
26-December-2016,37.00,39.70,36.05,36.10,36.329842931937172774,191,7,6939.00,189,98.95,3.65,-0.90
23-December-2016,38.90,42.00,38.50,39.20,39.743568266124207251,8357,137,332137.00,2583,30.91,3.50,0.30
22-December-2016,38.00,38.00,35.35,37.85,37.066666666666666666,3000,4,111200.00,1000,33.33,2.65,-0.15
21-December-2016,37.00,37.00,35.15,35.15,35.265765765765765765,222,8,7829.00,115,51.80,1.85,-1.85
20-December-2016,37.00,37.00,36.00,36.00,36.213565536205316223,1091,10,39509.00,691,63.34,1.00,-1.00
19-December-2016,37.00,38.75,36.75,36.85,36.930348258706467661,201,5,7423.00,101,50.25,2.00,-0.15
16-December-2016,40.00,40.00,37.05,37.65,37.504854368932038834,309,7,11589.00,157,50.81,2.95,-2.35
15-December-2016,40.00,40.00,38.00,38.05,39.128000000000000000,1125,14,44019.00,1020,90.67,2.00,-1.95
13-December-2016,37.50,40.00,37.00,40.00,38.520000000000000000,100,3,3852.00,50,50.00,3.00,2.50
12-December-2016,40.50,43.00,40.50,43.00,41.000000000000000000,5,3,205.00,5,100.00,2.50,2.50
8-December-2016,38.05,39.85,38.05,39.50,38.181818181818181818,121,6,4620.00,120,99.17,1.80,1.45
7-December-2016,38.00,38.50,38.00,38.50,38.009803921568627450,204,2,7754.00,200,98.04,0.50,0.50
6-December-2016,38.00,40.40,38.00,38.40,38.400000000000000000,30,2,1152.00,30,100.00,2.40,0.40
5-December-2016,40.70,40.70,40.70,40.70,40.600000000000000000,5,1,203.00,5,100.00,0.00,0.00
2-December-2016,39.15,39.15,37.70,38.85,38.837037037037037037,405,5,15729.00,400,98.77,1.45,-0.30
1-December-2016,40.95,41.00,40.95,41.00,40.933333333333333333,15,2,614.00,15,100.00,0.05,0.05
30-November-2016,38.80,40.50,38.80,39.75,39.191641182466870540,981,20,38447.00,871,88.79,1.70,0.95
29-November-2016,41.00,41.00,39.20,39.55,40.290476190476190476,210,6,8461.00,170,80.95,1.80,-1.45
28-November-2016,37.90,37.90,37.70,37.70,37.800000000000000000,40,2,1512.00,20,50.00,0.20,-0.20
25-November-2016,37.55,40.70,37.55,38.50,38.034687809712586719,1009,7,38377.00,505,50.05,3.15,0.95
24-November-2016,38.90,39.00,38.90,39.00,38.944444444444444444,450,5,17525.00,450,100.00,0.10,0.10
23-November-2016,37.90,40.00,36.50,39.10,38.381551362683438155,1908,16,73232.00,1193,62.53,3.50,1.20
22-November-2016,35.50,37.00,34.00,37.00,36.627272727272727272,660,8,24174.00,605,91.67,3.00,1.50
21-November-2016,37.00,37.00,34.05,34.85,36.165874901029295328,2526,36,91355.00,1415,56.02,2.95,-2.15
18-November-2016,32.75,34.45,32.75,34.45,34.041025641025641025,975,13,33190.00,625,64.10,1.70,1.70
17-November-2016,37.00,37.00,31.10,31.35,32.378885051800690675,2027,32,65632.00,1901,93.78,5.90,-5.65
16-November-2016,41.00,41.00,36.00,37.95,37.779133226324237560,3115,37,117682.00,2469,79.26,5.00,-3.05
15-November-2016,42.00,42.00,39.00,39.05,39.869369369369369369,888,17,35404.00,784,88.29,3.00,-2.95
11-November-2016,44.00,49.80,44.00,45.90,46.058196300102774922,7784,41,358517.00,6900,88.64,5.80,1.90
10-November-2016,53.75,53.75,50.60,50.65,50.812355212355212355,1295,17,65802.00,1255,96.91,3.15,-3.10
9-November-2016,46.05,48.00,46.05,48.00,47.025000000000000000,1000,2,47025.00,0,0.00,1.95,1.95
8-November-2016,51.15,51.15,51.00,51.00,51.003784295175023651,1057,14,53911.00,1042,98.58,0.15,-0.15
7-November-2016,49.00,53.85,49.00,50.60,50.123695400077309625,7761,46,389010.00,4420,56.95,4.85,1.60
4-November-2016,49.50,50.00,48.50,49.00,49.759689922480620155,2580,14,128380.00,2344,90.85,1.50,-0.50
3-November-2016,51.00,52.95,50.00,52.00,51.612142358688066992,7165,35,369801.00,1925,26.87,2.95,1.00
2-November-2016,50.00,50.00,49.00,49.00,49.633519553072625698,895,9,44422.00,890,99.44,1.00,-1.00
1-November-2016,49.55,51.50,49.15,51.00,49.456250000000000000,1760,8,87043.00,1500,85.23,2.35,1.45
28-October-2016,51.50,52.00,50.70,52.00,51.450704225352112676,71,4,3653.00,70,98.59,1.30,0.50
26-October-2016,51.00,52.05,50.50,51.25,51.500527240773286467,2845,30,146519.00,1835,64.50,1.55,0.25
25-October-2016,51.00,52.60,50.00,51.60,51.319205298013245033,755,10,38746.00,500,66.23,2.60,0.60
