Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2016,700.00,707.30,688.00,690.75,696.081240768094534711,677,146,471247.00,381,56.28,19.30,-9.25
29-December-2016,699.00,704.00,694.30,699.80,699.577741407528641571,611,18,427442.00,519,84.94,9.70,0.80
28-December-2016,685.00,707.90,670.05,686.45,694.194647201946472019,411,74,285314.00,57,13.87,37.85,1.45
27-December-2016,686.60,686.60,670.05,673.75,676.884615384615384615,1716,127,1161534.00,933,54.37,16.55,-12.85
26-December-2016,690.00,693.00,671.10,676.55,684.582938388625592417,1055,116,722235.00,401,38.01,21.90,-13.45
23-December-2016,665.00,717.00,661.05,698.80,695.825932017543859649,3648,349,2538373.00,1556,42.65,55.95,33.80
22-December-2016,700.35,700.35,660.00,674.70,676.446015424164524421,1556,193,1052550.00,749,48.14,40.35,-25.65
21-December-2016,703.00,703.00,690.00,694.35,696.636904761904761904,336,43,234070.00,144,42.86,13.00,-8.65
20-December-2016,715.00,716.40,704.00,707.05,709.786833855799373040,319,43,226422.00,155,48.59,12.40,-7.95
19-December-2016,720.00,727.50,712.00,718.40,719.899117276166456494,793,84,570880.00,349,44.01,15.50,-1.60
16-December-2016,720.00,753.00,720.00,723.45,735.492005242463958060,3815,291,2805902.00,1430,37.48,33.00,3.45
15-December-2016,719.00,726.10,708.60,715.95,711.715447154471544715,861,68,612787.00,528,61.32,17.50,-3.05
14-December-2016,715.00,731.90,705.05,708.55,719.971303501945525291,2056,231,1480261.00,796,38.72,26.85,-6.45
13-December-2016,710.75,728.00,710.75,718.35,718.625641025641025641,390,57,280264.00,130,33.33,17.25,7.60
12-December-2016,733.35,745.00,710.00,716.80,721.029929577464788732,568,92,409545.00,157,27.64,35.00,-16.55
9-December-2016,739.00,744.60,721.00,735.40,735.734790874524714828,1052,131,773993.00,411,39.07,23.60,-3.60
8-December-2016,742.95,751.60,737.20,740.30,743.659119496855345911,795,114,591209.00,392,49.31,14.40,-2.65
7-December-2016,745.00,768.00,713.00,720.95,744.044515832950894905,2179,193,1621273.00,1129,51.81,55.00,-24.05
6-December-2016,724.70,741.95,713.00,734.35,730.953831948291782086,1083,175,791623.00,431,39.80,28.95,9.65
5-December-2016,720.80,736.30,708.65,718.00,723.528275862068965517,725,90,524558.00,353,48.69,27.65,-2.80
2-December-2016,710.00,740.00,707.00,719.45,718.003991484832357637,3758,482,2698259.00,1001,26.64,33.00,9.45
1-December-2016,767.35,773.95,738.00,744.20,751.753186198321417469,3217,326,2418390.00,1683,52.32,35.95,-23.15
30-November-2016,770.00,795.00,764.10,770.80,774.124032825322391559,4265,384,3301639.00,1275,29.89,30.90,0.80
29-November-2016,772.20,790.95,747.00,752.45,777.063524590163934426,2928,396,2275242.00,1043,35.62,43.95,-19.75
28-November-2016,732.00,779.00,730.00,772.20,763.922470713525026624,4695,457,3586616.00,1415,30.14,49.00,40.20
25-November-2016,695.00,767.25,685.50,735.55,742.456945745677540243,11741,994,8717187.00,2906,24.75,81.75,40.55
24-November-2016,667.95,698.50,663.00,687.70,682.150096463022508038,7775,713,5303717.00,2313,29.75,35.50,19.75
23-November-2016,585.00,685.00,575.50,662.15,657.266751132985721943,20521,1416,13487771.00,5205,25.36,109.50,77.15
22-November-2016,599.60,604.00,561.90,579.90,579.811764705882352941,3910,283,2267064.00,2810,71.87,42.10,-19.70
21-November-2016,640.00,645.60,545.00,584.95,605.123479044614691302,4438,451,2685538.00,2492,56.15,100.60,-55.05
18-November-2016,660.00,660.00,629.00,630.05,640.098004900245012250,2857,267,1828760.00,1727,60.45,31.00,-29.95
17-November-2016,690.00,690.00,630.00,640.00,663.618289085545722713,1695,158,1124833.00,1066,62.89,60.00,-50.00
16-November-2016,709.00,722.00,676.10,686.50,692.589655172413793103,2900,365,2008510.00,1461,50.38,45.90,-22.50
15-November-2016,780.00,792.00,680.00,697.60,735.106914584543869843,3442,275,2530238.00,1976,57.41,112.00,-82.40
11-November-2016,758.40,821.60,735.00,770.25,790.930774410774410774,7425,502,5872661.00,2751,37.05,86.60,11.85
10-November-2016,781.50,787.00,739.00,749.75,767.650815014206669657,6687,308,5133281.00,3512,52.52,48.00,-31.75
9-November-2016,660.00,752.00,648.40,740.80,713.371671991480298189,11268,640,8038272.00,5120,45.44,103.60,80.80
8-November-2016,819.90,819.90,745.00,759.65,774.056806406029203956,10615,716,8216613.00,4237,39.92,74.90,-60.25
7-November-2016,794.00,840.00,769.30,788.85,794.469122351523019147,43138,2131,34271809.00,12503,28.98,70.70,-5.15
4-November-2016,710.00,748.90,640.00,700.00,695.670800505787374768,20562,1382,14304383.00,6690,32.54,108.90,-10.00
3-November-2016,760.00,781.05,700.00,705.80,732.323737684729064039,6496,308,4757175.00,3392,52.22,81.05,-54.20
2-November-2016,728.00,777.90,692.30,751.25,747.975710449316605875,24949,2039,18661246.00,7579,30.38,85.60,23.25
1-November-2016,635.00,739.40,635.00,727.55,703.443548019508637586,21939,972,15432848.00,10424,47.51,104.40,92.55
30-October-2016,621.00,630.00,621.00,629.80,629.636182902584493041,503,12,316707.00,502,99.80,9.00,8.80
28-October-2016,605.50,630.00,605.50,619.10,621.504401408450704225,2272,121,1412058.00,1604,70.60,24.50,13.60
27-October-2016,610.00,613.00,604.00,605.50,605.520710059171597633,507,10,306999.00,505,99.61,9.00,-4.50
26-October-2016,607.35,617.00,607.10,610.15,611.249750249750249750,1001,43,611861.00,858,85.71,9.90,2.80
25-October-2016,616.00,620.00,602.00,606.20,607.582920792079207920,808,73,490927.00,654,80.94,18.00,-9.80
24-October-2016,618.95,634.00,605.00,616.05,617.166531932093775262,3711,145,2290305.00,2669,71.92,29.00,-2.90
21-October-2016,609.90,630.00,608.70,621.45,624.180112948769665187,4958,162,3094685.00,2675,53.95,21.30,11.55
20-October-2016,610.00,615.00,600.00,602.60,605.563580246913580246,1620,77,981013.00,1259,77.72,15.00,-7.40
19-October-2016,622.00,630.00,609.00,610.00,611.975703324808184143,782,45,478565.00,661,84.53,21.00,-12.00
18-October-2016,620.00,627.60,603.40,611.95,614.462741010943199583,1919,100,1179154.00,1573,81.97,24.20,-8.05
17-October-2016,630.00,637.00,594.00,614.60,618.622202056866303690,3306,212,2045165.00,1642,49.67,43.00,-15.40
14-October-2016,631.20,645.00,615.00,621.55,626.978646616541353383,3325,188,2084704.00,1975,59.40,30.00,-9.65
13-October-2016,635.00,666.90,602.20,621.20,629.446310535545663024,14826,649,9332171.00,4638,31.28,64.70,-13.80
10-October-2016,617.00,643.05,605.10,634.45,624.139058760967827705,33849,1630,21126483.00,9576,28.29,37.95,17.45
7-October-2016,525.00,614.90,514.00,598.30,585.996483143342226534,32984,1890,19328508.00,13429,40.71,100.90,73.30
6-October-2016,520.00,534.70,510.20,512.45,522.633521782507482540,3007,137,1571559.00,1718,57.13,24.50,-7.55
5-October-2016,520.00,525.00,500.50,510.35,512.807129094412331406,5190,216,2661469.00,3773,72.70,24.50,-9.65
5-October-2016,520.00,525.00,500.50,510.35,512.807129094412331406,5190,216,2661469.00,3773,72.70,24.50,-9.65
4-October-2016,529.20,535.00,523.55,526.65,528.245142002989536621,669,80,353396.00,307,45.89,11.45,-2.55
3-October-2016,480.00,543.45,480.00,527.00,518.384679433805162364,6005,439,3112900.00,2942,48.99,63.45,47.00
30-September-2016,463.90,479.90,463.90,477.75,471.985507246376811594,138,19,65134.00,78,56.52,16.00,13.85
29-September-2016,500.00,502.00,451.00,465.25,475.642011834319526627,1690,106,803835.00,809,47.87,51.00,-34.75
28-September-2016,490.00,503.90,487.60,499.05,496.183615819209039548,1062,109,526947.00,839,79.00,16.30,9.05
27-September-2016,490.00,490.00,480.85,488.10,487.184371184371184371,819,64,399004.00,316,38.58,9.15,-1.90
26-September-2016,485.00,495.00,476.10,480.15,482.802348336594911937,511,37,246712.00,237,46.38,18.90,-4.85
23-September-2016,477.00,483.95,470.50,477.50,476.416040100250626566,399,35,190090.00,208,52.13,13.45,0.50
22-September-2016,482.25,484.00,478.00,480.90,481.135593220338983050,118,16,56774.00,54,45.76,6.00,-1.35
21-September-2016,475.75,483.90,452.00,476.05,473.246704331450094161,531,62,251294.00,290,54.61,31.90,0.30
20-September-2016,490.00,497.00,476.00,484.45,482.761956521739130434,920,90,444141.00,439,47.72,21.00,-5.55
19-September-2016,495.00,500.00,485.80,492.75,495.627294493216280925,1253,112,621021.00,594,47.41,14.20,-2.25
16-September-2016,499.00,511.75,486.50,488.45,503.451340615690168818,2014,134,1013951.00,1242,61.67,25.25,-10.55
15-September-2016,480.00,504.70,480.00,490.75,494.056955093099671412,1826,147,902148.00,765,41.89,24.70,10.75
14-September-2016,478.00,487.85,470.90,474.50,478.992307692307692307,260,34,124538.00,166,63.85,16.95,-3.50
12-September-2016,479.50,487.00,456.50,467.70,472.777148253068932955,1059,81,500671.00,539,50.90,30.50,-11.80
9-September-2016,499.00,510.00,481.65,488.50,491.569767441860465116,774,71,380475.00,419,54.13,28.35,-10.50
8-September-2016,460.00,496.95,460.00,493.80,489.534789501497269684,5677,417,2779089.00,2351,41.41,36.95,33.80
7-September-2016,459.90,460.00,450.10,451.95,453.243367935409457900,867,47,392962.00,503,58.02,9.90,-7.95
6-September-2016,451.15,465.00,445.25,455.95,453.378906250000000000,512,61,232130.00,271,52.93,19.75,4.80
2-September-2016,452.00,458.00,447.00,450.45,452.866666666666666666,270,30,122274.00,106,39.26,11.00,-1.55
1-September-2016,465.00,467.00,445.00,451.35,455.896644295302013422,745,56,339643.00,480,64.43,22.00,-13.65
31-August-2016,465.00,475.00,451.10,456.35,457.691836734693877551,490,50,224269.00,256,52.24,23.90,-8.65
30-August-2016,450.30,469.00,450.00,457.30,453.952159650082012028,3658,74,1660557.00,2916,79.72,19.00,7.00
29-August-2016,455.00,459.00,446.05,450.70,451.843648208469055374,307,27,138716.00,160,52.12,12.95,-4.30
26-August-2016,465.00,474.90,449.00,450.00,459.888786340562990309,2167,183,996579.00,1421,65.57,25.90,-15.00
25-August-2016,445.00,490.00,445.00,466.35,470.666741547792878804,8903,423,4190346.00,5510,61.89,45.00,21.35
24-August-2016,456.95,456.95,448.00,448.05,450.266112266112266112,481,38,216578.00,283,58.84,8.95,-8.90
23-August-2016,449.00,462.55,443.55,448.55,453.102967149417167078,5662,198,2565469.00,3225,56.96,19.00,-0.45
22-August-2016,418.00,448.00,418.00,442.30,440.292549775208734746,6228,266,2742142.00,3996,64.16,30.00,24.30
19-August-2016,425.30,426.00,413.00,420.00,421.789644012944983818,309,44,130333.00,223,72.17,13.00,-5.30
18-August-2016,397.00,426.25,393.75,420.70,419.895767835550181378,4135,188,1736269.00,2532,61.23,32.50,23.70
17-August-2016,393.00,400.00,382.30,387.50,388.705220883534136546,2490,115,967876.00,1485,59.64,17.70,-5.50
16-August-2016,401.05,409.95,381.50,399.85,399.273866923818707810,1037,66,414047.00,622,59.98,28.45,-1.20
12-August-2016,407.00,410.00,406.10,410.00,408.066539013882240306,2089,61,852451.00,1662,79.56,3.90,3.00
11-August-2016,401.05,413.75,400.00,411.75,407.873786407766990291,1442,97,588154.00,673,46.67,13.75,10.70
10-August-2016,409.00,411.00,405.25,407.00,407.215976331360946745,338,19,137639.00,317,93.79,5.75,-2.00
9-August-2016,415.00,415.10,399.05,403.65,406.830402010050251256,796,55,323837.00,685,86.06,16.05,-11.35
8-August-2016,420.00,427.90,415.10,419.75,419.695737704918032786,1525,68,640036.00,1323,86.75,12.80,-0.25
5-August-2016,411.95,419.00,405.00,411.00,411.508196721311475409,305,35,125510.00,186,60.98,14.00,-0.95
4-August-2016,411.00,411.00,400.10,406.65,405.472089314194577352,627,33,254231.00,509,81.18,10.90,-4.35
3-August-2016,410.00,417.80,401.55,408.00,407.852320675105485232,474,58,193322.00,282,59.49,16.25,-2.00
2-August-2016,424.90,424.90,410.00,412.10,414.851127411029611518,3681,116,1527067.00,2701,73.38,14.90,-12.80
1-August-2016,403.00,433.00,403.00,417.10,422.146989572822065253,2973,142,1255043.00,1531,51.50,30.00,14.10
29-July-2016,415.95,416.00,395.00,403.80,408.235647530040053404,1498,90,611537.00,772,51.54,21.00,-12.15
28-July-2016,425.00,449.75,402.00,415.95,429.944333876123273626,16581,1927,7128907.00,1619,9.76,47.75,-9.05
27-July-2016,451.00,455.00,421.60,425.60,436.890912716878282257,15043,996,6572150.00,2875,19.11,33.40,-25.40
26-July-2016,420.00,456.95,418.00,449.20,445.479058244813573821,56108,2358,24994939.00,9890,17.63,38.95,29.20
25-July-2016,380.80,380.80,380.80,380.80,380.798842257597684515,691,24,263132.00,691,100.00,0.00,0.00
22-July-2016,313.50,320.45,311.00,317.35,317.507317073170731707,1435,44,455623.00,1054,73.45,9.45,3.85
21-July-2016,309.00,317.50,308.75,313.40,311.203962703962703962,858,55,267013.00,565,65.85,8.75,4.40
20-July-2016,314.95,314.95,300.00,305.10,301.955727336612789880,1423,70,429683.00,1000,70.27,14.95,-9.85
19-July-2016,306.00,314.80,305.00,313.75,311.824554126918291165,2411,51,751809.00,2294,95.15,9.80,7.75
18-July-2016,315.00,315.75,295.00,298.80,306.069089277703005832,11145,215,3411140.00,9075,81.43,20.75,-16.20
15-July-2016,314.95,330.00,301.60,307.70,314.341570346751693901,5018,134,1577366.00,3512,69.99,28.40,-7.25
14-July-2016,300.00,310.00,295.10,301.00,308.097542242703533026,2604,27,802286.00,2516,96.62,14.90,1.00
13-July-2016,301.00,302.90,297.00,299.80,298.015151515151515151,132,18,39338.00,126,95.45,5.90,-1.20
12-July-2016,314.00,314.00,300.10,303.20,312.807989347536617842,3755,29,1174594.00,3532,94.06,13.90,-10.80
11-July-2016,315.00,315.95,305.00,311.00,312.526486486486486486,925,35,289087.00,628,67.89,10.95,-4.00
8-July-2016,298.00,317.75,298.00,312.55,309.568399452804377564,1462,119,452589.00,1137,77.77,19.75,14.55
7-July-2016,300.00,300.00,290.00,290.00,292.028368794326241134,282,19,82352.00,221,78.37,10.00,-10.00
5-July-2016,295.00,297.00,287.00,297.00,292.545454545454545454,143,14,41834.00,134,93.71,10.00,2.00
4-July-2016,284.00,299.00,270.00,292.40,289.813402657423454650,1731,58,501667.00,1242,71.75,29.00,8.40
1-July-2016,294.00,294.00,284.55,289.65,291.763313609467455621,169,17,49308.00,161,95.27,9.45,-4.35
30-June-2016,292.00,304.45,292.00,294.35,296.886010362694300518,386,27,114598.00,334,86.53,12.45,2.35
29-June-2016,295.00,299.95,290.00,293.95,292.866666666666666666,210,19,61502.00,165,78.57,9.95,-1.05
28-June-2016,273.25,294.50,273.25,287.35,288.973115698511761881,2083,41,601931.00,1978,94.96,21.25,14.10
27-June-2016,272.00,277.00,272.00,272.00,272.419847328244274809,262,8,71374.00,251,95.80,5.00,0.00
24-June-2016,271.00,271.75,260.00,271.75,262.622837370242214532,289,24,75898.00,234,80.97,11.75,0.75
23-June-2016,282.00,283.00,275.00,280.50,282.526159612681555520,6403,39,1809015.00,6190,96.67,8.00,-1.50
22-June-2016,285.00,285.00,281.30,284.45,283.614285714285714285,140,7,39706.00,112,80.00,3.70,-0.55
21-June-2016,282.05,293.95,282.05,288.90,285.895131086142322097,267,15,76334.00,261,97.75,11.90,6.85
20-June-2016,289.50,289.50,280.00,280.05,284.136842105263157894,95,12,26993.00,94,98.95,9.50,-9.45
17-June-2016,295.00,295.00,275.10,284.95,284.900621118012422360,161,15,45869.00,154,95.65,19.90,-10.05
16-June-2016,297.00,305.00,280.60,282.85,297.087830080367393800,1742,91,517527.00,1010,57.98,24.40,-14.15
15-June-2016,269.50,300.45,269.50,292.60,288.649055148476667952,5186,148,1496934.00,3916,75.51,30.95,23.10
14-June-2016,265.00,268.00,263.00,263.05,264.203703703703703703,432,13,114136.00,358,82.87,5.00,-1.95
13-June-2016,263.00,263.00,258.05,261.00,260.375000000000000000,32,14,8332.00,26,81.25,4.95,-2.00
10-June-2016,264.00,273.00,260.00,269.75,267.996926229508196721,976,42,261565.00,805,82.48,13.00,5.75
9-June-2016,264.80,264.95,264.80,264.95,264.928571428571428571,28,4,7418.00,27,96.43,0.15,0.15
8-June-2016,260.00,265.00,253.00,262.95,262.822321428571428571,1120,28,294361.00,1055,94.20,12.00,2.95
7-June-2016,261.20,266.00,261.00,266.00,261.175925925925925925,108,5,28207.00,108,100.00,5.00,4.80
6-June-2016,265.50,265.50,253.00,261.10,262.088495575221238938,113,14,29616.00,100,88.50,12.50,-4.40
3-June-2016,265.00,270.00,263.00,265.35,265.193548387096774193,31,9,8221.00,27,87.10,7.00,0.35
2-June-2016,269.95,270.00,262.30,269.90,267.186666666666666666,75,11,20039.00,61,81.33,7.70,-0.05
1-June-2016,263.00,273.90,263.00,270.00,270.283261802575107296,1165,48,314880.00,725,62.23,10.90,7.00
31-May-2016,268.00,270.40,264.00,269.60,267.865979381443298969,873,35,233847.00,587,67.24,6.40,1.60
30-May-2016,275.00,287.75,265.00,268.65,274.855775122549019607,13056,486,3588517.00,5032,38.54,22.75,-6.35
27-May-2016,240.00,242.00,237.00,239.80,238.494382022471910112,178,22,42452.00,89,50.00,5.00,-0.20
