Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,2448.00,2485.30,2427.10,2460.20,2454.536702767749699157,1662,313,4079440.00,881,53.01,58.20,12.20
31-May-2017,2388.70,2449.95,2376.00,2427.10,2414.854808590102707749,2142,439,5172619.00,1565,73.06,73.95,38.40
30-May-2017,2329.00,2410.00,2309.05,2376.70,2336.964811260396673064,1563,444,3652676.00,967,61.87,100.95,47.70
29-May-2017,2366.00,2368.50,2310.00,2330.20,2326.171814671814671814,1554,353,3614871.00,979,63.00,58.50,-35.80
26-May-2017,2368.80,2383.00,2352.90,2366.90,2370.762664816099930603,1441,225,3416269.00,1035,71.83,30.10,-1.90
25-May-2017,2404.00,2415.00,2360.00,2368.80,2378.629917855598789450,2313,397,5501771.00,1592,68.83,55.00,-35.20
24-May-2017,2420.00,2420.00,2375.00,2399.60,2396.170403587443946188,2007,299,4809114.00,1741,86.75,45.00,-20.40
23-May-2017,2428.05,2432.70,2395.00,2418.75,2413.085010207057451151,6858,188,16548937.00,6612,96.41,37.70,-9.30
22-May-2017,2446.05,2455.55,2424.00,2428.05,2433.803482587064676616,804,133,1956778.00,675,83.96,31.55,-18.00
19-May-2017,2424.00,2476.95,2406.05,2442.25,2436.673220338983050847,1475,366,3594093.00,795,53.90,70.90,18.25
18-May-2017,2433.95,2444.00,2399.00,2404.30,2405.761061946902654867,1017,250,2446659.00,785,77.19,45.00,-29.65
17-May-2017,2444.95,2446.00,2415.05,2424.20,2428.054380664652567975,1655,166,4018430.00,1491,90.09,30.95,-20.75
16-May-2017,2427.50,2452.00,2417.15,2427.70,2426.156705539358600583,1372,271,3328687.00,918,66.91,34.85,0.20
15-May-2017,2414.70,2437.80,2397.00,2427.50,2412.218952324896998234,3398,427,8196720.00,2133,62.77,40.80,12.80
12-May-2017,2437.00,2446.50,2409.00,2418.45,2425.013982392542723977,1931,200,4682702.00,1581,81.87,37.50,-18.55
11-May-2017,2445.00,2454.00,2424.85,2434.85,2433.264253393665158371,1105,229,2688757.00,645,58.37,29.15,-10.15
10-May-2017,2429.90,2445.00,2406.00,2422.25,2420.370345596432552954,4485,514,10855361.00,3575,79.71,39.00,-7.65
9-May-2017,2445.00,2445.00,2412.00,2420.30,2424.962546816479400749,1068,269,2589860.00,802,75.09,33.00,-24.70
8-May-2017,2474.40,2474.40,2415.00,2439.45,2437.188845401174168297,1022,154,2490807.00,616,60.27,59.40,-34.95
5-May-2017,2465.00,2480.00,2438.00,2445.00,2455.927410617551462621,923,189,2266821.00,629,68.15,42.00,-20.00
4-May-2017,2428.25,2477.00,2428.05,2459.55,2445.511173184357541899,1074,236,2626479.00,784,73.00,48.95,31.30
3-May-2017,2415.00,2450.00,2415.00,2421.75,2429.242560865644724977,2218,295,5388060.00,1364,61.50,35.00,6.75
2-May-2017,2529.65,2544.95,2399.00,2423.25,2451.476500209819555182,4766,811,11683737.00,3262,68.44,145.95,-106.40
28-April-2017,2563.05,2565.00,2496.00,2500.45,2518.311480103063269395,3493,601,8796462.00,2154,61.67,69.00,-62.60
27-April-2017,2552.00,2571.30,2545.00,2558.05,2554.528877352368591823,1541,266,3936529.00,920,59.70,26.30,6.05
26-April-2017,2579.95,2595.00,2545.00,2550.65,2555.429465575349061145,2077,380,5307627.00,1643,79.10,50.00,-29.30
25-April-2017,2585.00,2591.00,2560.00,2567.25,2570.282051282051282051,1170,212,3007230.00,847,72.39,31.00,-17.75
24-April-2017,2590.05,2605.00,2570.00,2576.65,2582.199719691660826909,1427,211,3684799.00,1166,81.71,35.00,-13.40
21-April-2017,2610.00,2610.00,2587.00,2595.65,2598.037735849056603773,742,168,1927744.00,577,77.76,23.00,-14.35
20-April-2017,2635.00,2644.95,2605.00,2612.75,2616.233115468409586056,918,189,2401702.00,620,67.54,39.95,-22.25
19-April-2017,2648.00,2650.00,2581.10,2606.05,2611.366204986149584487,3610,744,9427032.00,2087,57.81,68.90,-41.95
18-April-2017,2673.00,2679.45,2630.00,2640.75,2659.076252723311546840,1836,412,4882064.00,1107,60.29,49.45,-32.25
17-April-2017,2690.00,2699.00,2664.00,2673.65,2681.428053204353083434,827,232,2217541.00,546,66.02,35.00,-16.35
13-April-2017,2680.00,2690.00,2671.40,2680.65,2680.189986282578875171,1458,183,3907717.00,1012,69.41,18.60,0.65
12-April-2017,2711.00,2715.35,2667.65,2671.30,2677.845352564102564102,2496,311,6683902.00,1959,78.49,47.70,-39.70
11-April-2017,2733.80,2733.80,2704.00,2709.35,2710.503787878787878787,528,102,1431146.00,343,64.96,29.80,-24.45
10-April-2017,2725.00,2740.45,2675.00,2735.45,2718.687641723356009070,1764,271,4795765.00,338,19.16,65.45,10.45
7-April-2017,2725.00,2740.00,2710.00,2725.80,2722.263117283950617283,1296,233,3528053.00,960,74.07,30.00,0.80
6-April-2017,2721.10,2738.00,2721.05,2730.50,2728.200652528548123980,613,72,1672387.00,397,64.76,16.95,9.40
5-April-2017,2724.00,2750.00,2720.00,2738.40,2730.860363180964308077,1597,226,4361184.00,806,50.47,30.00,14.40
3-April-2017,2760.00,2760.00,2705.55,2724.35,2721.877507163323782234,1396,226,3799741.00,701,50.21,54.45,-35.65
31-March-2017,2726.25,2744.00,2705.55,2735.20,2724.859984089101034208,1257,206,3425149.00,802,63.80,38.45,8.95
30-March-2017,2691.90,2755.00,2681.10,2722.70,2704.658108108108108108,740,237,2001447.00,353,47.70,73.90,30.80
29-March-2017,2713.00,2713.00,2685.10,2687.50,2691.497101449275362318,690,88,1857133.00,542,78.55,27.90,-25.50
28-March-2017,2735.00,2743.90,2686.00,2702.10,2712.795153177869227251,2187,260,5932883.00,1510,69.04,57.90,-32.90
27-March-2017,2750.00,2751.90,2720.00,2737.50,2738.492307692307692307,520,131,1424016.00,316,60.77,31.90,-12.50
24-March-2017,2768.05,2768.05,2733.10,2754.35,2748.401133501259445843,1588,192,4364461.00,1158,72.92,34.95,-13.70
23-March-2017,2730.00,2763.50,2725.00,2756.05,2741.540252182347235693,2062,203,5653056.00,1337,64.84,38.50,26.05
22-March-2017,2753.00,2761.05,2720.00,2755.60,2743.225142857142857142,875,138,2400322.00,694,79.31,41.05,2.60
21-March-2017,2750.10,2765.00,2740.00,2752.50,2752.594594594594594594,2146,178,5907068.00,1201,55.96,25.00,2.40
20-March-2017,2750.00,2758.95,2722.00,2752.45,2743.629629629629629629,1431,237,3926134.00,973,67.99,36.95,2.45
17-March-2017,2760.00,2762.00,2725.00,2756.35,2743.653679653679653679,1386,202,3802704.00,1064,76.77,37.00,-3.65
16-March-2017,2700.00,2770.00,2690.00,2741.30,2729.878622793636957942,4589,632,12527413.00,2799,60.99,80.00,41.30
15-March-2017,2698.00,2707.00,2680.00,2702.35,2693.611142694712905059,1759,231,4738062.00,1440,81.86,27.00,4.35
14-March-2017,2719.90,2720.00,2680.00,2695.15,2688.457219251336898395,1870,186,5027415.00,1198,64.06,40.00,-24.75
10-March-2017,2711.00,2711.00,2688.00,2699.60,2698.769769769769769769,999,154,2696071.00,867,86.79,23.00,-11.40
9-March-2017,2700.00,2707.00,2684.00,2693.35,2689.229288702928870292,1195,191,3213629.00,1082,90.54,23.00,-6.65
8-March-2017,2707.95,2710.00,2681.00,2697.20,2697.387477313974591651,1102,107,2972521.00,687,62.34,29.00,-10.75
7-March-2017,2699.90,2718.00,2685.00,2692.55,2692.083295402822030040,2197,382,5914507.00,1650,75.10,33.00,-7.35
6-March-2017,2749.00,2749.00,2670.00,2691.00,2687.099512195121951219,1025,225,2754277.00,598,58.34,79.00,-58.00
3-March-2017,2697.05,2710.30,2680.00,2705.30,2698.214356929212362911,1003,150,2706309.00,779,77.67,30.30,8.25
2-March-2017,2683.00,2696.10,2675.00,2688.75,2686.742621015348288075,847,232,2275671.00,641,75.68,21.10,5.75
1-March-2017,2691.00,2700.00,2676.25,2683.00,2682.991941549371440850,9307,159,24970606.00,9007,96.78,23.75,-8.00
28-February-2017,2673.00,2745.00,2666.05,2674.45,2676.034161490683229813,644,109,1723366.00,516,80.12,78.95,1.45
27-February-2017,2678.20,2691.95,2660.00,2672.70,2669.542429284525790349,601,165,1604395.00,408,67.89,31.95,-5.50
23-February-2017,2688.75,2688.75,2660.00,2666.40,2670.974165769644779332,929,154,2481335.00,748,80.52,28.75,-22.35
22-February-2017,2683.30,2694.95,2665.00,2674.00,2674.651370679380214541,1678,237,4488065.00,1207,71.93,29.95,-9.30
21-February-2017,2681.15,2695.00,2672.00,2683.40,2683.286482334869431643,1302,246,3493639.00,745,57.22,23.00,2.25
20-February-2017,2701.00,2705.05,2667.00,2681.15,2681.748442367601246105,1284,356,3443365.00,721,56.15,38.05,-19.85
17-February-2017,2692.00,2692.00,2671.00,2685.70,2685.409459106349621113,3827,121,10277062.00,2075,54.22,21.00,-6.30
16-February-2017,2680.00,2700.00,2658.00,2666.05,2674.472264437689969604,2632,228,7039211.00,2209,83.93,42.00,-13.95
15-February-2017,2694.80,2704.05,2663.00,2678.45,2676.604066345639379347,1869,307,5002573.00,1264,67.63,41.05,-16.35
