Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,155.50,158.55,154.00,157.70,156.429876255419271911,550812,3033,86163453.00,38148,6.93,4.55,2.20
31-May-2017,156.00,157.55,152.30,155.50,155.066325779599767426,543484,3641,84276067.00,98883,18.19,5.25,-0.50
30-May-2017,150.50,156.90,149.70,155.85,154.314103894307256000,433710,2665,66927570.00,61737,14.23,7.20,5.35
29-May-2017,161.20,163.00,152.15,153.40,156.145205880124537696,567539,3375,88618494.00,156652,27.60,10.85,-7.80
26-May-2017,167.25,167.25,160.70,161.15,162.467097092568984660,607925,3557,98767810.00,143334,23.58,6.55,-6.10
25-May-2017,162.40,168.50,162.05,164.60,164.612615322042442521,349131,2784,57471367.00,54350,15.57,6.45,2.20
24-May-2017,164.25,164.90,156.65,160.60,159.834910440807294838,796289,5118,127274781.00,122345,15.36,8.25,-3.65
23-May-2017,169.40,169.40,161.50,164.00,164.934073096889179450,513948,3498,84767537.00,58412,11.37,7.90,-5.40
22-May-2017,176.90,177.50,166.25,168.00,171.109867130017750343,427034,2946,73069731.00,46654,10.93,11.25,-8.90
19-May-2017,176.10,179.10,172.85,174.40,176.151182056424778436,435766,2475,76760696.00,44094,10.12,6.25,-1.70
18-May-2017,178.10,179.90,173.55,175.15,176.743640911296863811,294657,2090,52078751.00,48129,16.33,6.35,-2.95
17-May-2017,180.75,182.00,178.20,179.45,179.506380817845239084,541545,2910,97210783.00,42842,7.91,3.80,-1.30
16-May-2017,173.90,181.35,170.65,180.45,176.768139461836456915,1069712,5836,189091000.00,133853,12.51,10.70,6.55
15-May-2017,176.00,176.95,173.00,173.90,175.067045094695516886,508419,2499,89007412.00,36757,7.23,3.95,-2.10
12-May-2017,178.00,180.00,172.50,174.70,176.195379650708494149,591254,3229,104176223.00,61304,10.37,7.50,-3.30
11-May-2017,177.00,182.85,176.50,178.15,179.925559086621629916,798311,5223,143636553.00,101254,12.68,6.35,1.15
10-May-2017,179.00,180.80,174.90,176.70,178.146203733308893140,960167,4931,171050106.00,106835,11.13,5.90,-2.30
9-May-2017,182.35,186.95,178.60,179.10,182.519989971390687427,1368086,8115,249703043.00,151124,11.05,8.35,-3.25
8-May-2017,188.15,191.50,185.85,188.00,189.094587805210614825,814069,5117,153936042.00,91015,11.18,5.65,-0.15
5-May-2017,191.90,205.00,183.00,186.95,193.958194981543410721,2696327,17763,522974718.00,233852,8.67,22.00,-4.95
4-May-2017,179.90,191.25,179.90,190.10,186.408847855709684790,1199138,8246,223529933.00,196767,16.41,11.35,10.20
3-May-2017,170.45,182.65,168.90,178.60,177.061211006997032655,1247243,7917,220838356.00,180041,14.44,13.75,8.15
2-May-2017,171.60,175.00,169.00,170.50,171.840579774423751591,676401,3929,116233140.00,122336,18.09,6.00,-1.10
28-April-2017,161.80,172.40,160.90,170.90,168.290053638352318150,1394711,8403,234715989.00,260793,18.70,11.50,9.10
27-April-2017,161.50,162.50,159.00,159.85,160.480843191291731597,260534,1690,41810716.00,50253,19.29,3.50,-1.65
26-April-2017,163.95,165.55,157.85,161.40,162.128133967678598399,476712,2791,77288427.00,71476,14.99,7.70,-2.55
25-April-2017,161.25,163.80,159.50,163.00,161.383891240818490925,686434,3574,110779390.00,138877,20.23,4.30,1.75
24-April-2017,157.00,160.90,156.45,159.75,159.347728437248380260,560121,2842,89254009.00,113237,20.22,4.45,2.75
21-April-2017,155.60,158.50,155.00,156.65,156.916215139681465809,499601,2802,78395498.00,75611,15.13,3.50,1.05
20-April-2017,151.80,155.75,150.25,154.65,153.464377549970857475,466672,3230,71617528.00,85054,18.23,5.50,2.85
19-April-2017,151.40,152.70,148.10,149.90,150.178095624978159835,457872,2893,68762345.00,95511,20.86,4.60,-1.50
18-April-2017,154.40,158.60,152.20,152.85,155.814364756390765094,545279,2749,84962301.00,64233,11.78,6.40,-1.55
17-April-2017,155.80,156.15,153.30,153.85,154.357524528141698106,188457,1210,29089756.00,44609,23.67,2.85,-1.95
13-April-2017,155.00,159.20,154.55,155.20,157.197792908621399569,366727,2261,57648675.00,45685,12.46,4.65,0.20
12-April-2017,159.50,160.50,155.55,156.30,157.285703975957647519,581973,2812,91536033.00,51779,8.90,4.95,-3.20
11-April-2017,156.50,159.40,154.70,158.90,157.175175899943293411,821774,4339,129162473.00,115348,14.04,4.70,2.40
10-April-2017,153.00,156.10,151.70,155.40,153.978395500918748027,484899,2388,74663970.00,59341,12.24,4.40,2.40
7-April-2017,154.55,155.20,151.20,151.70,153.522530602002217372,486161,2835,74636667.00,49423,10.17,4.00,-2.85
6-April-2017,157.90,158.45,153.60,154.65,155.777410686241435069,945571,4031,147298602.00,312022,33.00,4.85,-3.25
5-April-2017,155.00,160.00,154.75,157.90,158.358618878795995368,948302,3396,150171795.00,71508,7.54,5.25,2.90
3-April-2017,156.25,157.05,154.60,155.45,155.797112068795253538,506314,2022,78882259.00,39520,7.81,2.45,-0.80
31-March-2017,155.00,158.50,154.30,155.95,156.236720112658336430,559568,3931,87425069.00,115953,20.72,4.20,0.95
30-March-2017,157.00,157.60,154.50,155.00,156.137619120325027650,268531,2142,41927791.00,83060,30.93,3.10,-2.00
29-March-2017,156.55,158.25,155.40,156.05,156.638666184401133445,550181,3669,86179618.00,177032,32.18,2.85,-0.50
28-March-2017,155.90,156.90,154.55,155.40,155.451697968605096740,441027,2865,68558396.00,55217,12.52,2.35,-0.50
27-March-2017,155.00,157.00,153.80,155.05,155.222886709928246762,349810,3148,54298518.00,39926,11.41,3.20,0.05
24-March-2017,151.60,156.40,151.35,153.85,154.083142555600503517,884974,7438,136359575.00,143610,16.23,5.05,2.25
23-March-2017,148.20,149.85,147.00,148.95,148.235963909135592676,404867,4037,60015850.00,63314,15.64,2.85,0.75
22-March-2017,150.00,151.60,147.10,147.45,149.203048282286822593,392877,3659,58618446.00,118684,30.21,4.50,-2.55
21-March-2017,158.00,158.75,151.90,152.55,154.422644564619424751,385364,5283,59508928.00,113794,29.53,6.85,-5.45
20-March-2017,154.85,158.40,152.00,157.65,155.839270701504013595,334239,3269,52087562.00,85543,25.59,6.40,2.80
17-March-2017,156.50,157.80,152.70,153.70,154.682795367203751366,226904,2647,35098145.00,60174,26.52,5.10,-2.80
16-March-2017,152.00,156.90,151.25,155.80,153.817151153736496215,834766,5706,128401328.00,258700,30.99,5.65,3.80
15-March-2017,150.00,153.70,148.40,150.95,151.690716397787685189,522168,3510,79208038.00,89905,17.22,5.30,0.95
14-March-2017,148.00,150.80,148.00,149.70,149.565468793527366980,412815,2818,61742869.00,125527,30.41,2.80,1.70
10-March-2017,147.55,147.60,144.30,145.80,145.414372412106037549,277977,2927,40421851.00,61499,22.12,3.30,-1.75
9-March-2017,145.70,147.40,145.25,146.05,146.200428054290671763,227074,1994,33198316.00,65544,28.86,2.15,0.35
8-March-2017,148.00,149.90,145.70,146.65,147.864293795805329460,473744,3315,70049822.00,76481,16.14,4.20,-1.35
7-March-2017,147.60,149.10,146.65,148.60,147.859270075213129216,394479,2610,58327377.00,102622,26.01,2.45,1.00
6-March-2017,145.00,147.60,145.00,147.25,146.549220917053922016,360873,2585,52885657.00,62911,17.43,2.60,2.25
3-March-2017,146.00,146.35,143.20,144.40,144.592916974657891076,366623,2178,53011089.00,36777,10.03,3.15,-1.60
2-March-2017,148.90,150.40,145.30,145.85,147.637267799152224615,314706,2958,46462334.00,70484,22.40,5.10,-3.05
1-March-2017,147.45,150.80,147.40,148.60,149.290288197340521032,440011,3307,65689369.00,81232,18.46,3.40,1.15
28-February-2017,145.00,147.75,144.80,146.85,146.692722852348654765,297383,2030,43623922.00,55408,18.63,2.95,1.85
27-February-2017,143.05,147.40,142.05,145.00,145.088412549290283822,469413,3459,68106387.00,92544,19.71,5.35,1.95
23-February-2017,147.50,147.90,143.90,144.25,145.534095227566383604,289454,2445,42125426.00,94848,32.77,4.00,-3.25
22-February-2017,146.80,149.35,146.05,147.15,147.499640120753726950,579361,4212,85455539.00,129336,22.32,3.30,0.35
21-February-2017,142.50,147.00,142.15,145.05,144.936249697081911773,734522,5423,106458864.00,119451,16.26,4.85,2.55
20-February-2017,141.60,142.75,140.50,141.55,141.594118745575595964,460514,4872,65206074.00,105029,22.81,2.25,-0.05
17-February-2017,142.50,144.40,141.10,141.60,142.345079153498305133,418617,2840,59588070.00,85051,20.32,3.30,-0.90
16-February-2017,142.50,143.50,140.35,141.70,141.945181864766841956,402002,3510,57062247.00,89974,22.38,3.15,-0.80
15-February-2017,145.40,146.85,140.50,141.70,143.022288851436361582,894169,7257,127886097.00,183537,20.53,6.35,-3.70
14-February-2017,146.40,147.95,142.95,145.20,145.448634599065901391,598652,6476,87073116.00,126176,21.08,5.00,-1.20
13-February-2017,150.50,152.00,144.90,146.00,147.622224292051047378,740802,6214,109358839.00,144744,19.54,7.10,-4.50
10-February-2017,153.60,155.80,148.25,149.80,152.490577905993788051,1252747,10234,191032114.00,232541,18.56,7.55,-3.80
9-February-2017,161.80,162.50,152.20,153.65,155.966272499957217795,2512727,20612,391900664.00,561708,22.35,10.30,-8.15
8-February-2017,169.90,170.30,164.80,166.75,167.410621502677416479,830278,7255,138997356.00,136719,16.47,5.50,-3.15
7-February-2017,167.90,170.75,164.65,168.65,168.656446261740367414,884342,7224,149149979.00,91929,10.40,6.10,0.75
6-February-2017,169.85,172.65,166.40,167.65,169.097537443132443899,939024,6247,158786646.00,247905,26.40,6.25,-2.20
3-February-2017,150.80,169.10,150.80,167.25,160.960822657555176842,1905872,15667,306770725.00,411770,21.61,18.30,16.45
2-February-2017,150.10,153.45,146.50,151.25,150.713238014565564512,821664,6537,123835642.00,78979,9.61,6.95,1.15
1-February-2017,144.75,152.95,143.25,151.80,148.592112624140914806,1530116,9847,227363169.00,337862,22.08,9.70,7.05
31-January-2017,148.40,148.40,142.50,143.70,145.715432833887258394,401378,3819,58486969.00,62565,15.59,5.90,-4.70
30-January-2017,143.00,151.95,141.70,147.40,148.254821246436697439,955925,8729,141720490.00,183980,19.25,10.25,4.40
27-January-2017,142.05,145.50,141.10,142.40,143.480321805091789558,761579,5055,109271600.00,92517,12.15,4.40,0.35
25-January-2017,139.50,142.85,138.65,141.50,140.283715121898344278,442828,3649,62121557.00,103544,23.38,4.20,2.00
24-January-2017,139.00,139.30,137.35,138.75,138.450434483889352997,256166,1686,35466294.00,37253,14.54,1.95,-0.25
23-January-2017,134.45,139.00,134.45,138.15,137.448616139771098097,411530,2948,56564229.00,60556,14.71,4.55,3.70
20-January-2017,139.20,141.20,134.90,135.70,137.601406496504556109,336581,2827,46314019.00,88543,26.31,6.30,-3.50
19-January-2017,139.00,141.85,138.10,140.20,140.207886269736038266,441958,4089,61965997.00,150868,34.14,3.75,1.20
18-January-2017,138.80,140.30,138.25,138.95,139.192217028921879854,296108,2725,41215929.00,123973,41.87,2.05,0.15
17-January-2017,139.00,140.40,137.10,138.50,138.867233019549668368,419291,3888,58225781.00,151785,36.20,3.30,-0.50
16-January-2017,139.05,140.25,136.80,137.70,138.036858698929063487,354923,3738,48992456.00,103183,29.07,3.45,-1.35
13-January-2017,138.00,139.85,135.10,138.95,137.964080986565454531,395473,4182,54561069.00,83903,21.22,4.75,0.95
12-January-2017,140.35,140.35,136.00,136.35,137.777253784694879712,565105,4947,77858615.00,112996,20.00,4.35,-4.00
11-January-2017,131.00,143.80,131.00,140.35,138.537391043482608623,1200020,10706,166247640.00,319092,26.59,12.80,9.35
10-January-2017,128.55,132.30,127.00,130.90,129.714513783061521326,316947,2813,41112626.00,97351,30.72,5.30,2.35
9-January-2017,130.00,130.10,126.90,127.30,127.978637659436901193,272208,3348,34836809.00,97103,35.67,3.20,-2.70
6-January-2017,127.20,130.95,127.20,129.25,129.645029778725989894,589179,4684,76384129.00,133524,22.66,3.75,2.05
5-January-2017,126.50,128.50,126.20,127.95,127.463098277972396910,379088,3226,48319731.00,88600,23.37,2.30,1.45
4-January-2017,126.50,127.20,124.50,125.45,125.949267019986648319,293596,2630,36978201.00,40140,13.67,2.70,-1.05
3-January-2017,125.00,127.00,123.65,126.15,125.884342301577834832,511397,3794,64376875.00,85368,16.69,3.35,1.15
2-January-2017,124.80,126.05,121.95,125.30,123.807000508918856188,469623,3745,58142615.00,64603,13.76,4.10,0.50
30-December-2016,121.95,125.25,121.60,123.10,123.660937674894596856,375226,3430,46400799.00,89738,23.92,3.65,1.15
29-December-2016,124.20,124.60,122.30,122.75,123.182302780343323035,251192,2763,30942409.00,56682,22.57,2.30,-1.45
28-December-2016,123.95,126.45,123.70,124.10,124.909371075629821369,312152,2274,38990710.00,64872,20.78,2.75,0.15
27-December-2016,121.00,125.35,119.80,123.95,122.116193810559988097,430152,3604,52528525.00,79736,18.54,5.55,2.95
26-December-2016,125.00,125.75,121.30,122.10,123.262242047825010901,339404,2787,41835698.00,80218,23.63,4.45,-2.90
23-December-2016,126.00,127.70,125.50,126.25,126.698385301781299355,450177,2678,57036699.00,74021,16.44,2.20,0.25
22-December-2016,127.00,127.00,125.60,126.40,126.249792433423795184,322788,2589,40751918.00,50521,15.65,1.40,-0.60
21-December-2016,129.30,131.00,127.50,128.05,129.298067483077559034,348354,2773,45041499.00,77353,22.21,3.50,-1.25
20-December-2016,132.75,134.00,128.50,129.30,130.531402137582019728,478391,3420,62445048.00,107500,22.47,5.50,-3.45
19-December-2016,135.55,136.55,133.00,133.50,134.664142089059045265,288101,2096,38796874.00,70286,24.40,3.55,-2.05
16-December-2016,140.50,140.50,136.10,136.85,138.063149867402415461,233413,1769,32225734.00,56418,24.17,4.40,-3.65
15-December-2016,139.00,141.20,136.85,138.95,139.265506695566970515,336790,2352,46903230.00,47647,14.15,4.35,-0.05
