Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,492.00,504.55,492.00,497.35,498.292442205097806757,33740,1322,16812387.00,4189,12.42,12.55,5.35
31-May-2017,495.00,510.00,486.35,498.95,500.501754250087131626,129115,3763,64622284.00,7217,5.59,23.65,3.95
30-May-2017,512.05,516.20,484.55,495.80,497.779908996407272992,219332,7422,109179063.00,13014,5.93,31.65,-16.25
29-May-2017,450.05,585.00,450.05,514.15,517.777292904474558145,905162,27280,468672330.00,35864,3.96,134.95,64.10
26-May-2017,452.10,459.95,446.60,450.20,453.459635013918960717,29097,1135,13194315.00,6981,23.99,13.35,-1.90
25-May-2017,428.90,458.50,417.00,452.10,440.097117860796556954,198429,6596,87328031.00,7992,4.03,41.50,23.20
24-May-2017,444.00,447.05,423.60,430.75,434.071595056950613483,22739,841,9870354.00,2512,11.05,23.45,-13.25
23-May-2017,451.00,451.00,433.50,442.30,439.369255889899696757,17148,586,7534304.00,1769,10.32,17.50,-8.70
22-May-2017,455.00,458.00,449.60,451.70,453.436267687311528647,17244,603,7819055.00,4889,28.35,8.40,-3.30
19-May-2017,449.95,454.20,441.15,450.35,449.153048910342869312,14087,503,6327219.00,5313,37.72,13.05,0.40
18-May-2017,453.75,459.65,444.00,447.80,451.402698809794556894,13191,533,5954453.00,3533,26.78,15.65,-5.95
17-May-2017,458.30,466.65,450.30,456.60,460.770198724420694919,40609,980,18711417.00,6957,17.13,16.35,-1.70
16-May-2017,449.00,459.65,444.80,458.15,456.089959701199135050,40696,1036,18561037.00,7713,18.95,14.85,9.15
15-May-2017,450.40,452.70,439.70,448.70,447.197692377577904969,22014,664,9844610.00,4232,19.22,13.00,-1.70
12-May-2017,440.85,454.55,434.95,449.60,447.147200349956255468,45720,1524,20443570.00,9574,20.94,19.60,8.75
