Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,373.25,385.90,373.25,376.10,378.794297352342158859,1964,184,743952.00,1115,56.77,12.65,2.85
31-May-2017,362.00,379.00,362.00,377.30,375.136165577342047930,1836,79,688750.00,1165,63.45,17.00,15.30
30-May-2017,359.00,369.00,357.00,365.50,365.494232160925425370,902331,128,329796776.00,901218,99.88,12.00,6.50
29-May-2017,369.85,369.90,360.60,364.15,364.370680628272251308,955,69,347974.00,648,67.85,9.30,-5.70
26-May-2017,363.40,369.00,361.00,368.30,364.548352816153028692,1882,71,686080.00,942,50.05,8.00,4.90
25-May-2017,362.00,366.80,360.50,361.80,362.811320754716981132,530,30,192290.00,420,79.25,6.30,-0.20
24-May-2017,367.45,372.00,350.10,353.50,365.192653673163418290,2668,136,974334.00,1519,56.93,21.90,-13.95
23-May-2017,360.15,374.50,357.50,368.80,368.618169800235017626,13616,922,5019105.00,7300,53.61,17.00,8.65
22-May-2017,365.25,370.20,360.00,360.65,363.815804764671702498,1721,100,626127.00,798,46.37,10.20,-4.60
19-May-2017,368.95,370.90,355.00,367.85,362.216138917262512768,4895,257,1773048.00,2500,51.07,15.90,-1.10
18-May-2017,370.00,377.75,361.35,368.15,369.148544508702509754,144556,680,53362637.00,130349,90.17,16.40,-1.85
17-May-2017,352.00,370.45,352.00,366.85,363.669988276670574443,1706,97,620421.00,994,58.26,18.45,14.85
16-May-2017,364.90,364.90,359.00,360.15,362.006921555702043506,3034,80,1098329.00,2143,70.63,5.90,-4.75
15-May-2017,370.00,370.00,361.00,361.40,365.202432045779685264,2796,104,1021106.00,1692,60.52,9.00,-8.60
12-May-2017,374.00,375.00,367.00,367.70,370.433564961044430406,4749,88,1759189.00,3008,63.34,8.00,-6.30
11-May-2017,376.00,376.25,373.00,373.25,374.405283018867924528,1325,31,496087.00,1030,77.74,3.25,-2.75
10-May-2017,379.00,382.20,373.00,373.85,377.053530514476150801,4801,153,1810234.00,2933,61.09,9.20,-5.15
9-May-2017,376.20,384.35,373.75,379.95,379.640299951620706337,4134,133,1569433.00,2268,54.86,10.60,3.75
8-May-2017,383.40,390.25,375.50,383.30,383.677766456083146525,24535,553,9413534.00,10643,43.38,14.75,-0.10
5-May-2017,370.00,393.65,350.00,375.65,351.878216164503266993,4224986,7534,1486680537.00,3776032,89.37,43.65,5.65
4-May-2017,371.50,374.10,368.10,369.95,370.304916317991631799,1912,70,708023.00,1478,77.30,6.00,-1.55
3-May-2017,381.80,381.80,373.00,374.60,375.299660441426146010,1178,60,442103.00,705,59.85,8.80,-7.20
2-May-2017,379.70,380.15,376.75,378.10,378.613992762364294330,829,37,313871.00,429,51.75,3.40,-1.60
28-April-2017,377.25,381.65,377.25,380.55,379.500530785562632696,1884,51,714979.00,946,50.21,4.40,3.30
27-April-2017,380.30,380.75,378.00,378.25,379.005653710247349823,1415,46,536293.00,796,56.25,2.75,-2.05
26-April-2017,380.00,383.00,375.50,378.60,380.236929460580912863,2410,88,916371.00,1345,55.81,7.50,-1.40
25-April-2017,380.50,383.00,379.50,382.55,381.430223285486443381,5016,145,1913254.00,2826,56.34,3.50,2.05
24-April-2017,385.00,385.00,376.00,380.60,378.442297369833601717,3726,115,1410076.00,2016,54.11,9.00,-4.40
21-April-2017,378.00,380.85,372.95,379.50,377.422206991089787525,1459,47,550659.00,586,40.16,7.90,1.50
20-April-2017,378.00,380.85,375.00,376.30,378.707598371777476255,2948,79,1116430.00,1770,60.04,5.85,-1.70
19-April-2017,379.00,382.00,379.00,379.55,380.388489208633093525,834,36,317244.00,363,43.53,3.00,0.55
18-April-2017,385.05,385.90,377.05,378.60,380.467436352871521610,3378,109,1285219.00,1584,46.89,8.85,-6.45
17-April-2017,383.00,386.95,380.00,385.75,383.274174821695140155,6029,86,2310760.00,3972,65.88,6.95,2.75
13-April-2017,383.50,386.45,381.00,383.30,383.546532846715328467,1096,59,420367.00,652,59.49,5.45,-0.20
12-April-2017,380.00,386.00,377.00,383.80,380.248565121412803532,4530,135,1722526.00,1674,36.95,9.00,3.80
11-April-2017,379.00,384.50,379.00,381.60,380.693142575234336457,2027,140,771665.00,1078,53.18,5.50,2.60
10-April-2017,386.95,388.85,377.50,381.40,381.866090712742980561,6019,404,2298452.00,4982,82.77,11.35,-5.55
7-April-2017,386.00,393.35,386.00,389.50,389.786486486486486486,1480,52,576884.00,1161,78.45,7.35,3.50
6-April-2017,392.00,395.20,388.00,393.90,392.001823391508205261,7678,267,3009790.00,4797,62.48,7.20,1.90
5-April-2017,383.30,392.50,381.65,390.65,385.761999278238902923,11084,200,4275786.00,9202,83.02,10.85,7.35
3-April-2017,382.85,383.75,378.90,380.90,381.654258429156109920,5131,154,1958268.00,4520,88.09,4.85,-1.95
31-March-2017,378.45,381.55,375.00,379.40,378.347520107238605898,2984,150,1128989.00,1292,43.30,6.55,0.95
30-March-2017,370.00,382.00,369.40,375.45,373.334678671220117975,6442,191,2405022.00,2429,37.71,12.60,5.45
29-March-2017,373.00,375.20,368.60,369.55,372.091109362706530291,6355,278,2364639.00,3653,57.48,6.60,-3.45
28-March-2017,380.50,382.20,365.05,368.80,376.307830603276068717,5006,330,1883797.00,3861,77.13,17.15,-11.70
27-March-2017,381.00,384.45,379.00,380.50,380.918688937913646391,3173,107,1208655.00,2090,65.87,5.45,-0.50
24-March-2017,382.45,382.45,378.00,379.10,380.190220311660397635,3722,158,1415068.00,1648,44.28,4.45,-3.35
23-March-2017,381.00,383.50,361.00,380.65,377.603783274843790122,11683,508,4411545.00,5149,44.07,22.50,-0.35
22-March-2017,386.15,394.30,377.20,378.40,385.001028044632481604,59187119,2848,22787101662.00,59143302,99.93,17.10,-7.75
21-March-2017,385.05,387.95,385.00,386.60,386.058770749214894571,2229,64,860525.00,1296,58.14,2.95,1.55
20-March-2017,385.00,395.00,383.10,385.05,385.481951219512195121,5125,209,1975595.00,2558,49.91,11.90,0.05
17-March-2017,384.00,386.55,373.00,382.90,382.644516612540594554,4003,147,1531726.00,2746,68.60,13.55,-1.10
16-March-2017,386.00,386.00,381.00,382.05,383.278503994190268700,2754,109,1055549.00,1796,65.21,5.00,-3.95
15-March-2017,382.00,384.10,381.15,383.40,382.868844914864242982,2173,82,831974.00,1194,54.95,2.95,1.40
14-March-2017,388.35,388.40,380.20,382.50,383.924838940586972083,2794,118,1072686.00,1992,71.30,8.20,-5.85
10-March-2017,381.45,381.50,378.85,381.10,380.209829059829059829,2340,77,889691.00,1219,52.09,2.65,-0.35
9-March-2017,380.05,384.65,378.50,379.35,380.471996011301312946,6017,203,2289300.00,3619,60.15,6.15,-0.70
8-March-2017,379.95,383.00,378.05,380.60,380.231350560702096538,12306,932,4679127.00,7332,59.58,4.95,0.65
7-March-2017,380.00,380.00,375.20,377.85,379.024926686217008797,682,28,258495.00,621,91.06,4.80,-2.15
6-March-2017,380.95,382.15,377.25,380.40,380.065232477446217904,1441,157,547674.00,840,58.29,4.90,-0.55
3-March-2017,375.00,381.55,371.50,380.05,374.529859484777517564,3416,123,1279394.00,1989,58.23,10.05,5.05
2-March-2017,375.10,377.00,370.00,371.45,372.508339651250947687,2638,171,982677.00,2119,80.33,7.00,-3.65
1-March-2017,381.85,382.00,372.00,374.70,375.783403203267763087,9303,515,3495913.00,6926,74.45,10.00,-7.15
28-February-2017,379.10,380.60,375.00,379.05,377.745361781076066790,6468,305,2443257.00,4927,76.18,5.60,-0.05
27-February-2017,382.50,383.00,378.00,380.35,380.245411284840244731,1471,65,559341.00,1073,72.94,5.00,-2.15
23-February-2017,380.00,383.00,378.00,380.30,381.120047543581616481,2524,127,961947.00,465,18.42,5.00,0.30
22-February-2017,379.75,385.00,378.00,382.65,381.299531551391567925,3629,146,1383736.00,2189,60.32,7.00,2.90
21-February-2017,380.00,384.00,377.50,379.75,379.404228329809725158,2365,141,897291.00,875,37.00,6.50,-0.25
20-February-2017,378.00,381.50,376.50,379.30,378.610631229235880398,3010,161,1139618.00,1260,41.86,5.00,1.30
17-February-2017,378.00,381.00,375.00,377.40,376.469038658912076633,2923,132,1100419.00,923,31.58,6.00,-0.60
16-February-2017,378.00,379.25,374.60,378.35,377.197014925373134328,335,31,126361.00,234,69.85,4.65,0.35
15-February-2017,380.00,380.75,376.10,376.65,377.833684210526315789,475,36,179471.00,180,37.89,4.65,-3.35
14-February-2017,377.50,389.40,376.00,380.00,381.070107701686649055,4921,261,1875246.00,2426,49.30,13.40,2.50
13-February-2017,388.00,388.00,378.00,379.10,380.907097288676236044,2508,149,955315.00,1794,71.53,10.00,-8.90
10-February-2017,382.95,387.00,379.85,385.45,384.045714285714285714,1050,68,403248.00,651,62.00,7.15,2.50
9-February-2017,382.50,385.50,378.65,382.50,382.463026166097838452,1758,112,672370.00,1036,58.93,6.85,0.00
