Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,219.40,227.80,219.40,225.50,223.394992707826932425,32912,740,7352376.00,18056,54.86,8.40,6.10
31-May-2017,213.05,223.45,211.10,219.30,219.882856214577091079,27701,1117,6090975.00,8656,31.25,12.35,6.25
30-May-2017,211.40,214.95,210.90,213.05,212.844937936384794414,10312,700,2194857.00,4966,48.16,4.05,1.65
29-May-2017,219.25,219.25,212.15,215.70,215.578606925928847519,12677,650,2732890.00,7596,59.92,7.10,-3.55
26-May-2017,216.50,219.20,215.95,218.65,217.933131923464249748,9930,240,2164076.00,5940,59.82,3.25,2.15
25-May-2017,212.95,216.30,210.90,214.10,214.245524716702249958,6089,247,1304541.00,2320,38.10,5.40,1.15
24-May-2017,219.00,219.50,210.50,212.60,215.228963272896327289,17208,564,3703660.00,4443,25.82,9.00,-6.40
23-May-2017,224.00,224.00,208.00,217.70,216.270248560846088625,22409,1099,4846400.00,8339,37.21,16.00,-6.30
22-May-2017,220.95,225.60,218.05,223.00,223.366644371054721792,47842,715,10686307.00,32386,67.69,7.55,2.05
19-May-2017,223.90,225.25,218.85,223.20,222.380370348915792929,51789,1444,11516857.00,21889,42.27,6.40,-0.70
18-May-2017,215.00,224.40,214.00,222.60,221.228324888282257913,106966,2467,23663909.00,36647,34.26,10.40,7.60
17-May-2017,215.25,219.60,215.25,217.70,217.472339508832399827,46420,1175,10095066.00,16898,36.40,4.35,2.45
16-May-2017,215.00,220.50,210.50,215.45,217.533257987567948711,199967,3193,43499473.00,73933,36.97,10.00,0.45
15-May-2017,212.95,214.35,208.25,208.70,210.849523521403721070,33055,1044,6969631.00,10515,31.81,6.10,-4.25
12-May-2017,208.00,214.05,206.50,211.95,210.773899467506760712,35869,821,7560249.00,11850,33.04,7.55,3.95
11-May-2017,212.45,212.50,205.20,206.65,208.426075380647308428,24038,504,5010146.00,11259,46.84,7.30,-5.80
10-May-2017,210.95,215.40,209.20,211.30,212.243012602892619634,43006,955,9127723.00,11758,27.34,6.20,0.35
