Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,466.20,478.25,464.30,470.95,472.170434030109067036,67023,2178,31646279.00,23407,34.92,13.95,4.75
31-May-2017,473.95,474.90,461.30,464.55,466.921071041309594599,57178,1285,26697613.00,11727,20.51,13.60,-9.40
30-May-2017,444.45,476.20,444.45,470.35,468.229341204133814570,121631,3421,56951203.00,15967,13.13,31.75,25.90
29-May-2017,447.10,463.50,438.95,456.60,452.963036787934372770,245325,7522,111123157.00,75246,30.67,24.55,9.50
26-May-2017,423.00,447.30,420.25,443.65,434.784071074924652516,203391,2854,88431167.00,128470,63.16,27.05,20.65
25-May-2017,442.00,446.25,417.20,426.80,432.663461364289170718,386443,3736,167199766.00,247202,63.97,29.05,-15.20
24-May-2017,441.10,446.10,428.80,440.90,439.632087859615614181,75393,1740,33145182.00,20371,27.02,17.30,-0.20
23-May-2017,458.75,458.75,439.00,441.15,444.703707817036602198,252116,1693,112116920.00,209901,83.26,19.75,-17.60
22-May-2017,461.00,465.10,454.70,457.85,459.302008631599441866,30817,1003,14154310.00,7432,24.12,10.40,-3.15
19-May-2017,475.10,476.40,457.50,459.30,461.380222642814986669,98274,1449,45341680.00,65994,67.15,18.90,-15.80
18-May-2017,480.05,480.80,467.35,469.60,473.174976500878662797,48938,1421,23156237.00,9430,19.27,13.45,-10.45
17-May-2017,489.80,489.80,472.70,478.10,485.504371812042287635,877325,2416,425945123.00,770951,87.88,17.10,-11.70
16-May-2017,486.00,493.45,486.00,488.85,489.316669816669816669,31746,767,15533847.00,10517,33.13,7.45,2.85
15-May-2017,486.65,493.55,481.45,487.80,488.856588896787953208,61892,1319,30256312.00,11759,19.00,12.10,1.15
12-May-2017,493.00,495.70,482.85,486.65,486.888257391754914343,61758,1695,30069245.00,8314,13.46,12.85,-6.35
11-May-2017,475.05,495.00,475.05,491.90,488.140102920575931604,207733,5072,101402808.00,34409,16.56,19.95,16.85
10-May-2017,477.10,497.25,465.75,470.05,479.016067697663157395,295313,5639,141459672.00,66730,22.60,31.50,-7.05
9-May-2017,466.00,476.00,464.35,473.90,469.762800690081703069,61442,1586,28863166.00,24252,39.47,11.65,7.90
8-May-2017,469.90,472.00,463.95,466.45,467.497032947802154095,62857,1247,29385461.00,20779,33.06,8.05,-3.45
5-May-2017,456.70,475.00,456.70,466.00,466.530729916854003167,222861,4627,103971505.00,49010,21.99,18.30,9.30
4-May-2017,453.70,459.50,453.45,456.55,456.601155530705432858,32193,1068,14699361.00,9494,29.49,6.05,2.85
3-May-2017,445.95,456.00,445.90,453.75,452.357792804073795809,47916,1292,21675176.00,16875,35.22,10.10,7.80
2-May-2017,439.50,452.20,439.50,447.45,447.089200436621640060,29316,1056,13106867.00,6679,22.78,12.70,7.95
28-April-2017,445.00,445.50,438.00,439.90,441.239695145009744887,34377,906,15168497.00,8928,25.97,7.50,-5.10
27-April-2017,462.00,463.25,442.00,445.10,454.110520699727308981,92779,2179,42131920.00,25052,27.00,21.25,-16.90
