Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,244.00,247.50,244.00,246.20,246.186656313463146577,16742,433,4121657.00,8068,48.19,3.50,2.20
31-May-2017,240.00,246.20,238.95,243.90,241.755820210209132977,27877,770,6739427.00,13409,48.10,7.25,3.90
30-May-2017,236.80,241.25,235.65,240.05,239.508369651347068145,20192,487,4836153.00,12010,59.48,5.60,3.25
29-May-2017,244.00,244.00,235.20,236.80,238.414949522887567418,14462,554,3447957.00,5157,35.66,8.80,-7.20
26-May-2017,237.85,243.60,237.10,241.50,241.275061172175399075,25747,562,6212109.00,10706,41.58,6.50,3.65
25-May-2017,236.85,240.70,233.70,238.30,237.076962858486130700,21270,417,5042627.00,9281,43.63,7.00,1.45
24-May-2017,237.50,238.25,232.00,237.00,236.286500952086871494,19431,531,4591283.00,7979,41.06,6.25,-0.50
23-May-2017,237.10,239.00,225.00,236.85,234.735036127382474502,33631,947,7894374.00,8434,25.08,14.00,-0.25
22-May-2017,238.00,240.50,234.00,237.75,236.101364607402886166,22937,671,5415457.00,11000,47.96,6.50,-0.25
19-May-2017,240.00,241.20,234.00,237.60,237.510719754977029096,18284,520,4342646.00,7525,41.16,7.20,-2.40
18-May-2017,245.00,245.05,237.25,237.90,239.623516916221957411,38602,1076,9249947.00,21691,56.19,7.80,-7.10
17-May-2017,248.00,250.35,245.00,245.85,247.818777817875616504,16626,440,4120235.00,4523,27.20,5.35,-2.15
16-May-2017,247.30,249.85,245.10,248.85,248.226886178615743122,33043,660,8202161.00,13314,40.29,4.75,1.55
15-May-2017,250.00,252.00,245.00,246.80,248.985587308332448032,28239,486,7031104.00,17563,62.19,7.00,-3.20
12-May-2017,251.80,252.00,245.50,249.10,249.472160848431285903,40734,777,10161999.00,17135,42.07,6.50,-2.70
11-May-2017,250.00,251.95,244.65,249.60,248.422502033622559652,59008,1197,14658915.00,24204,41.02,7.30,-0.40
