Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,415.45,415.45,406.80,408.30,408.549518755886339099,217665,2118,88926931.00,133352,61.26,8.65,-7.15
31-May-2017,407.95,419.95,406.25,415.65,414.893179777280270143,241649,3092,100258522.00,127050,52.58,13.70,7.70
30-May-2017,399.40,408.00,399.05,405.05,404.931464658465700341,109418,1778,44306791.00,28061,25.65,8.95,5.65
29-May-2017,405.00,405.15,395.50,398.65,398.906493133249851169,97426,945,38863864.00,65446,67.18,9.65,-6.35
26-May-2017,401.50,403.00,398.15,401.35,400.543821094173179602,64615,1991,25881139.00,24618,38.10,4.85,-0.15
25-May-2017,392.00,403.75,391.90,401.40,398.659713714412670200,157535,3083,62802858.00,37601,23.87,11.85,9.40
24-May-2017,382.80,394.00,375.15,390.20,387.039802842577900813,177726,3433,68787036.00,26087,14.68,18.85,7.40
23-May-2017,381.00,385.50,365.30,380.45,375.470230068837351114,551009,8847,206887476.00,188692,34.24,20.20,-0.55
22-May-2017,406.00,406.00,388.25,391.15,394.156315411868255412,135201,2682,53290328.00,46025,34.04,17.75,-14.85
19-May-2017,405.20,406.75,396.05,401.10,401.633007215901544999,112945,1723,45362440.00,50631,44.83,10.70,-4.10
18-May-2017,405.00,408.85,402.00,405.15,406.745169499513022715,31829,997,12946292.00,11256,35.36,6.85,0.15
17-May-2017,410.85,412.60,405.90,408.40,408.614946479426495138,122196,1065,49931112.00,93900,76.84,6.70,-2.45
16-May-2017,415.40,416.25,409.40,410.80,411.680542345889274734,90422,967,37224978.00,49496,54.74,6.85,-4.60
15-May-2017,414.90,415.00,409.70,413.55,412.830476645181825415,62835,830,25940203.00,15774,25.10,5.30,-1.35
12-May-2017,406.00,412.50,400.55,408.85,404.682154581159505246,136472,1816,55227783.00,39740,29.12,11.95,2.85
11-May-2017,418.75,419.45,405.20,408.70,410.105323233978786672,170836,2303,70060753.00,54989,32.19,14.25,-10.05
10-May-2017,421.50,422.95,416.75,417.65,418.575983918330344297,101482,1297,42477928.00,31374,30.92,6.20,-3.85
9-May-2017,418.15,422.85,415.00,421.20,419.609708315193730953,68910,1197,28915305.00,20247,29.38,7.85,3.05
8-May-2017,422.00,422.50,415.10,418.15,418.267476506990602796,65445,1105,27373515.00,7131,10.90,7.40,-3.85
5-May-2017,427.00,428.70,413.95,418.70,421.408972646375798927,243295,4433,102526696.00,39535,16.25,14.75,-8.30
4-May-2017,426.95,429.35,422.55,427.85,425.984629278092113750,54259,1145,23113500.00,9845,18.14,6.80,0.90
3-May-2017,430.25,433.50,423.70,426.40,429.834557863722821019,80439,1676,34575462.00,14872,18.49,9.80,-3.85
2-May-2017,423.75,432.00,419.70,429.95,426.400690220188940526,137927,3283,58812168.00,38141,27.65,12.30,6.20
28-April-2017,418.50,424.95,415.00,423.75,421.674402994363342164,224956,3242,94858187.00,92533,41.13,9.95,5.25
27-April-2017,414.00,420.95,411.25,418.60,416.419635488864556982,185399,3385,77203784.00,46287,24.97,9.70,4.60
26-April-2017,410.00,419.70,409.95,413.70,416.098632242062600537,222554,3725,92604415.00,58823,26.43,9.75,3.70
25-April-2017,415.25,416.75,410.00,411.60,412.818702766253483720,236457,4209,97613872.00,76609,32.40,6.75,-3.65
24-April-2017,400.00,414.40,399.40,413.20,409.668363433678403498,419818,3764,171986153.00,253522,60.39,15.00,13.20
21-April-2017,403.50,408.55,397.70,400.50,402.782326968289466139,174390,2743,70241210.00,44085,25.28,10.85,-3.00
20-April-2017,394.50,411.80,393.65,402.10,404.994090438728820955,401045,7478,162420855.00,104950,26.17,18.15,7.60
19-April-2017,398.10,399.80,388.75,394.15,392.435173141672179154,269086,3207,105598811.00,116136,43.16,11.05,-3.95
18-April-2017,396.80,403.50,391.65,394.15,397.894241700962043494,451227,4861,179540625.00,229350,50.83,11.85,-2.65
17-April-2017,380.00,397.50,380.00,393.10,390.866409656715257299,334358,4727,130689311.00,179605,53.72,17.50,13.10
13-April-2017,378.20,384.50,377.65,379.30,380.581199257992242646,83018,2739,31595090.00,24036,28.95,6.85,1.10
12-April-2017,385.00,388.20,377.35,378.10,379.738516309881130254,302516,1955,114876977.00,229523,75.87,10.85,-6.90
11-April-2017,385.75,387.90,384.15,384.70,385.552120355700195549,70059,3317,27011396.00,31347,44.74,3.75,-1.05
10-April-2017,388.00,388.60,383.70,384.90,385.617115181464969293,111702,11938,43074203.00,57604,51.57,4.90,-3.10
7-April-2017,386.00,392.15,384.30,386.55,389.001820250284414106,180195,6446,70096183.00,86829,48.19,7.85,0.55
6-April-2017,383.00,388.00,380.70,386.85,384.847504478943200079,260106,1957,100101145.00,203455,78.22,7.30,3.85
5-April-2017,386.55,387.00,379.75,382.50,382.382040574330420436,155172,7131,59334986.00,90416,58.27,7.25,-4.05
3-April-2017,380.00,387.15,377.65,385.05,385.131676222283111632,580287,8875,223486905.00,409513,70.57,9.50,5.05
31-March-2017,380.00,382.00,374.25,376.45,377.683714661139784072,147642,2462,55761979.00,38696,26.21,7.75,-3.55
30-March-2017,373.70,387.00,373.25,378.45,375.669394522119244875,414978,9712,155894534.00,258752,62.35,13.75,4.75
29-March-2017,376.25,376.25,372.00,373.70,373.566067785812555488,147553,2131,55120794.00,30058,20.37,4.25,-2.55
28-March-2017,384.00,384.00,372.00,375.00,373.845637058585647755,76657,2351,28657885.00,28069,36.62,12.00,-9.00
27-March-2017,381.00,385.00,374.70,375.25,377.592130861158534164,151122,2527,57062478.00,56650,37.49,10.30,-5.75
24-March-2017,377.90,382.95,375.50,381.25,380.050933167301939226,329255,3691,125133670.00,243993,74.10,7.45,3.35
23-March-2017,371.00,378.05,369.95,376.85,375.545716931491674455,231096,3179,86787113.00,134222,58.08,8.10,5.85
22-March-2017,370.00,371.90,367.30,368.95,368.986549465979568008,917287,2180,338466565.00,831486,90.65,4.60,-1.05
21-March-2017,374.35,374.35,366.60,370.05,371.469841439701728123,822337,2890,305473395.00,759192,92.32,7.75,-4.30
20-March-2017,374.90,377.45,371.10,375.35,374.943116422089447763,200005,3062,74990498.00,107175,53.59,6.35,0.45
17-March-2017,378.00,378.60,373.50,375.25,374.941323956263459597,192242,3894,72079470.00,133040,69.20,5.10,-2.75
16-March-2017,376.00,379.40,376.00,378.60,378.443915852296251161,256026,1997,96891482.00,187193,73.11,3.40,2.60
15-March-2017,377.00,377.90,373.00,374.75,374.644940248382146663,273047,2515,102295677.00,208197,76.25,4.90,-2.25
14-March-2017,383.05,387.30,373.70,376.20,378.212792541245717886,1193336,4961,451334941.00,1010517,84.68,13.60,-6.85
10-March-2017,380.95,383.25,375.65,378.45,377.809658458647937609,853718,3544,322542906.00,708785,83.02,7.60,-2.50
9-March-2017,373.50,382.90,369.55,379.40,377.466810598027174037,1572972,9085,593744724.00,1165892,74.12,13.35,5.90
8-March-2017,523.90,534.40,513.15,517.65,520.393514419854927228,2705263,8731,1407801320.00,2330375,86.14,21.25,-6.25
7-March-2017,524.00,527.00,522.10,523.85,524.478735742502867226,1239874,3369,650287548.00,1127773,90.96,4.90,-0.15
6-March-2017,525.90,525.90,517.00,521.85,520.042328162729748946,2329064,5040,1211211865.00,2169369,93.14,8.90,-4.05
3-March-2017,503.00,522.85,503.00,520.35,512.740677679638938097,479253,4392,245732508.00,341402,71.24,19.85,17.35
2-March-2017,510.00,512.90,500.00,502.90,506.103227992640549047,419053,4294,212084076.00,321847,76.80,12.90,-7.10
1-March-2017,517.85,520.30,504.00,507.10,515.236888814831450905,276062,3357,142237326.00,194287,70.38,16.30,-10.75
28-February-2017,518.90,521.70,513.25,517.10,517.095666011420013104,53415,2014,27620665.00,17933,33.57,8.45,-1.80
27-February-2017,520.00,525.90,514.50,516.50,518.545926345102827954,134302,3960,69641755.00,54709,40.74,11.40,-3.50
23-February-2017,515.60,528.00,513.75,517.10,519.711834446108290079,88817,2910,46159246.00,30991,34.89,14.25,1.50
22-February-2017,523.95,523.95,516.85,518.90,520.182521950454687989,51024,1642,26541793.00,16876,33.07,7.10,-5.05
21-February-2017,527.00,530.20,520.40,524.10,525.783714933760635536,354472,4139,186375605.00,269824,76.12,9.80,-2.90
20-February-2017,513.00,528.00,510.00,524.00,523.722900709765205791,299113,6388,156652328.00,154715,51.72,18.00,11.00
17-February-2017,505.00,513.00,499.30,509.75,506.767034241868265587,158607,5981,80376799.00,48524,30.59,13.70,4.75
16-February-2017,495.00,505.00,494.50,502.65,501.455890761313962853,162653,5060,81563305.00,55351,34.03,10.50,7.65
15-February-2017,499.70,499.95,489.05,494.30,495.492475976595322119,196371,7049,97300353.00,78626,40.04,10.90,-5.40
14-February-2017,481.00,497.30,481.00,495.75,490.952586521945693089,218904,5386,107471485.00,79255,36.21,16.30,14.75
13-February-2017,489.95,491.75,476.10,481.20,482.823467442784381821,224021,4453,108162596.00,81060,36.18,15.65,-8.75
10-February-2017,492.00,493.60,481.30,482.95,485.878821789967716556,147444,3476,71639917.00,49806,33.78,12.30,-9.05
9-February-2017,484.10,493.90,484.10,490.45,489.793902524121568901,157639,3364,77210621.00,39923,25.33,9.80,6.35
8-February-2017,476.00,486.90,476.00,484.50,482.783423604244454611,67759,1971,32712922.00,21591,31.86,10.90,8.50
7-February-2017,485.00,489.70,474.00,476.35,482.026550717586961809,164440,4554,79264446.00,47890,29.12,15.70,-8.65
6-February-2017,477.00,484.90,477.00,483.05,480.866887724074020445,138124,2829,66419258.00,37694,27.29,7.90,6.05
3-February-2017,478.75,481.15,471.10,477.75,477.002489882798128974,152216,3991,72607411.00,28457,18.70,10.05,-1.00
2-February-2017,483.80,483.80,476.00,476.95,478.962357607863488523,194621,4203,93216133.00,53988,27.74,7.80,-6.85
1-February-2017,469.00,486.15,463.65,484.75,479.483420988617395170,238434,5448,114325150.00,61800,25.92,22.50,15.75
31-January-2017,484.00,484.00,465.00,467.20,470.275884291030762402,234312,8154,110191283.00,86929,37.10,19.00,-16.80
30-January-2017,485.00,485.45,478.80,483.70,482.218872518823964229,137989,4855,66540900.00,64563,46.79,6.65,-1.30
27-January-2017,480.00,493.80,480.00,482.25,485.272791626767161935,388476,9337,188516833.00,123516,31.80,13.80,2.25
25-January-2017,475.00,477.50,471.00,475.80,474.486425730589659346,150358,3959,71342830.00,55384,36.83,6.50,0.80
24-January-2017,473.80,475.00,468.80,474.45,472.044091123505091706,144156,4255,68047988.00,53589,37.17,6.20,0.65
23-January-2017,461.70,475.00,461.10,470.95,469.742711393284689977,253272,4753,118972676.00,62749,24.78,13.90,9.25
20-January-2017,468.00,471.20,456.80,459.85,463.534892923318974300,422034,9505,195627485.00,115659,27.41,14.40,-8.15
19-January-2017,440.00,464.75,437.75,462.70,454.459813710379950412,820765,11584,373004709.00,296896,36.17,27.00,22.70
18-January-2017,445.95,449.35,436.45,439.35,441.088784934628763344,83370,2087,36773572.00,28840,34.59,12.90,-6.60
17-January-2017,448.55,452.05,437.70,445.45,444.925289801812953721,77553,2088,34505291.00,23833,30.73,14.35,-3.10
16-January-2017,453.00,455.95,446.05,447.35,449.684717085071220587,127070,2032,57141437.00,51363,40.42,9.90,-5.65
13-January-2017,443.70,454.80,443.00,452.15,451.790670700355139963,250887,4389,113348406.00,121649,48.49,11.80,8.45
12-January-2017,444.50,449.00,441.20,442.00,442.578963859914440496,386164,5153,170908063.00,322193,83.43,7.80,-2.50
11-January-2017,440.00,446.75,439.60,444.30,442.238219402361066341,626666,5638,277135656.00,493850,78.81,7.15,4.30
10-January-2017,435.05,443.45,435.05,440.65,441.344494980757327017,371570,2910,163990374.00,262273,70.59,8.40,5.60
9-January-2017,442.00,444.80,434.55,435.30,438.396130172362276650,234274,2712,102704815.00,174824,74.62,10.25,-6.70
6-January-2017,442.15,451.00,441.35,442.50,445.944165073330312441,90481,3050,40349474.00,32262,35.66,9.65,0.35
5-January-2017,441.55,445.45,440.00,441.90,442.009158660771321567,399185,4322,176443426.00,344552,86.31,5.45,0.35
4-January-2017,442.00,446.90,438.55,439.60,441.660054630444472381,437485,5965,193219649.00,262706,60.05,8.35,-2.40
3-January-2017,435.60,444.50,434.30,441.50,440.518802104708642413,163253,3718,71916016.00,81177,49.72,10.20,5.90
2-January-2017,438.00,441.90,434.10,435.65,436.433832969572474001,560808,3514,244755585.00,433446,77.29,7.80,-2.35
30-December-2016,426.20,442.20,424.70,437.95,430.060334247402307098,351177,3105,151027298.00,263815,75.12,17.50,11.75
29-December-2016,425.00,431.20,419.05,424.90,424.832569066157839124,97479,2640,41412254.00,27264,27.97,12.15,-0.10
28-December-2016,424.50,429.00,419.55,424.05,424.347117464422255744,125289,3912,53166026.00,62245,49.68,9.45,-0.45
27-December-2016,430.00,430.80,421.70,424.60,425.065653527438978539,132986,1889,56527781.00,69915,52.57,9.10,-5.40
26-December-2016,430.00,433.00,424.10,428.05,428.147282396418592074,199698,1632,85500156.00,162030,81.14,8.90,-1.95
23-December-2016,426.30,435.15,418.00,431.60,427.410689916151677860,167803,3818,71720796.00,52048,31.02,17.15,5.30
22-December-2016,429.50,430.30,424.00,424.90,427.244152046783625730,58824,2067,25132210.00,12943,22.00,6.30,-4.60
21-December-2016,429.50,432.60,423.25,429.95,428.285006922387816597,61395,1844,26294558.00,15449,25.16,9.35,0.45
20-December-2016,425.90,432.40,425.00,428.65,429.326742009789807083,138920,3054,59642071.00,35490,25.55,7.40,2.75
19-December-2016,415.00,428.00,415.00,424.80,424.356170327368484050,133672,4654,56724538.00,76055,56.90,13.00,9.80
16-December-2016,422.90,423.00,410.90,415.10,415.543538884112972553,143079,3554,59455554.00,59367,41.49,12.10,-7.80
15-December-2016,419.50,424.00,415.00,417.10,418.405946290246358051,48669,2180,20363399.00,16300,33.49,9.00,-2.40
14-December-2016,425.05,425.50,418.10,419.10,421.589898355546251715,85986,2329,36250829.00,24096,28.02,7.40,-5.95
13-December-2016,430.10,431.30,421.75,424.10,425.139800456785671354,66552,1969,28293904.00,15681,23.56,9.55,-6.00
