Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,201.00,201.25,195.40,197.20,196.986791742943557207,1028599,4771,202620417.00,159483,15.50,5.85,-3.80
31-May-2017,204.00,208.15,199.95,200.50,203.142201396720901954,1633254,8873,331782813.00,236632,14.49,8.20,-3.50
30-May-2017,202.05,210.00,201.30,203.15,205.855150726859343103,3099912,15955,638132852.00,421036,13.58,8.70,1.10
29-May-2017,198.95,204.75,197.10,201.30,200.852827818175630452,1410416,7814,283286042.00,223450,15.84,7.65,2.35
26-May-2017,190.00,202.90,189.35,198.55,198.989388824749384132,2207861,8349,439340911.00,984890,44.61,13.55,8.55
25-May-2017,188.70,191.00,185.80,189.60,188.735691879891357363,1701726,3789,321176434.00,940471,55.27,5.20,0.90
24-May-2017,193.00,193.40,185.30,186.85,188.257818430549522815,985364,5098,185502477.00,193327,19.62,8.10,-6.15
23-May-2017,190.55,194.70,184.70,191.40,191.177180154321296052,2301821,8592,440055648.00,849295,36.90,10.00,0.85
22-May-2017,192.00,194.25,188.80,189.70,190.010669701799224184,2004086,7118,380797723.00,836207,41.73,5.45,-2.30
19-May-2017,195.50,195.80,186.50,191.05,190.872361713331764758,892530,3910,170359309.00,80806,9.05,9.30,-4.45
18-May-2017,196.60,197.30,192.50,193.50,193.525985245491061379,1577145,5277,305218540.00,696386,44.15,4.80,-3.10
17-May-2017,196.45,200.25,196.00,198.35,198.526029321179282244,1634791,4481,324548566.00,803820,49.17,4.25,1.90
16-May-2017,198.95,199.00,195.55,196.45,196.879440848449047609,2752599,5905,541930152.00,1652857,60.05,3.45,-2.50
15-May-2017,192.75,199.85,192.00,198.40,197.757365339489914481,1587028,9844,313846476.00,561649,35.39,7.85,5.65
12-May-2017,195.00,195.40,189.20,191.00,191.997999709397781309,1562273,4491,299953291.00,611039,39.11,6.20,-4.00
11-May-2017,193.00,195.80,192.20,193.40,194.067815372767964576,2555571,9948,495954081.00,1075217,42.07,3.60,0.40
10-May-2017,188.00,188.55,185.65,187.10,186.963196571008744720,656053,2576,122657766.00,71278,10.86,2.90,-0.90
9-May-2017,184.50,188.50,183.15,186.35,186.253119587299102661,881607,4793,164202054.00,248587,28.20,5.35,1.85
8-May-2017,186.55,187.55,181.80,184.25,183.431711745653004306,955545,5293,175277255.00,289812,30.33,5.75,-2.30
5-May-2017,191.70,191.70,183.50,185.65,185.682206146965797815,1126507,8352,209172305.00,233514,20.73,8.20,-6.05
4-May-2017,198.90,198.90,190.35,192.40,192.907511141269682510,1669693,6498,322096321.00,612782,36.70,8.55,-6.50
3-May-2017,201.90,202.00,196.25,196.95,197.715444642296009217,1527520,3383,302014296.00,876722,57.40,5.75,-4.95
2-May-2017,200.35,203.85,198.60,200.15,200.599612814580743749,1687047,6164,338420975.00,460838,27.32,5.25,-0.20
28-April-2017,194.80,203.55,192.40,199.10,199.596556396523154796,2171969,8079,433517533.00,841505,38.74,11.15,4.30
27-April-2017,197.50,198.00,193.60,194.75,194.966834253392155504,389649,2047,75968632.00,73075,18.75,4.40,-2.75
26-April-2017,193.45,198.40,192.50,196.90,196.266385785203234146,1263641,7226,248010252.00,297629,23.55,5.90,3.45
25-April-2017,192.10,193.65,189.30,191.70,191.670766693477747200,837962,5557,160612819.00,197624,23.58,4.35,-0.40
24-April-2017,188.30,191.40,187.15,190.70,189.885885700661987718,843067,4095,160086524.00,151857,18.01,4.25,2.40
21-April-2017,187.90,190.50,184.80,187.60,187.135628439714871753,1231025,5159,230368637.00,175340,14.24,5.70,-0.30
20-April-2017,186.30,188.40,185.00,186.40,186.690974048589570615,979099,5793,182788946.00,160271,16.37,3.40,0.10
19-April-2017,183.60,186.65,182.00,185.70,184.202670207173570205,741890,4154,136658119.00,82002,11.05,4.65,2.10
18-April-2017,182.90,190.40,182.90,183.75,187.359848295734164485,1682484,8787,315229947.00,579042,34.42,7.50,0.85
17-April-2017,183.00,183.00,179.55,181.50,180.623578107557685921,1499586,3929,270860589.00,810043,54.02,3.45,-1.50
13-April-2017,192.90,192.90,182.75,183.45,185.919126033128042358,1442343,9700,268159150.00,379495,26.31,10.15,-9.45
12-April-2017,196.00,197.90,192.20,193.05,194.042476322280592743,849744,2910,164886430.00,89996,10.59,5.70,-2.95
11-April-2017,194.00,197.00,192.60,196.50,195.169526383036726696,667607,5379,130296542.00,155504,23.29,4.40,2.50
10-April-2017,193.25,195.40,192.45,194.75,194.328540206220409680,710114,3090,137995417.00,142528,20.07,2.95,1.50
7-April-2017,193.85,197.60,192.55,193.50,194.569047420835197768,768776,4027,149580014.00,106814,13.89,5.05,-0.35
6-April-2017,197.00,197.00,191.50,193.85,193.492149382861557240,856939,4503,165810969.00,270587,31.58,5.50,-3.15
5-April-2017,194.05,199.05,194.05,198.20,197.532577546168142404,839919,6201,165911365.00,258027,30.72,5.00,4.15
3-April-2017,195.55,196.85,192.60,193.60,194.439989970836247509,606232,2319,117875744.00,162980,26.88,4.25,-1.95
31-March-2017,190.50,195.90,190.45,195.10,194.659807011954863265,1192820,5536,232194111.00,341506,28.63,5.45,4.60
30-March-2017,192.95,193.40,189.05,190.15,191.175861995682052012,799917,6455,152924822.00,393422,49.18,4.35,-2.80
29-March-2017,190.80,193.00,189.55,191.75,190.930442975397778000,709001,3063,135369875.00,110593,15.60,3.45,0.95
28-March-2017,189.50,191.10,188.85,189.60,189.841829282832899469,402584,3853,76427283.00,88677,22.03,2.25,0.10
27-March-2017,194.20,194.60,187.60,188.50,189.946558463365404256,866517,5600,164591922.00,236380,27.28,7.00,-5.70
24-March-2017,194.00,196.70,192.50,194.35,194.826885889781613067,697615,3806,135914158.00,112375,16.11,4.20,0.35
23-March-2017,194.15,195.00,192.75,193.70,193.743363831469558341,752505,4602,145792850.00,163706,21.75,2.25,-0.45
22-March-2017,195.00,196.00,192.00,193.35,194.101371956066879082,1257912,10240,244162445.00,274642,21.83,4.00,-1.65
21-March-2017,195.50,199.40,193.30,198.20,196.249551871653207465,705713,4279,138495860.00,97383,13.80,6.10,2.70
