Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,339.00,352.25,338.45,349.80,346.454093706135820008,469489,3819,162656386.00,151764,32.33,13.80,10.80
31-May-2017,343.50,345.30,336.95,338.95,340.801485466604227698,459115,3414,156467074.00,185956,40.50,8.35,-4.55
30-May-2017,329.50,342.30,327.45,339.55,336.441031183040972848,267421,3228,89971397.00,41190,15.40,14.85,10.05
29-May-2017,346.95,348.20,325.70,328.30,331.633987025133237333,336805,3989,111695985.00,61728,18.33,22.50,-18.65
26-May-2017,342.70,350.65,339.05,346.95,347.184281569320045414,277445,2709,96324543.00,40556,14.62,11.60,4.25
25-May-2017,346.70,346.70,331.65,340.75,338.587981299038227672,333031,4185,112760294.00,34471,10.35,15.05,-5.95
24-May-2017,332.50,343.00,328.00,340.05,337.784795865948497286,1572888,12363,531297652.00,639416,40.65,15.00,7.55
23-May-2017,354.25,355.30,329.05,332.05,341.105093730350195527,399177,5868,136161308.00,96132,24.08,26.25,-22.20
22-May-2017,350.30,357.00,350.30,353.95,354.369250671708627724,251225,2864,89026415.00,38556,15.35,6.70,3.65
19-May-2017,353.70,353.70,345.20,349.20,348.411449988393751875,176629,2271,61539566.00,29560,16.74,8.50,-4.50
18-May-2017,346.80,358.95,343.30,347.95,351.065028849585199501,249397,2655,87554565.00,42988,17.24,15.65,1.15
17-May-2017,354.40,354.70,347.90,349.25,350.211457791453142812,90349,1103,31641255.00,19569,21.66,6.80,-5.15
16-May-2017,357.00,358.00,352.10,354.20,355.086666767794750441,197769,1930,70225135.00,15137,7.65,5.90,-2.80
15-May-2017,351.00,359.55,351.00,355.25,354.845165259595994121,117028,1368,41526820.00,23547,20.12,8.55,4.25
12-May-2017,360.05,360.10,353.75,357.15,356.680508470108136892,189667,1939,67650522.00,62004,32.69,6.35,-2.90
11-May-2017,352.05,361.60,350.40,358.95,355.405030887076847047,404700,4088,143832416.00,90385,22.33,11.20,6.90
10-May-2017,346.90,353.20,346.45,350.95,351.322054699734149095,274590,2892,96469523.00,76058,27.70,6.75,4.05
9-May-2017,340.00,349.00,336.30,347.65,346.037264596133532511,319982,4446,110725696.00,88340,27.61,12.70,7.65
8-May-2017,345.00,346.00,338.85,342.30,341.996308056515857507,212896,2458,72809646.00,58383,27.42,7.15,-2.70
5-May-2017,340.90,346.40,336.60,344.90,342.875428487118746874,609995,5325,209152297.00,249313,40.87,9.80,4.00
4-May-2017,329.90,340.50,328.80,339.60,335.860590410759347935,851204,5834,285885878.00,328853,38.63,11.70,9.70
3-May-2017,330.00,332.15,324.45,327.55,327.541367530301662493,210467,2631,68936649.00,69457,33.00,7.70,-2.45
2-May-2017,327.20,332.90,326.70,330.70,329.763206186550537899,178193,2695,58761495.00,47729,26.79,6.20,3.50
28-April-2017,324.65,328.00,321.60,326.90,325.474356354720065386,156608,1511,50971888.00,44515,28.42,6.40,2.25
27-April-2017,321.00,329.05,321.00,322.85,324.666876297472218830,163780,1903,53173941.00,26409,16.12,8.05,1.85
26-April-2017,332.00,333.95,318.90,324.00,326.559828573141127461,333670,3923,108963218.00,49377,14.80,15.05,-8.00
25-April-2017,332.50,332.95,327.00,331.55,330.734287714485734287,279972,2766,92596340.00,38990,13.93,5.95,-0.95
24-April-2017,327.00,334.30,327.00,331.30,331.719452244265395735,240034,2179,79623947.00,45168,18.82,7.30,4.30
21-April-2017,335.80,335.80,324.35,325.95,329.902818246763150079,373743,2748,123298869.00,83640,22.38,11.45,-9.85
20-April-2017,330.00,333.00,324.00,331.65,330.668948356897028400,314679,3259,104054574.00,50067,15.91,9.00,1.65
19-April-2017,325.00,327.50,319.60,325.70,324.237344366613001202,470818,3964,152656778.00,39575,8.41,7.90,0.70
18-April-2017,320.50,335.10,318.60,319.70,328.318506137145911712,737069,7622,241993393.00,97083,13.17,16.50,-0.80
17-April-2017,321.00,327.40,318.10,320.00,322.087875246144509022,377319,4494,121529875.00,61854,16.39,9.30,-1.00
13-April-2017,325.10,325.20,318.65,320.40,321.339905971016534310,283955,3637,91246073.00,57874,20.38,6.55,-4.70
12-April-2017,335.00,336.40,324.00,327.55,330.170130166704727106,494827,5901,163377095.00,136357,27.56,12.40,-7.45
11-April-2017,351.75,355.80,330.90,334.45,339.249670940379271681,533338,7171,180934741.00,126606,23.74,24.90,-17.30
10-April-2017,347.10,353.80,346.10,351.25,350.545151527714439699,120605,1961,42277498.00,24096,19.98,7.70,4.15
7-April-2017,353.70,353.70,345.90,347.55,351.607430940353512582,955949,2999,336118772.00,825841,86.39,7.80,-6.15
6-April-2017,357.25,358.00,350.95,356.00,353.734663087129196157,180284,2441,63772700.00,32863,18.23,7.05,-1.25
5-April-2017,342.50,358.00,342.50,357.25,353.423976671698686968,368308,4980,130168878.00,64098,17.40,15.50,14.75
3-April-2017,338.10,343.40,338.10,341.85,341.460111220830518164,307856,2918,105120544.00,111437,36.20,5.30,3.75
31-March-2017,340.50,342.00,335.70,339.80,338.571910343036912245,331218,3134,112141111.00,77656,23.45,6.30,-0.70
30-March-2017,321.30,341.20,321.00,338.85,334.206460185743500413,626886,8505,209509351.00,139977,22.33,20.20,17.55
29-March-2017,321.00,322.00,317.10,320.35,319.510662048542643664,993477,1777,317426494.00,884319,89.01,4.90,-0.65
28-March-2017,320.00,323.00,319.55,320.80,321.078722617149761668,375737,1140,120641156.00,315753,84.04,3.45,0.80
27-March-2017,322.60,323.75,317.70,319.15,321.546591022827416334,409639,2520,131718024.00,336283,82.09,6.05,-3.45
24-March-2017,325.05,327.30,321.90,323.10,324.326535434502062998,110034,1665,35686946.00,27176,24.70,5.40,-1.95
23-March-2017,322.40,326.65,322.10,325.10,325.149326288299287276,494722,2396,160858525.00,354253,71.61,4.55,2.70
22-March-2017,323.00,323.95,319.80,322.40,322.104212609410702735,777689,2447,250496903.00,673391,86.59,4.15,-0.60
21-March-2017,325.00,327.45,320.20,325.50,322.417945873368059192,420052,1901,135432303.00,328132,78.12,7.25,0.50
20-March-2017,327.00,329.90,324.15,325.25,325.897054525783003674,643292,2647,209646968.00,529638,82.33,5.75,-1.75
17-March-2017,326.20,329.05,321.20,324.60,325.348801610137060082,282212,4216,91817336.00,52677,18.67,7.85,-1.60
16-March-2017,311.00,325.65,311.00,324.55,321.640156931339839490,1296618,9068,417044417.00,783303,60.41,14.65,13.55
15-March-2017,309.00,313.50,308.70,309.90,311.242428646438885346,213304,3310,66389255.00,44353,20.79,4.80,0.90
14-March-2017,310.10,310.65,304.15,308.15,307.306329973489356302,291581,5093,89604687.00,96439,33.07,6.50,-1.95
10-March-2017,303.00,306.25,297.90,299.40,300.883125629651068945,179663,2819,54057565.00,55299,30.78,8.35,-3.60
9-March-2017,309.00,309.00,299.20,300.75,301.684459211525025007,198941,3675,60017408.00,46799,23.52,9.80,-8.25
8-March-2017,309.00,309.20,301.00,306.75,304.963153073630564761,300215,3488,91554513.00,78215,26.05,8.20,-2.25
7-March-2017,303.00,309.30,302.00,308.30,306.902013676305672192,428917,7559,131635491.00,98561,22.98,7.30,5.30
6-March-2017,295.00,303.90,295.00,302.35,299.474209105350515390,280758,4229,84079780.00,58406,20.80,8.90,7.35
3-March-2017,294.10,297.00,291.75,296.20,295.417325022699146641,309483,3937,91426640.00,44838,14.49,5.25,2.10
2-March-2017,305.40,305.60,292.00,293.70,300.529115755670250047,371809,4239,111739430.00,65084,17.50,13.60,-11.70
1-March-2017,302.00,305.30,301.95,303.00,303.952659114739263429,369089,3770,112185583.00,47562,12.89,3.35,1.00
28-February-2017,298.00,303.30,296.70,301.75,299.790152593460878302,191096,3647,57288699.00,45489,23.80,6.60,3.75
27-February-2017,297.95,300.75,295.10,296.75,297.285116780877593146,202987,3174,60345014.00,43199,21.28,5.65,-1.20
23-February-2017,300.85,303.05,296.00,297.45,299.687056692220300297,195406,3050,58560649.00,40112,20.53,7.05,-3.40
22-February-2017,305.00,306.50,298.00,300.05,302.180709022595931914,342274,4681,103428600.00,40453,11.82,8.50,-4.95
21-February-2017,301.00,305.20,298.90,304.05,302.594824533611644333,214628,2780,64945322.00,35912,16.73,6.30,3.05
20-February-2017,298.60,302.80,296.40,300.50,300.357107388338603873,153052,1928,45970256.00,25835,16.88,6.40,1.90
17-February-2017,301.05,302.70,296.25,297.65,298.834553349875930521,193440,2381,57806556.00,50249,25.98,6.45,-3.40
16-February-2017,299.90,303.00,294.00,298.25,298.188052066002780925,497676,4598,148401037.00,229043,46.02,9.00,-1.65
15-February-2017,307.75,313.30,297.55,300.50,304.900685990214739208,391405,6531,119339653.00,76622,19.58,15.75,-7.25
14-February-2017,311.65,315.80,305.60,306.90,311.540876020833860079,632816,7761,197148051.00,102655,16.22,10.20,-4.75
13-February-2017,312.50,314.75,304.90,309.20,309.593079700251812748,197766,3087,61226985.00,37621,19.02,9.85,-3.30
10-February-2017,305.00,313.50,305.00,311.25,311.062210218440971879,375067,4935,116669170.00,103838,27.69,8.50,6.25
9-February-2017,304.00,308.00,301.10,304.45,304.130459360483692579,122061,1845,37122468.00,22633,18.54,6.90,0.45
8-February-2017,305.00,307.00,298.80,303.85,303.427689070967057040,207237,1702,62881444.00,114614,55.31,8.20,-1.15
7-February-2017,310.00,310.70,301.40,303.85,306.063732939661036573,138186,2455,42293723.00,29156,21.10,9.30,-6.15
6-February-2017,303.60,310.65,303.05,309.60,308.109245310176078299,375174,3294,115594578.00,185140,49.35,7.60,6.00
3-February-2017,304.00,311.00,302.15,303.55,305.863420507238813758,268276,4163,82055815.00,48506,18.08,8.85,-0.45
2-February-2017,305.00,309.30,302.00,303.40,304.686216817661244518,214798,3432,65445990.00,44355,20.65,7.30,-1.60
1-February-2017,295.00,305.00,294.00,303.95,299.942776076464810191,328831,4075,98630483.00,82123,24.97,11.00,8.95
31-January-2017,303.55,306.00,292.70,293.40,297.317414999007126624,226615,6066,67376586.00,85872,37.89,13.30,-10.15
30-January-2017,303.00,305.80,301.50,303.20,303.681882642549434083,186865,2407,56747515.00,40225,21.53,4.30,0.20
27-January-2017,305.25,308.95,302.45,303.55,305.189963967983303527,264487,4425,80718778.00,52293,19.77,6.50,-1.70
25-January-2017,296.25,305.80,294.50,303.85,300.785180111072740756,353282,4995,106261990.00,95807,27.12,11.30,7.60
24-January-2017,288.35,294.80,286.95,293.25,291.257870707967407501,126164,2660,36746258.00,37512,29.73,7.85,4.90
23-January-2017,284.25,289.35,284.25,286.35,286.439565767284991568,142320,2180,40766079.00,17549,12.33,5.10,2.10
20-January-2017,294.90,296.20,283.60,284.40,289.232299933249276867,269660,3719,77994382.00,40132,14.88,12.60,-10.50
19-January-2017,292.10,297.40,292.10,295.00,295.109041011829679882,234664,2989,69251468.00,23497,10.01,5.30,2.90
18-January-2017,296.00,300.30,290.60,291.80,294.307852675469075747,205777,3642,60561787.00,47187,22.93,9.70,-4.20
17-January-2017,300.00,301.75,292.70,294.55,295.358203094321840885,267393,3227,78976716.00,31468,11.77,9.05,-5.45
16-January-2017,293.00,302.20,292.70,299.85,299.331991199888252549,286360,5000,85716709.00,77975,27.23,9.50,6.85
13-January-2017,297.90,298.00,290.65,293.65,293.005617032936238580,160583,2462,47051721.00,37776,23.52,7.35,-4.25
12-January-2017,296.60,298.90,290.10,293.15,294.561968481721816936,198488,3958,58467016.00,35484,17.88,8.80,-3.45
11-January-2017,295.00,299.65,294.00,295.70,297.404168396737444458,209529,4027,62314798.00,63829,30.46,5.65,0.70
10-January-2017,287.80,294.95,285.10,294.05,291.687758013829693379,328713,5518,95881558.00,55624,16.92,9.85,6.25
9-January-2017,287.10,288.60,282.95,284.80,285.917121019108280254,157000,2228,44888988.00,25057,15.96,5.65,-2.30
6-January-2017,288.95,291.70,284.90,285.45,288.574958442855856077,244242,4334,70482125.00,49581,20.30,6.80,-3.50
5-January-2017,276.00,289.10,275.40,287.75,284.402424289434978862,335191,5303,95329133.00,82286,24.55,13.70,11.75
4-January-2017,274.95,276.95,272.70,274.35,274.883944244573057337,115074,2185,31631995.00,24914,21.65,4.25,-0.60
3-January-2017,274.10,277.55,272.20,274.05,274.763682435446742447,112078,2112,30794964.00,21499,19.18,5.35,-0.05
2-January-2017,271.90,276.30,267.20,273.75,271.985171405437597446,149441,2535,40645736.00,28141,18.83,9.10,1.85
30-December-2016,265.00,270.90,264.80,268.10,268.015430874397051806,173937,2564,46617800.00,23237,13.36,6.10,3.10
29-December-2016,267.90,267.90,262.50,264.80,264.600601536126152661,176548,2858,46714707.00,30077,17.04,5.40,-3.10
28-December-2016,268.95,271.90,266.90,268.05,269.072611426500785118,165580,2338,44553043.00,29996,18.12,5.00,-0.90
27-December-2016,261.00,267.60,258.45,266.80,264.187258266431654407,160559,2300,42417642.00,22324,13.90,9.15,5.80
26-December-2016,262.95,262.95,257.25,259.35,259.084385207557080248,121846,2042,31568396.00,26342,21.62,5.70,-3.60
23-December-2016,263.50,268.05,259.30,262.95,263.434357505773672055,270625,3939,71291923.00,40549,14.98,8.75,-0.55
