Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,94.00,94.10,92.80,93.20,93.291935545215969167,78877,431,7358588.00,26869,34.06,1.30,-0.80
31-May-2017,91.60,94.50,91.60,94.05,93.445782188560981979,76580,590,7156078.00,19718,25.75,2.90,2.45
30-May-2017,92.60,93.85,90.35,92.35,92.185625411385013907,235485,1294,21708332.00,32219,13.68,3.50,-0.25
29-May-2017,95.50,97.10,92.35,92.95,94.347999040246505108,237561,1393,22413405.00,82641,34.79,4.75,-2.55
26-May-2017,92.00,94.70,91.60,93.55,93.052752685272572019,111255,636,10352584.00,40228,36.16,3.10,1.55
25-May-2017,91.10,92.50,90.20,91.80,91.245798503750377963,102523,570,9354793.00,24817,24.21,2.30,0.70
24-May-2017,92.40,92.45,88.80,91.00,90.905017909580819000,154945,873,14085278.00,54082,34.90,3.65,-1.40
23-May-2017,98.00,98.00,91.05,92.25,93.527988789334718434,184824,1259,17286217.00,54323,29.39,6.95,-5.75
22-May-2017,100.65,101.00,95.30,96.20,97.429923322062682551,195493,906,19046868.00,64567,33.03,5.70,-4.45
19-May-2017,99.00,101.20,97.45,98.75,98.865198656081603022,107447,574,10622769.00,44158,41.10,3.75,-0.25
18-May-2017,101.40,102.30,98.50,99.00,100.040831988973640108,127694,656,12774614.00,65182,51.05,3.80,-2.40
17-May-2017,102.75,104.60,102.60,103.20,103.531017782392835123,246536,1422,25524123.00,86639,35.14,2.00,0.45
16-May-2017,101.05,103.00,100.80,102.40,102.149243346668985910,103482,615,10570608.00,33402,32.28,2.20,1.35
15-May-2017,101.15,102.80,100.50,101.35,101.435483004474324438,130299,600,13216942.00,43347,33.27,2.30,0.20
12-May-2017,103.20,103.20,100.10,101.00,101.165336062777209143,131895,754,13343202.00,39879,30.24,3.10,-2.20
11-May-2017,103.00,103.85,101.20,101.55,102.477514151932350269,114472,767,11730806.00,28177,24.61,2.65,-1.45
10-May-2017,104.00,105.30,102.35,102.85,103.428962877831435801,176633,1134,18268968.00,66295,37.53,2.95,-1.15
9-May-2017,102.75,103.95,100.50,103.05,102.728626891372630303,250876,1739,25772147.00,105985,42.25,3.45,0.30
8-May-2017,99.10,102.80,98.20,102.00,101.050033125099070465,246037,1426,24862047.00,66227,26.92,4.60,2.90
5-May-2017,102.25,104.00,98.00,99.50,100.887482939693261467,345832,1989,34890120.00,75936,21.96,6.00,-2.75
4-May-2017,104.80,104.80,101.10,102.10,103.018131621433143228,314037,2394,32351505.00,98083,31.23,3.70,-2.70
3-May-2017,97.00,103.90,97.00,103.30,101.106215998877670689,1090589,5707,110265327.00,328955,30.16,6.90,6.30
2-May-2017,95.10,97.25,94.25,96.85,96.093500315879445538,134545,770,12928900.00,44587,33.14,3.00,1.75
28-April-2017,93.05,95.95,93.05,95.10,94.655837318474970385,91172,567,8629962.00,26124,28.65,2.90,2.05
27-April-2017,94.10,95.25,93.35,93.75,94.195749415057117952,87188,541,8212739.00,26852,30.80,1.90,-0.35
26-April-2017,97.40,98.00,94.05,94.55,95.626926866237211064,131950,826,12617973.00,42665,32.33,3.95,-2.85
