Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,546.00,549.00,535.30,537.85,540.854494476062939404,23896,876,12924259.00,7284,30.48,13.70,-8.15
31-May-2017,539.40,550.00,535.00,544.85,544.753916004540295119,66075,2039,35994615.00,16612,25.14,15.00,5.45
30-May-2017,525.00,539.50,524.80,537.40,535.265553543476259169,32581,1083,17439487.00,8853,27.17,14.70,12.40
29-May-2017,536.00,552.00,522.15,530.65,538.005681818181818181,76208,2229,41000337.00,15731,20.64,29.85,-5.35
26-May-2017,541.90,543.45,532.05,534.60,537.363136004781709959,40153,1760,21576742.00,12894,32.11,11.40,-7.30
25-May-2017,514.15,546.00,507.60,541.75,529.156186463769938586,95418,3148,50491025.00,41383,43.37,38.40,27.60
24-May-2017,500.00,515.00,495.00,509.85,507.367090636412551946,87349,2171,44318008.00,36657,41.97,20.00,9.85
23-May-2017,504.00,505.25,491.45,499.35,497.090193414322250639,25024,1079,12439185.00,6010,24.02,13.80,-4.65
22-May-2017,499.35,511.45,496.55,502.40,504.382776782611020506,37403,1289,18865429.00,11468,30.66,14.90,3.05
19-May-2017,498.95,502.40,488.05,497.05,495.615806346698880267,21523,818,10667139.00,6338,29.45,14.35,-1.90
18-May-2017,506.00,516.50,485.15,491.60,499.782577777777777777,180000,1949,89960864.00,128644,71.47,31.35,-14.40
17-May-2017,512.90,519.00,503.05,506.70,513.597135494102487858,40356,961,20726726.00,14018,34.74,15.95,-6.20
16-May-2017,510.00,515.00,507.70,509.85,511.481390956560382179,18002,561,9207688.00,6573,36.51,7.30,-0.15
15-May-2017,508.50,514.00,505.50,507.65,509.664229105249052413,26119,1026,13311920.00,6958,26.64,8.50,-0.85
12-May-2017,507.90,515.70,503.50,510.30,511.233917675043954907,77352,2151,39544966.00,21062,27.23,12.20,2.40
11-May-2017,501.00,509.00,498.00,506.00,504.988060570762958648,30906,1579,15607161.00,10812,34.98,11.00,5.00
10-May-2017,508.55,513.25,499.10,500.75,507.104661432777232580,40760,1538,20669586.00,15491,38.01,14.15,-7.80
9-May-2017,506.15,507.00,501.00,504.65,503.980671206622354524,24523,979,12359118.00,10801,44.04,6.00,-1.50
8-May-2017,500.00,508.40,497.15,502.70,504.071058894639416720,52942,2096,26686530.00,17076,32.25,11.25,2.70
5-May-2017,487.00,498.00,482.50,495.90,492.455095377212579481,58190,1981,28655962.00,22935,39.41,15.50,8.90
