Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,391.00,396.75,389.00,392.55,391.320838225995845000,22142,772,8664626.00,8903,40.21,7.75,1.55
31-May-2017,390.50,399.30,389.80,392.25,392.569277911004529709,7506,319,2946625.00,2765,36.84,9.50,1.75
30-May-2017,385.00,393.25,385.00,390.90,390.936052921719955898,2721,161,1063737.00,1243,45.68,8.25,5.90
29-May-2017,395.05,400.75,390.00,392.50,392.860161816205772249,8281,357,3253275.00,4796,57.92,10.75,-2.55
26-May-2017,401.00,405.45,391.80,396.10,398.503046982504423039,5087,264,2027185.00,1885,37.06,13.65,-4.90
25-May-2017,387.00,403.00,384.00,400.70,385.312756944754091050,112135,569,43207046.00,102768,91.65,19.00,13.70
24-May-2017,407.00,407.00,381.50,383.60,391.336054004295796256,16295,819,6376821.00,6386,39.19,25.50,-23.40
23-May-2017,409.25,410.95,398.55,401.15,401.534868169659915934,10468,492,4203267.00,5164,49.33,12.40,-8.10
22-May-2017,411.00,412.50,402.40,411.05,408.212823094998321584,20853,781,8512462.00,5363,25.72,10.10,0.05
19-May-2017,416.00,417.20,407.80,411.10,410.794525481721591932,11106,744,4562284.00,5132,46.21,9.40,-4.90
18-May-2017,415.35,419.00,408.00,409.65,412.736375339722500357,20973,977,8656320.00,10680,50.92,11.00,-5.70
17-May-2017,424.10,424.10,418.25,419.10,419.529283692575658610,9186,667,3853796.00,4696,51.12,5.85,-5.00
16-May-2017,426.45,428.00,422.00,423.85,424.184161490683229813,9660,647,4097619.00,4274,44.24,6.00,-2.60
15-May-2017,428.00,432.05,424.35,427.05,428.997718552317743440,19286,1180,8273650.00,8211,42.57,7.70,-0.95
12-May-2017,411.40,431.00,410.00,426.40,421.036408607469700717,20215,781,8511251.00,5975,29.56,21.00,15.00
11-May-2017,421.40,421.70,413.50,416.60,417.432966753543957790,15731,1043,6566638.00,6470,41.13,8.20,-4.80
10-May-2017,412.00,429.00,410.60,418.25,422.358411141712008239,44661,1641,18862949.00,15469,34.64,18.40,6.25
9-May-2017,414.35,418.85,409.25,411.10,413.523905064839735747,20435,945,8450361.00,8587,42.02,9.60,-3.25
8-May-2017,415.00,419.00,401.35,414.35,411.841383666004394679,76001,2563,31300357.00,28652,37.70,17.65,-0.65
5-May-2017,442.45,445.00,425.20,426.80,431.317027123408361477,47671,1670,20561314.00,22673,47.56,19.80,-15.65
4-May-2017,438.00,445.00,436.00,442.65,440.966712294673967147,16072,664,7087217.00,7543,46.93,9.00,4.65
3-May-2017,441.00,441.00,435.00,436.00,437.497908496732026143,15300,526,6693718.00,7449,48.69,6.00,-5.00
2-May-2017,443.50,443.50,437.00,440.70,440.354349736379613356,18208,728,8017972.00,8221,45.15,6.50,-2.80
28-April-2017,439.55,447.00,438.60,439.95,442.453247997809569443,29218,784,12927599.00,10296,35.24,8.40,0.40
27-April-2017,441.65,448.00,437.00,439.50,440.994147293123069419,24604,602,10850220.00,8049,32.71,11.00,-2.15
26-April-2017,453.90,454.85,437.90,441.55,445.043837182228054949,47243,1668,21025206.00,13258,28.06,16.95,-12.35
25-April-2017,455.00,457.80,445.90,447.30,450.763498717387223925,31966,1124,14409106.00,9660,30.22,11.90,-7.70
24-April-2017,473.00,475.00,451.95,454.05,465.351325384700193728,63491,1629,29545621.00,31628,49.81,23.05,-18.95
21-April-2017,463.90,477.00,454.50,468.05,467.587071312821756528,90713,3039,42416226.00,20468,22.56,22.50,4.15
20-April-2017,454.45,464.00,450.80,456.90,456.286332714904143475,40425,1392,18445375.00,12084,29.89,13.20,2.45
19-April-2017,429.60,470.35,429.00,452.85,452.915315209854754036,222106,5774,100595209.00,47195,21.25,41.35,23.25
18-April-2017,432.00,442.00,422.60,423.90,432.122085472199888675,32338,1426,13973964.00,9956,30.79,19.40,-8.10
17-April-2017,426.35,436.00,420.85,431.80,429.981294564311510325,21598,687,9286736.00,9822,45.48,15.15,5.45
13-April-2017,427.90,434.25,421.00,422.80,425.886526679583180604,19097,1455,8133155.00,9701,50.80,13.25,-5.10
12-April-2017,441.00,441.00,419.65,426.30,425.907302167518633806,35017,1167,14913996.00,14803,42.27,21.35,-14.70
11-April-2017,437.90,443.00,430.00,434.00,435.012711207564718648,38706,1430,16837602.00,13775,35.59,13.00,-3.90
10-April-2017,423.25,447.35,422.20,437.90,436.722591558518329892,109957,4063,48020706.00,27513,25.02,25.15,14.65
7-April-2017,420.00,440.00,420.00,422.90,430.589179116262910204,63322,1831,27265768.00,18038,28.49,20.00,2.90
6-April-2017,425.95,426.70,415.05,422.35,421.688545803400116014,22411,853,9450462.00,10205,45.54,11.65,-3.60
5-April-2017,428.00,435.00,425.10,426.75,431.555318575726280813,89084,1099,38444674.00,62903,70.61,9.90,-1.25
3-April-2017,418.50,435.00,417.30,431.60,426.004220904259416159,64915,2527,27654064.00,31183,48.04,17.70,13.10
31-March-2017,409.40,437.00,409.40,417.30,425.102439834024896265,150625,5059,64031055.00,44017,29.22,27.60,7.90
30-March-2017,405.30,412.00,400.00,407.20,404.976923832280449085,30551,2022,12372450.00,18367,60.12,12.00,1.90
29-March-2017,402.70,407.80,398.50,401.80,403.268546659359274575,20071,733,8094003.00,8575,42.72,9.30,-0.90
28-March-2017,395.00,409.35,394.30,399.20,403.424827565922025971,67997,2256,27431678.00,22846,33.60,15.05,4.20
27-March-2017,394.80,394.80,389.30,391.15,392.171376481312670920,20843,1820,8174028.00,12046,57.79,5.50,-3.65
24-March-2017,390.00,392.00,383.60,389.70,389.874134419551934826,24550,2466,9571410.00,16300,66.40,8.40,-0.30
23-March-2017,384.00,392.55,379.00,381.00,385.453749806545951340,187383,1527,72227480.00,6727,3.59,13.55,-3.00
22-March-2017,395.25,399.40,379.35,380.85,393.522073641462337764,457514,2707,180041858.00,13417,2.93,20.05,-14.40
21-March-2017,401.35,402.80,395.40,398.75,400.300222799851466765,26930,1355,10780085.00,11318,42.03,7.40,-2.60
20-March-2017,390.70,412.95,390.00,399.95,391.102417313830519747,980303,3172,383398873.00,925463,94.41,22.95,9.25
17-March-2017,393.70,394.00,382.10,385.95,386.802649142622445836,19478,736,7534142.00,9123,46.84,11.90,-7.75
16-March-2017,379.50,397.00,377.55,393.70,389.299638390339382277,30143,1468,11734659.00,13859,45.98,19.45,14.20
15-March-2017,372.00,377.00,371.50,376.50,374.834548654764898164,11931,444,4472151.00,6459,54.14,5.50,4.50
14-March-2017,373.20,375.50,371.00,373.85,372.437370139507272187,6738,503,2509483.00,4608,68.39,4.50,0.65
10-March-2017,367.00,373.10,367.00,371.35,370.740180180180180180,2775,214,1028804.00,1731,62.38,6.10,4.35
9-March-2017,376.15,376.95,370.05,370.20,371.598440021516944593,3718,266,1381603.00,1654,44.49,6.90,-5.95
8-March-2017,375.10,375.55,370.00,374.25,373.324963072378138847,4062,355,1516446.00,1954,48.10,5.55,-0.85
7-March-2017,371.80,376.80,370.00,373.85,372.475948087136644316,203726,182,75883035.00,2874,1.41,6.80,2.05
6-March-2017,374.00,374.00,368.85,370.60,370.445130813953488372,2752,187,1019465.00,1528,55.52,5.15,-3.40
3-March-2017,371.00,376.30,370.00,373.55,371.451393983859134262,5452,387,2025153.00,3261,59.81,6.30,2.55
2-March-2017,374.00,374.50,370.00,370.35,371.323247369891071594,10741,274,3988383.00,8993,83.73,4.50,-3.65
1-March-2017,371.00,378.00,371.00,374.10,375.788169014084507042,14200,879,5336192.00,8046,56.66,7.00,3.10
28-February-2017,369.75,372.00,364.00,369.90,366.991436925647451963,4788,558,1757155.00,2746,57.35,8.00,0.15
27-February-2017,369.25,373.70,365.15,368.90,369.271423694093547285,5858,400,2163192.00,3101,52.94,8.55,-0.35
