Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,514.00,515.90,506.00,509.50,509.981873348853025032,152924,2518,77988468.00,28722,18.78,9.90,-4.50
31-May-2017,516.90,516.90,509.55,514.20,512.464578563181275563,204396,2902,104745710.00,41898,20.50,7.35,-2.70
30-May-2017,505.00,516.15,503.45,512.75,512.188344461300120136,310479,4348,159023725.00,70536,22.72,12.70,7.75
29-May-2017,509.00,515.10,502.90,505.95,507.700014457599074713,311255,3383,158024168.00,53453,17.17,12.20,-3.05
26-May-2017,508.00,512.80,504.70,511.40,509.623607944544787585,303957,3805,154903663.00,87614,28.82,8.10,3.40
25-May-2017,500.00,509.50,496.00,506.35,504.728858085645633784,486096,4532,245346679.00,151414,31.15,13.50,6.35
24-May-2017,501.00,504.35,495.40,499.20,498.942852337320290669,261603,4187,130524947.00,77398,29.59,8.95,-1.80
23-May-2017,502.60,506.20,495.50,500.70,500.387006286167792168,492669,5764,246525166.00,182488,37.04,10.70,-1.90
22-May-2017,503.40,507.40,499.40,502.05,502.816256331723406761,212225,4351,106710180.00,56776,26.75,8.00,-1.35
19-May-2017,496.00,503.00,494.90,500.85,499.163336088455000545,320615,3605,160039253.00,74193,23.14,8.10,4.85
18-May-2017,498.00,499.20,490.10,491.85,494.685750267540929327,338266,4374,167335370.00,121230,35.84,9.10,-6.15
17-May-2017,502.80,506.75,498.75,502.65,503.114004720692368214,305040,3587,153469896.00,84513,27.71,8.00,-0.15
16-May-2017,504.00,504.55,493.30,501.60,499.669252702953110995,528866,5655,264258079.00,129034,24.40,11.25,-2.40
15-May-2017,506.75,508.50,498.50,500.00,502.898676124897015139,529204,5462,266135991.00,152576,28.83,10.00,-6.75
12-May-2017,516.80,517.00,499.50,502.60,508.272184325505017070,1593659,8770,810012541.00,928856,58.28,17.50,-14.20
11-May-2017,525.00,534.35,513.80,517.10,526.463171848495662695,1521567,7729,801048989.00,494250,32.48,20.55,-7.90
10-May-2017,518.05,527.50,515.85,526.00,523.632774593561875923,693525,7664,363152420.00,163437,23.57,11.65,7.95
