Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,1165.00,1189.00,1145.40,1150.15,1164.479139028920137967,150760,5299,175556875.00,30935,20.52,43.60,-14.85
31-May-2017,1139.00,1185.00,1138.55,1161.20,1174.419055450042432553,757673,8963,889825609.00,432584,57.09,46.45,22.20
30-May-2017,1124.00,1142.00,1108.20,1130.10,1131.727606484941031222,123116,3814,139333776.00,37461,30.43,33.80,6.10
29-May-2017,1119.10,1128.05,1080.00,1109.35,1109.759390192465646990,180188,6840,199965325.00,27587,15.31,48.05,-9.75
26-May-2017,1138.00,1163.60,1099.00,1111.90,1121.389553710149273730,313451,10692,351500677.00,96480,30.78,64.60,-26.10
25-May-2017,1175.25,1180.65,1108.00,1137.95,1135.499205414143628243,510958,18877,580192403.00,101540,19.87,72.65,-37.30
24-May-2017,1250.00,1275.75,1168.10,1227.65,1225.363842673779454457,339295,13706,415759825.00,36286,10.69,107.65,-22.35
23-May-2017,1260.20,1261.45,1231.50,1249.00,1244.925772251870716666,69893,2817,87011597.00,15302,21.89,29.95,-11.20
22-May-2017,1319.00,1326.50,1255.00,1262.90,1270.130758719416970327,184416,5517,234232434.00,96131,52.13,71.50,-56.10
19-May-2017,1315.00,1319.80,1304.00,1314.90,1312.974197675658385755,56274,2236,73886310.00,15095,26.82,15.80,-0.10
18-May-2017,1297.00,1320.00,1283.30,1304.90,1309.396042989014909399,67273,2669,88087000.00,20055,29.81,36.70,7.90
17-May-2017,1300.00,1306.45,1288.00,1297.05,1297.748464099163712143,73898,2516,95901016.00,13739,18.59,18.45,-2.95
16-May-2017,1286.00,1299.00,1276.85,1290.50,1290.877111734394364359,45993,1851,59371311.00,11474,24.95,22.15,4.50
15-May-2017,1255.00,1290.00,1254.00,1284.25,1278.858424725822532402,84252,3228,107746380.00,34866,41.38,36.00,29.25
12-May-2017,1270.00,1270.00,1245.60,1254.15,1253.796867073838849096,49283,2371,61790871.00,16094,32.66,24.40,-15.85
11-May-2017,1263.00,1274.00,1257.05,1259.40,1264.219022438187794769,55976,1900,70765924.00,18058,32.26,16.95,-3.60
10-May-2017,1252.00,1271.50,1252.00,1259.65,1262.738696785403996524,57550,2234,72670612.00,15872,27.58,19.50,7.65
9-May-2017,1289.95,1289.95,1242.50,1250.70,1259.180234187085348769,189165,5794,238192829.00,69780,36.89,47.45,-39.25
8-May-2017,1255.00,1284.95,1251.00,1279.55,1268.610065929215745772,72502,3292,91976767.00,26428,36.45,33.95,24.55
5-May-2017,1265.00,1272.00,1248.20,1250.50,1256.018877643779164899,132008,4370,165804540.00,68473,51.87,23.80,-14.50
4-May-2017,1265.00,1284.50,1261.00,1263.50,1272.553460813358470239,92825,3676,118124775.00,33969,36.59,23.50,-1.50
3-May-2017,1305.00,1311.95,1261.35,1264.20,1275.119347035547794883,249692,7963,318387100.00,122266,48.97,50.60,-40.80
2-May-2017,1360.00,1360.00,1300.05,1304.45,1315.722540376063041273,128170,5083,168636158.00,43082,33.61,59.95,-55.55
28-April-2017,1331.55,1371.25,1319.60,1337.80,1342.101781665860719825,159233,7013,213706893.00,42654,26.79,51.65,6.25
27-April-2017,1365.00,1367.85,1334.00,1337.25,1346.558788609097836295,112862,4095,151975318.00,50657,44.88,33.85,-27.75
26-April-2017,1377.70,1382.50,1368.00,1371.25,1372.885229517169169264,42023,3963,57692756.00,17673,42.06,14.50,-6.45
25-April-2017,1376.00,1381.05,1363.05,1376.70,1371.289481966387612513,63548,2884,87142704.00,26624,41.90,18.00,0.70
