Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,422.10,425.55,415.95,423.20,421.542217990390824222,91371,2524,38516734.00,29194,31.95,9.60,1.10
31-May-2017,425.20,429.35,420.50,424.35,425.569273135887398841,189554,4548,80668358.00,42628,22.49,8.85,-0.85
30-May-2017,416.55,425.50,415.55,423.40,421.594029055044648807,60024,1577,25305760.00,14595,24.32,9.95,6.85
29-May-2017,420.00,422.95,414.60,416.55,418.090303419489484668,24916,657,10417138.00,4738,19.02,8.35,-3.45
26-May-2017,415.50,425.00,415.45,421.15,421.420189708807180376,39218,964,16527257.00,8449,21.54,9.55,5.65
25-May-2017,420.55,423.45,413.00,415.50,418.181266300926342296,44476,1077,18599030.00,12281,27.61,10.45,-5.05
24-May-2017,412.00,419.95,408.30,418.90,415.273155695944568983,39256,884,16301963.00,13352,34.01,11.65,6.90
23-May-2017,426.85,426.85,410.50,412.50,414.435240464344941956,48240,1357,19992356.00,17042,35.33,16.35,-14.35
22-May-2017,435.70,436.00,421.80,425.25,427.817333781814104720,44595,1223,19078514.00,16849,37.78,14.20,-10.45
19-May-2017,439.80,446.00,434.25,436.80,439.712100191233267089,53338,1279,23453364.00,8909,16.70,11.75,-3.00
18-May-2017,440.80,440.80,432.45,433.75,435.193451444945312226,28617,563,12453931.00,11083,38.73,8.35,-7.05
17-May-2017,445.70,445.70,438.00,439.10,440.832972591191816089,43891,914,19348600.00,11750,26.77,7.70,-6.60
16-May-2017,449.10,450.30,442.20,442.80,445.097076811443972219,38588,733,17175406.00,11783,30.54,8.10,-6.30
15-May-2017,437.05,451.30,437.05,449.55,446.541703323211397110,105711,1845,47204370.00,33004,31.22,14.25,12.50
12-May-2017,439.35,440.50,435.20,436.70,437.111516327623126338,29888,759,13064389.00,8100,27.10,5.30,-2.65
11-May-2017,440.55,443.90,438.00,439.35,439.975101249215675089,35062,611,15426407.00,10584,30.19,5.90,-1.20
10-May-2017,440.05,444.20,439.40,440.80,442.001591758229611124,45233,1037,19993058.00,19712,43.58,4.80,0.75
9-May-2017,446.40,447.00,439.10,440.65,441.801509382416719312,58567,1114,25874989.00,23913,40.83,7.90,-5.75
8-May-2017,438.80,444.00,435.00,441.95,441.383071613459879206,57950,1150,25578149.00,16672,28.77,9.00,3.15
5-May-2017,434.00,444.90,434.00,435.65,439.621282749712167588,71222,1696,31310707.00,17533,24.62,10.90,1.65
4-May-2017,436.80,436.95,430.50,433.30,433.512593932646813247,28744,556,12460886.00,10622,36.95,6.45,-3.50
3-May-2017,437.80,439.00,433.50,435.35,436.728031749597513946,26709,588,11664569.00,10454,39.14,5.50,-2.45
2-May-2017,437.60,443.40,435.00,436.60,438.603555043871125298,57327,1157,25143826.00,17029,29.71,8.40,-1.00
