Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,111.30,113.80,111.00,112.90,112.687662193879810460,225810,2842,25446001.00,83133,36.82,2.80,1.60
31-May-2017,111.05,113.50,110.50,111.20,111.752659952711951787,450008,4079,50289591.00,230189,51.15,3.00,0.15
30-May-2017,112.30,113.20,109.40,112.15,111.299136077392747496,521806,5374,58076557.00,156822,30.05,3.80,-0.15
29-May-2017,116.85,118.75,112.50,113.40,115.458485912370643081,304487,4958,35155608.00,122316,40.17,6.25,-3.45
26-May-2017,115.25,119.55,112.25,116.65,115.944211618289052097,652609,4841,75666236.00,154389,23.66,7.30,1.40
25-May-2017,117.00,118.95,115.15,117.50,116.511685531544388653,305506,3750,35595019.00,117550,38.48,3.80,0.50
24-May-2017,119.80,120.00,114.20,115.60,117.077715562336971149,494161,3596,57855241.00,236731,47.91,5.80,-4.20
23-May-2017,122.25,122.25,117.90,119.15,119.770498073019328645,237937,3488,28497833.00,103555,43.52,4.35,-3.10
22-May-2017,123.20,124.70,122.00,122.15,122.677120031432126252,152710,1346,18734023.00,71554,46.86,2.70,-1.05
19-May-2017,125.00,125.50,121.10,123.15,123.374194809850204759,184118,2131,22715410.00,76764,41.69,4.40,-1.85
18-May-2017,126.05,127.45,123.70,124.15,125.595287938187492863,105092,1448,13199060.00,53079,50.51,3.75,-1.90
17-May-2017,127.95,129.35,127.25,127.95,128.239271178324887275,200488,1935,25710435.00,68317,34.08,2.10,0.00
16-May-2017,129.00,129.20,127.40,127.90,128.022901099177345257,159119,1211,20370876.00,61642,38.74,1.80,-1.10
15-May-2017,126.00,128.90,126.00,128.50,128.047907883793627577,209214,1985,26789415.00,87414,41.78,2.90,2.50
12-May-2017,125.00,126.20,123.90,125.80,125.581224198764653121,353423,2372,44383293.00,145899,41.28,2.30,0.80
11-May-2017,127.00,127.15,124.00,124.95,125.207442311220298155,501484,2622,62789529.00,274722,54.78,3.15,-2.05
10-May-2017,127.00,128.30,125.25,125.95,126.727975176441956680,312284,2839,39575119.00,113769,36.43,3.05,-1.05
9-May-2017,124.50,126.75,124.20,125.60,125.710905683080340614,172864,2128,21730890.00,46102,26.67,2.55,1.10
8-May-2017,125.70,125.70,123.00,124.35,124.064837195281928760,179141,1204,22225099.00,40656,22.69,2.70,-1.35
5-May-2017,128.00,128.00,123.10,124.45,124.782512748857550582,672021,4660,83856469.00,410938,61.15,4.90,-3.55
4-May-2017,128.80,128.80,125.60,128.10,126.990283182048264232,322019,2712,40893284.00,64692,20.09,3.20,-0.70
3-May-2017,128.00,130.20,127.60,128.40,128.672544882152489642,323681,3461,41648858.00,95779,29.59,2.60,0.40
2-May-2017,128.25,129.10,126.60,127.50,127.566753592336349121,187900,2731,23969793.00,49320,26.25,2.50,-0.75
28-April-2017,126.35,128.70,126.10,127.15,127.602494065154591997,244741,1781,31229562.00,80655,32.96,2.60,0.80
27-April-2017,129.30,129.70,125.90,126.35,127.225132887485481556,2301383,2256,292793758.00,2025240,88.00,3.80,-2.95
26-April-2017,131.00,131.00,128.60,129.40,129.910671206159575407,147153,1604,19116745.00,56910,38.67,2.40,-1.60
25-April-2017,131.00,131.50,129.55,130.80,130.623148588072465863,145227,2286,18970008.00,70040,48.23,1.95,-0.20
24-April-2017,130.00,131.40,129.10,130.55,130.263299418604651162,178880,2043,23301499.00,71128,39.76,2.30,0.55
21-April-2017,128.35,130.80,127.70,129.20,129.439447167755991285,293760,2159,38024132.00,64400,21.92,3.10,0.85
20-April-2017,126.65,128.20,126.55,127.45,127.363578416068269330,153744,1229,19581386.00,38132,24.80,1.65,0.80
19-April-2017,126.60,126.70,125.05,126.45,126.058229832784705177,243638,1497,30712575.00,56030,23.00,1.65,-0.15
18-April-2017,128.00,131.65,125.65,126.75,129.158635682924338858,235048,2223,30358479.00,76324,32.47,6.00,-1.25
17-April-2017,129.25,129.50,127.40,127.95,128.308048974860537564,262257,1915,33649684.00,106635,40.66,2.10,-1.30
13-April-2017,134.85,134.85,129.35,129.70,130.592483435218547157,370515,3619,48386474.00,176765,47.71,5.50,-5.15
12-April-2017,135.35,135.50,133.15,133.80,134.069457847573950310,166835,1130,22367478.00,66901,40.10,2.35,-1.55
11-April-2017,134.75,136.40,133.90,135.35,135.172779360606966897,254116,1391,34349566.00,102401,40.30,2.50,0.60
