Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,250.20,251.50,245.30,248.45,249.094629298794104510,53736,1022,13385349.00,12366,23.01,6.20,-1.75
31-May-2017,228.00,249.00,225.45,242.10,237.535146037200268917,26774,611,6359766.00,9399,35.10,23.55,14.10
30-May-2017,229.50,230.55,222.00,224.60,226.421711262590294027,9829,345,2225499.00,3621,36.84,8.55,-4.90
29-May-2017,232.30,243.95,226.80,228.90,230.771925424295627455,11961,465,2760263.00,4864,40.67,17.15,-3.40
26-May-2017,235.70,239.40,233.80,235.30,235.639781108731858196,4203,141,990394.00,2837,67.50,5.60,-0.40
25-May-2017,233.10,237.60,232.55,235.80,235.502222671246716508,9898,665,2331001.00,5658,57.16,5.05,2.70
24-May-2017,227.90,237.45,227.90,230.40,233.024424480628860190,10686,936,2490099.00,4986,46.66,9.55,2.50
23-May-2017,237.60,238.00,225.00,228.75,233.455605335505549333,19642,349,4585535.00,13561,69.04,13.00,-8.85
22-May-2017,238.80,241.50,233.00,234.40,237.487573099415204678,4104,264,974649.00,1862,45.37,8.50,-4.40
19-May-2017,237.75,242.40,235.80,238.85,238.761962010098581389,16636,520,3972044.00,4155,24.98,6.60,1.10
18-May-2017,237.90,238.45,230.50,231.80,234.489334119033588685,8485,252,1989642.00,3817,44.99,7.95,-6.10
17-May-2017,239.00,243.60,237.00,237.85,240.033709048772779943,9493,273,2278640.00,3409,35.91,6.60,-1.15
16-May-2017,238.90,242.95,237.00,238.40,240.409312695899440979,30947,704,7439947.00,19401,62.69,5.95,-0.50
15-May-2017,243.35,247.15,235.30,236.90,239.891984909656496128,15109,360,3624528.00,7829,51.82,11.85,-6.45
12-May-2017,247.90,247.90,241.40,241.75,243.642035847142374027,5914,124,1440899.00,2827,47.80,6.50,-6.15
11-May-2017,247.00,250.65,243.00,246.00,246.932007451238220468,54756,1229,13521009.00,21677,39.59,7.65,-1.00
10-May-2017,249.85,250.20,241.60,243.20,245.436423622566809633,15155,330,3719589.00,7060,46.59,8.60,-6.65
9-May-2017,256.80,257.80,250.00,251.10,252.992895504715185858,23647,532,5982523.00,7873,33.29,7.80,-5.70
8-May-2017,245.00,255.90,235.15,253.95,245.237347321551106299,65579,1396,16082420.00,10842,16.53,20.75,8.95
5-May-2017,251.40,251.40,243.20,244.40,248.144728448092544549,23513,292,5834627.00,2713,11.54,8.20,-7.00
4-May-2017,249.65,253.60,247.70,249.50,249.662452965139782939,64314,718,16056791.00,8717,13.55,5.90,-0.15
3-May-2017,241.90,255.60,241.90,247.65,249.916263780456886075,114383,1676,28586172.00,12907,11.28,13.70,5.75
2-May-2017,235.65,244.50,234.00,241.15,239.058595704464169894,161889,1212,38700957.00,18759,11.59,10.50,5.50
28-April-2017,245.60,245.60,233.10,235.65,237.142684545485484804,58766,974,13935927.00,9688,16.49,12.50,-9.95
27-April-2017,253.40,256.00,245.15,246.25,248.883785367933074012,18767,548,4670802.00,3379,18.01,10.85,-7.15
26-April-2017,268.40,268.40,245.00,253.30,260.497097978932016830,101481,1040,26435506.00,71361,70.32,23.40,-15.10
25-April-2017,259.50,283.10,257.45,267.40,272.541089842192217854,140424,3682,38271310.00,25396,18.09,25.65,7.90
24-April-2017,259.00,261.00,254.85,259.50,258.232030318514733435,23484,565,6064321.00,6465,27.53,6.15,0.50
21-April-2017,244.90,254.60,242.90,253.65,251.434150360453141091,24275,613,6103564.00,5950,24.51,11.70,8.75
20-April-2017,243.60,249.35,237.00,244.40,242.008174834654726204,24343,740,5891205.00,6646,27.30,12.35,0.80
19-April-2017,246.40,248.10,241.00,244.10,244.280373831775700934,25466,610,6220844.00,10481,41.16,7.10,-2.30
18-April-2017,236.80,257.50,235.95,244.10,248.941024903452454541,163391,3814,40674723.00,33038,20.22,21.55,7.30
17-April-2017,232.00,236.00,223.55,234.75,232.163549565378213427,86512,1398,20084933.00,36754,42.48,12.45,2.75
13-April-2017,225.20,233.00,223.85,230.60,229.675174426883098391,28092,665,6452035.00,11235,39.99,9.15,5.40
12-April-2017,219.85,227.10,218.10,224.55,222.288986141502552881,20565,539,4571373.00,8521,41.43,9.00,4.70
11-April-2017,208.90,221.00,207.00,219.20,217.004704840450557661,72266,1723,15682062.00,24749,34.25,14.00,10.30
10-April-2017,221.50,224.50,205.00,208.20,212.759555022156573116,21664,681,4609223.00,8877,40.98,19.50,-13.30
7-April-2017,230.05,235.30,218.00,221.35,228.405394246648999500,104148,1880,23787965.00,51466,49.42,17.30,-8.70
