Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,242.00,243.25,238.50,240.40,241.881844070710869915,93055,911,22508315.00,29577,31.78,4.75,-1.60
31-May-2017,248.00,248.00,240.20,241.20,242.556784960675234989,130325,1024,31611213.00,27904,21.41,7.80,-6.80
30-May-2017,243.00,243.90,237.40,242.65,241.742421839481502627,94581,953,22864240.00,15862,16.77,6.50,-0.35
29-May-2017,240.65,243.50,239.10,240.15,241.400684062560261445,98529,1054,23784968.00,16146,16.39,4.40,-0.50
26-May-2017,239.70,242.90,238.30,240.65,240.425566641219364519,75974,898,18266092.00,16533,21.76,4.60,0.95
25-May-2017,236.00,241.70,233.80,239.70,236.573232583339170130,7038677,2074,1665162571.00,6868353,97.58,7.90,3.70
24-May-2017,241.05,241.05,233.25,235.55,236.168296806611152369,126574,1284,29892766.00,44723,35.33,7.80,-5.50
23-May-2017,244.40,245.05,237.65,239.90,240.682792506243441336,122929,1650,29586895.00,23905,19.45,7.40,-4.50
22-May-2017,252.00,252.80,242.35,243.40,245.345549582136717313,100631,1481,24689368.00,27128,26.96,10.45,-8.60
19-May-2017,253.80,256.00,250.30,251.20,252.875518703908906805,130855,1180,33090026.00,35816,27.37,5.70,-2.60
18-May-2017,258.00,258.00,250.00,251.65,253.580511816774268937,68462,993,17360629.00,23618,34.50,8.00,-6.35
17-May-2017,260.60,260.60,257.20,257.90,258.028248700519792083,100040,1019,25813146.00,27528,27.52,3.40,-2.70
16-May-2017,258.55,262.70,258.55,260.60,260.923958714177236549,177785,1635,46388366.00,47585,26.77,4.15,2.05
15-May-2017,258.95,263.70,256.30,258.20,259.661795946890286512,143100,1631,37157603.00,28153,19.67,7.40,-0.75
12-May-2017,260.05,260.05,256.15,258.40,257.538364687209092065,149317,1254,38454856.00,38254,25.62,3.90,-1.65
11-May-2017,260.70,264.00,257.65,259.90,261.152820500544590599,167098,2041,43638114.00,38533,23.06,6.35,-0.80
10-May-2017,257.90,260.40,255.40,259.60,256.640482693208698533,437545,1873,112291760.00,318280,72.74,5.00,1.70
9-May-2017,258.50,262.05,256.50,257.50,258.127666807548834046,217676,2077,56188198.00,67179,30.86,5.55,-1.00
8-May-2017,259.00,270.50,258.10,260.80,265.416496458906464533,2201721,18192,584373074.00,550489,25.00,12.40,1.80
5-May-2017,242.30,248.00,240.35,246.30,244.742777789144178243,195508,2472,47849171.00,64867,33.18,7.65,4.00
4-May-2017,242.75,244.90,240.00,244.20,240.995446174205525024,1360175,1431,327795981.00,1230750,90.48,4.90,1.45
3-May-2017,244.45,247.25,240.95,242.75,244.147076099411657085,103851,1229,25354918.00,22815,21.97,6.30,-1.70
2-May-2017,244.70,244.80,235.60,241.70,239.330332551840302278,439330,4015,105144995.00,106770,24.30,9.20,-3.00
28-April-2017,249.95,250.00,244.30,245.95,246.082927277214368934,174237,1864,42876751.00,42680,24.50,5.70,-4.00
27-April-2017,245.35,250.25,243.70,249.45,247.701202861591929769,132933,1308,32927664.00,50104,37.69,6.55,4.10
26-April-2017,247.75,251.00,243.40,246.40,247.473985357879024806,168828,1757,41780538.00,50822,30.10,7.60,-1.35
25-April-2017,247.25,249.90,245.40,246.35,247.617185956512138714,172094,1950,42613432.00,40245,23.39,4.50,-0.90
24-April-2017,239.50,250.00,239.50,247.00,247.023748591749541981,277827,2649,68629867.00,75166,27.05,10.50,7.50
21-April-2017,244.45,244.45,238.05,239.50,240.117609174388166368,96268,1103,23115642.00,37061,38.50,6.40,-4.95
20-April-2017,242.00,245.95,240.85,241.75,243.138472823522170014,194948,2049,47399359.00,54724,28.07,5.10,-0.25
19-April-2017,241.05,242.20,237.00,240.50,240.094397018155584946,83170,903,19968651.00,18806,22.61,5.20,-0.55
18-April-2017,247.00,247.65,240.10,241.05,244.018691466025666285,76131,981,18577387.00,26026,34.19,7.55,-5.95
17-April-2017,244.65,247.70,241.05,247.15,244.866300976597544408,78026,957,19105938.00,19051,24.42,6.65,2.50
13-April-2017,245.55,250.50,244.20,244.85,246.953973178065193528,104765,1115,25872133.00,45631,43.56,6.30,-0.70
12-April-2017,249.90,252.45,246.40,248.45,249.673209608048860138,143921,1776,35933218.00,40932,28.44,6.05,-1.45
11-April-2017,244.45,250.20,243.05,248.15,246.477071053408842829,155742,1579,38386832.00,71504,45.91,7.15,3.70
10-April-2017,244.40,245.00,242.30,244.40,243.963838727995457126,88050,979,21481016.00,24270,27.56,2.70,0.00
7-April-2017,242.95,246.60,241.10,242.35,243.843703473360848834,212244,1838,51754363.00,79146,37.29,5.50,-0.60
6-April-2017,238.00,244.95,236.50,242.95,241.585654038598999285,139900,1307,33797833.00,60552,43.28,8.45,4.95
5-April-2017,237.95,239.80,236.70,238.65,238.441742679621918170,121032,973,28859081.00,54655,45.16,3.10,0.70
3-April-2017,239.60,241.65,235.00,236.05,238.861922315722681331,264764,1817,63242038.00,133465,50.41,6.65,-3.55
31-March-2017,235.00,239.00,233.65,237.40,236.883093450089218777,550893,2480,130497238.00,322401,58.52,5.35,2.40
30-March-2017,230.75,235.50,228.85,233.70,231.708600994099351800,137612,995,31885884.00,66585,48.39,6.65,2.95
29-March-2017,230.00,231.70,228.80,230.65,230.554175579673336815,139777,1290,32226171.00,36621,26.20,2.90,0.65
28-March-2017,228.30,230.15,227.45,228.55,228.967677072337002965,79572,933,18219416.00,16086,20.22,2.70,0.25
27-March-2017,230.15,230.15,227.25,227.85,228.178945807695159018,67445,771,15389529.00,15848,23.50,2.90,-2.30
24-March-2017,233.00,234.25,229.70,230.35,231.360262239610870254,56742,1023,13127844.00,19187,33.81,4.55,-2.65
23-March-2017,233.95,234.80,231.10,232.90,232.874281982147940984,59713,763,13905622.00,15784,26.43,3.70,-1.05
22-March-2017,235.65,235.90,231.85,233.15,233.647040604577693808,64574,814,15087524.00,14505,22.46,4.05,-2.50
21-March-2017,235.00,238.15,233.55,237.20,236.882056363011673711,125153,1866,29646500.00,25505,20.38,4.60,2.20
20-March-2017,235.90,235.90,232.00,234.25,233.097552560646900269,92750,1177,21619798.00,41409,44.65,3.90,-1.65
17-March-2017,236.00,236.35,232.20,234.15,234.269364527347454947,91727,1129,21488826.00,29324,31.97,4.15,-1.85
16-March-2017,231.95,235.70,231.95,235.25,234.575614647028088062,70813,834,16611003.00,30719,43.38,3.75,3.30
15-March-2017,233.80,235.30,232.00,233.25,232.678814399164334212,298684,1274,69497439.00,228391,76.47,3.30,-0.55
14-March-2017,234.90,235.40,231.10,233.50,232.799921774996444318,112496,1180,26189060.00,25517,22.68,4.30,-1.40
