Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,42.80,45.35,42.80,45.05,44.268507625853483424,1105909,3220,48956941.00,271660,24.56,2.55,2.25
31-May-2017,41.60,43.15,41.60,42.80,42.422814085190301930,758584,2077,32181268.00,232739,30.68,1.55,1.20
30-May-2017,38.00,42.30,38.00,41.35,41.418106315535971152,768185,2545,31816768.00,243523,31.70,4.30,3.35
29-May-2017,46.70,46.80,42.45,43.10,43.918873666697072519,1326499,5163,58258342.00,367112,27.68,4.35,-3.60
26-May-2017,46.35,47.25,45.95,46.35,46.625958295166765450,463975,1735,21633279.00,158756,34.22,1.30,0.00
25-May-2017,46.30,46.50,45.55,45.75,46.015408643515267135,381604,1281,17559664.00,102577,26.88,0.95,-0.55
24-May-2017,46.80,48.45,45.70,46.10,46.882658228732284179,715815,2182,33559310.00,133703,18.68,2.75,-0.70
23-May-2017,48.10,48.10,46.30,46.70,47.102297595016588001,541958,1639,25527467.00,132516,24.45,1.80,-1.40
22-May-2017,49.25,49.45,47.70,48.00,48.575630775730052278,473425,1467,22996918.00,135196,28.56,1.75,-1.25
19-May-2017,50.00,50.10,47.80,48.95,48.781760566879967727,684166,2100,33374822.00,225087,32.90,2.30,-1.05
18-May-2017,50.25,51.00,49.00,49.35,49.925403785439125833,443119,1485,22122895.00,163457,36.89,2.00,-0.90
17-May-2017,52.00,52.05,50.85,51.05,51.333287791015411520,219576,778,11271558.00,99168,45.16,1.20,-0.95
16-May-2017,51.30,52.50,51.30,51.95,52.021563508744199142,404897,1339,21063375.00,126049,31.13,1.20,0.65
15-May-2017,51.10,52.55,51.10,51.90,51.865291297540672741,616998,2040,32000781.00,202612,32.84,1.45,0.80
12-May-2017,52.30,52.55,50.70,50.85,51.100791217540085859,547637,1653,27984684.00,197669,36.09,1.85,-1.45
11-May-2017,54.80,54.80,52.00,52.30,53.223612698923865496,931575,3431,49581787.00,290008,31.13,2.80,-2.50
10-May-2017,49.20,56.25,48.20,54.15,53.768202125162991391,4167398,14706,224073498.00,764041,18.33,8.05,4.95
9-May-2017,49.10,49.15,47.60,48.15,48.555575134359542359,317804,969,15431156.00,138939,43.72,1.55,-0.95
8-May-2017,48.45,49.20,48.10,48.75,48.606286698579164247,315237,1260,15322500.00,110883,35.17,1.10,0.30
5-May-2017,49.60,49.60,47.60,48.00,48.411805070690783090,499853,1633,24198786.00,205483,41.11,2.00,-1.60
4-May-2017,50.90,51.90,49.45,49.60,50.304851553459599459,642083,2104,32299890.00,187598,29.22,2.45,-1.30
3-May-2017,51.10,51.30,50.05,50.30,50.589562332447808629,329748,933,16681807.00,134638,40.83,1.25,-0.80
2-May-2017,52.00,52.60,50.90,51.10,51.508118500246945273,358379,1290,18459428.00,124060,34.62,1.70,-0.90
28-April-2017,53.40,53.40,51.80,51.95,52.238955748935382336,270050,879,14107130.00,111224,41.19,1.60,-1.45
