Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,2219.70,2355.55,2205.00,2311.65,2284.519922400471378225,179898,8928,410980565.00,23386,13.00,150.55,91.95
31-May-2017,2145.60,2324.00,2145.60,2267.35,2275.152470724560172031,448755,23659,1020986047.00,66149,14.74,178.40,121.75
30-May-2017,2021.30,2099.00,2000.00,2089.85,2073.135340600038546373,46697,3271,96809201.00,4515,9.67,99.00,68.55
29-May-2017,2052.60,2059.10,1987.55,2016.70,2017.182850713883903458,37331,2476,75303453.00,5733,15.36,71.55,-35.90
26-May-2017,2002.00,2090.50,1996.90,2059.10,2055.160177427304090685,38551,2214,79228480.00,3608,9.36,93.60,57.10
25-May-2017,2010.00,2028.95,1982.00,2002.00,2003.376865234603762093,42689,1956,85522155.00,11074,25.94,46.95,-8.00
24-May-2017,2017.70,2042.90,1969.05,2012.05,2004.800402543169933411,53162,2368,106579199.00,7253,13.64,73.85,-5.65
23-May-2017,2042.10,2059.00,1934.80,2017.70,1991.461411448140900195,114464,5203,227950639.00,8760,7.65,124.20,-24.40
22-May-2017,1944.00,2089.00,1944.00,2062.00,2053.661911511282872263,196138,9433,402801140.00,18171,9.26,145.00,118.00
19-May-2017,2064.00,2073.10,1912.00,1920.90,1947.893191543447866796,188824,4641,367808984.00,119738,63.41,161.10,-143.10
18-May-2017,2111.00,2116.00,2033.70,2042.20,2068.145040650406504065,27675,1639,57235914.00,7079,25.58,82.30,-68.80
17-May-2017,2121.15,2180.80,2114.85,2121.35,2141.081353939771116412,28923,1622,61926496.00,4256,14.71,65.95,0.20
16-May-2017,2154.25,2167.00,2113.90,2121.95,2132.336915422885572139,30150,1333,64289958.00,5526,18.33,53.10,-32.30
15-May-2017,2176.00,2215.00,2141.15,2154.20,2181.375873953717380600,50775,2408,110759360.00,3992,7.86,73.85,-21.80
12-May-2017,2150.00,2215.00,2105.10,2173.10,2167.043357853272106030,183796,8628,398293901.00,24179,13.16,109.90,23.10
11-May-2017,1978.00,2203.00,1972.55,2135.15,2123.184237329548418269,364253,16064,773376228.00,101279,27.80,230.45,157.15
10-May-2017,1899.95,1984.95,1899.95,1964.55,1936.080070832532847751,119719,3742,231785570.00,16026,13.39,85.00,64.60
