Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,404.10,407.00,398.25,400.60,402.467794081074359612,8042,353,3236646.00,4850,60.31,8.75,-3.50
31-May-2017,407.50,409.95,398.40,403.25,406.487417404751862786,7113,289,2891345.00,3333,46.86,11.55,-4.25
30-May-2017,405.60,410.00,401.60,407.35,406.220735541419902025,13677,344,5555881.00,6202,45.35,8.40,1.75
29-May-2017,408.00,412.50,400.00,407.50,407.422613651081466131,7721,386,3145710.00,2005,25.97,12.50,-0.50
26-May-2017,399.00,411.80,399.00,408.40,406.660806103831481174,12058,459,4903516.00,4615,38.27,12.80,9.40
25-May-2017,397.15,400.00,381.00,398.25,394.816990945867848198,10382,248,4098990.00,5157,49.67,19.00,1.10
24-May-2017,398.00,398.20,390.55,393.00,395.377612792689891490,8755,305,3461531.00,4365,49.86,7.65,-5.00
23-May-2017,400.00,405.00,391.00,399.95,399.652309328471589182,26328,501,10522046.00,20034,76.09,14.00,-0.05
22-May-2017,410.00,412.20,394.75,400.45,396.600129144080613094,58849,476,23339521.00,50224,85.34,17.45,-9.55
19-May-2017,420.00,423.50,409.00,412.30,415.207844809209123854,9382,377,3895480.00,5158,54.98,14.50,-7.70
18-May-2017,424.95,429.00,418.00,419.90,423.059807001795332136,17824,335,7540618.00,10789,60.53,11.00,-5.05
17-May-2017,433.85,434.00,422.65,425.85,430.078268460351358513,64151,389,27589951.00,56529,88.12,11.35,-8.00
16-May-2017,431.00,437.80,425.00,426.15,429.553760703540847026,21605,492,9280509.00,11802,54.63,12.80,-4.85
15-May-2017,409.00,434.00,409.00,431.55,426.911017626071675808,37558,1071,16033924.00,16733,44.55,25.00,22.55
12-May-2017,409.65,417.00,407.40,410.20,412.080380536494073611,32060,888,13211297.00,12322,38.43,9.60,0.55
11-May-2017,409.00,409.00,405.00,406.45,406.636939858490566037,13568,407,5517250.00,4905,36.15,4.00,-2.55
10-May-2017,406.35,408.25,404.00,405.60,405.635221907459867799,10590,748,4295677.00,4322,40.81,4.25,-0.75
9-May-2017,409.00,409.00,402.00,403.05,404.360653378426998632,13897,334,5619400.00,7345,52.85,7.00,-5.95
8-May-2017,406.00,406.90,400.60,404.90,403.680976707128462295,21337,946,8613341.00,13995,65.59,6.30,-1.10
5-May-2017,396.80,403.00,391.00,400.70,398.981541999515855725,33048,760,13185542.00,15493,46.88,12.00,3.90
4-May-2017,406.00,406.00,391.20,395.70,398.948687752355316285,11888,316,4742702.00,6789,57.11,14.80,-10.30
3-May-2017,401.15,407.95,393.00,405.15,400.617426299935805639,81004,1158,32451614.00,36083,44.54,14.95,4.00
