Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2017,252.00,254.70,250.65,251.30,252.106890118373648996,31088,758,7837499.00,8176,26.30,4.05,-0.70
31-May-2017,257.75,258.00,250.00,251.60,253.013137377566550574,107099,2327,27097454.00,30313,28.30,8.00,-6.15
30-May-2017,256.00,266.40,249.80,255.95,258.696629746085417687,189867,4140,49117953.00,19309,10.17,16.60,-0.05
29-May-2017,264.00,266.40,255.25,257.05,259.666283887237683508,88824,2147,23064598.00,22750,25.61,11.15,-6.95
26-May-2017,244.80,260.85,244.80,258.45,257.191418015736043940,152389,3266,39193143.00,47139,30.93,16.05,13.65
25-May-2017,242.45,245.40,239.00,242.90,242.079376306060118951,31105,884,7529879.00,6860,22.05,6.40,0.45
24-May-2017,243.85,243.85,235.55,242.45,239.811835927847788485,32376,841,7764148.00,8703,26.88,8.30,-1.40
23-May-2017,251.00,251.00,237.30,243.85,243.539615749610557037,55849,1687,13601444.00,12940,23.17,13.70,-7.15
22-May-2017,250.00,250.85,244.80,248.40,247.423857254996678944,33122,758,8195173.00,13733,41.46,6.05,-1.60
19-May-2017,254.95,256.00,242.25,248.20,249.051286232622609971,49058,1197,12217958.00,21775,44.39,13.75,-6.75
18-May-2017,259.00,259.00,253.05,254.45,256.484695579649708090,23980,491,6150503.00,10433,43.51,5.95,-4.55
17-May-2017,260.40,263.80,259.70,261.05,262.066639295886684970,38971,708,10212999.00,14963,38.40,4.10,0.65
16-May-2017,261.85,262.40,258.60,261.20,260.510357711962195725,36398,805,9482056.00,10136,27.85,3.80,-0.65
15-May-2017,257.30,263.00,257.30,259.35,260.477027052973139028,52083,1053,13566425.00,13678,26.26,5.70,2.05
12-May-2017,262.95,263.65,255.50,256.60,258.832361818870599161,81831,1496,21180511.00,15134,18.49,8.15,-6.35
11-May-2017,260.50,264.90,258.00,261.00,261.188865847822619237,62690,1391,16373930.00,12971,20.69,6.90,0.50
10-May-2017,260.70,268.00,258.50,260.05,263.002114690881950491,96468,1823,25371288.00,29042,30.11,9.50,-0.65
9-May-2017,264.00,264.20,259.00,260.00,260.801242428948594502,32195,607,8396496.00,12766,39.65,5.20,-4.00
8-May-2017,261.90,265.00,260.90,262.15,262.596479659125494572,59142,1001,15530481.00,19906,33.66,4.10,0.25
5-May-2017,255.00,267.40,255.00,259.20,262.856643732049710558,223534,3842,58757397.00,41981,18.78,12.40,4.20
4-May-2017,251.65,255.75,250.35,253.75,252.796992701585719729,34117,728,8624675.00,10939,32.06,5.40,2.10
3-May-2017,255.35,256.00,250.00,251.65,252.369939951119239920,61783,1265,15592172.00,19466,31.51,6.00,-3.70
2-May-2017,261.00,263.50,253.70,258.00,258.431015185431665557,66116,1362,17086425.00,12669,19.16,9.80,-3.00
28-April-2017,263.80,265.10,258.05,261.30,262.688124672864584631,160484,2673,42157241.00,43146,26.88,7.05,-2.50
27-April-2017,256.00,263.00,252.00,261.15,258.023440227420078799,80204,1316,20694512.00,39694,49.49,11.00,5.15
26-April-2017,258.00,260.85,252.60,255.25,256.686527669474733787,78227,1677,20079817.00,27736,35.46,8.25,-2.75
